crop,market,week_start,modal_price_weighted
onion,Quilandy APMC,2025-03-03,3500.0000000000005
onion,Mathura APMC,2025-03-03,2511.7021276595747
onion,Sabalgarh(F&V) APMC,2025-03-03,975.9090909090908
onion,Manapparai(Uzhavar Sandhai ),2025-03-03,5000.0
onion,Gohana APMC,2025-03-03,2406.756756756757
onion,Aluva APMC,2025-03-03,3620.0
onion,Goluwala APMC,2025-03-03,2301.156069364162
onion,Chamkaur Sahib APMC,2025-03-03,750.0
onion,Fatehpur APMC,2025-03-03,2545.1859956236326
onion,Roorkee APMC,2025-03-03,3500.0000000000005
onion,Rajnandgaon APMC,2025-03-03,2158.812381554011
onion,Siwan APMC,2025-03-03,2999.9999999999995
onion,Lasalgaon(Vinchur) APMC,2025-03-03,2266.981621788783
onion,Darjeeling APMC,2025-03-03,3900.0
onion,Sheohar APMC,2025-03-03,3840.740740740741
onion,Tajpur APMC,2025-03-03,3200.0
onion,Ajmer(F&V) APMC,2025-03-03,1916.6774821544448
onion,Baripaal APMC,2025-03-03,2102.051282051282
onion,Thirukalukundram(Uzhavar Sandhai ),2025-03-03,4500.0
onion,Newasa(Ghodegaon) APMC,2025-03-03,1961.190070115596
onion,PMY Una,2025-03-03,3106.529850746269
onion,Tiruppur (North) (Uzhavar Sandhai ),2025-03-03,3825.0
onion,Ahirora APMC,2025-03-03,2300.0
onion,Pandharpur APMC,2025-03-03,900.0
onion,Ujjain APMC,2025-03-03,1795.188962207559
onion,Manachanallur(Uzhavar Sandhai ),2025-03-03,4781.0344827586205
onion,Kattappana APMC,2025-03-03,4127.669902912621
onion,Munnar APMC,2025-03-03,4250.0
onion,Payagpur APMC,2025-03-03,2441.935483870968
onion,Broadway market APMC,2025-03-03,3800.0
onion,Balugaon APMC,2025-03-03,2600.0
onion,Kamthi APMC,2025-03-03,2000.0
onion,Kanpur(Grain) APMC,2025-03-03,2645.454545454545
onion,Piravam APMC,2025-03-03,4766.666666666667
onion,Gangoh APMC,2025-03-03,2171.0526315789475
onion,SMY Takoli,2025-03-03,2740.0
onion,Harur(Uzhavar Sandhai ),2025-03-03,4081.3559322033902
onion,Siliguri APMC,2025-03-03,3400.0
onion,Chalakudy APMC,2025-03-03,4000.0
onion,Perambalur(Uzhavar Sandhai ),2025-03-03,4497.701149425287
onion,Dahod(Veg. Market) APMC,2025-03-03,2066.480322003578
onion,Khairagarh APMC,2025-03-03,2550.0
onion,Singampunari(Uzhavar Sandhai ),2025-03-03,4464.119601328904
onion,Kallachi APMC,2025-03-03,5140.0
onion,Pimpalgaon APMC,2025-03-03,2073.8367338652374
onion,Kottarakkara APMC,2025-03-03,4843.75
onion,Thirupathur APMC,2025-03-03,4000.000000000001
onion,Attayampatti(Uzhavar Sandhai ),2025-03-03,5000.0
onion,Edapadi (Uzhavar Sandhai ),2025-03-03,5000.0
onion,Kopargaon APMC,2025-03-03,2070.423887587822
onion,Bareilly APMC,2025-03-03,2621.244001919386
onion,Rudrapur APMC,2025-03-03,2936.09022556391
onion,Harippad APMC,2025-03-03,
onion,Mohammdi APMC,2025-03-03,2443.0493630573246
onion,Pallavaram(Uzhavar Sandhai ),2025-03-03,4000.0
onion,Jasvantnagar APMC,2025-03-03,2831.45
onion,Kapadvanj APMC,2025-03-03,1998.1818181818185
onion,Panipat APMC,2025-03-03,1883.5629921259845
onion,Kalyan APMC,2025-03-03,2410.0000000000005
onion,Ahmedabad(Chimanbhai Patal Market Vasana) APMC,2025-03-03,2536.5897609967456
onion,Umrane APMC,2025-03-03,1853.8336052202285
onion,Arani(Uzhavar Sandhai ),2025-03-03,4000.0
onion,Kairana APMC,2025-03-03,1533.3333333333333
onion,Chinnalapatti(Uzhavar Sandhai ),2025-03-03,4425.093632958802
onion,Devaram(Uzhavar Sandhai ),2025-03-03,3966.423357664234
onion,Tenkasi(Uzhavar Sandhai ),2025-03-03,4000.0
onion,Saharpada APMC,2025-03-03,3500.0
onion,Bolangir APMC,2025-03-03,
onion,Jaunpur APMC,2025-03-03,2732.011546642358
onion,Sheoraphuly APMC,2025-03-03,2870.8571428571427
onion,Najibabad APMC,2025-03-03,1400.0
onion,Sadasivpet APMC,2025-03-03,2115.2360391479565
onion,Parappanangadi APMC,2025-03-03,3984.2391304347834
onion,Pukharayan APMC,2025-03-03,2667.923076923077
onion,Barpathari APMC,2025-03-03,3650.0
onion,Katpadi (Uzhavar Sandhai ),2025-03-03,4140.883977900553
onion,Balarampuram APMC,2025-03-03,4800.0
onion,Elampillai(Uzhavar Sandhai ),2025-03-03,5000.0
onion,Godbhaga APMC,2025-03-03,3200.0
onion,Dasda APMC,2025-03-03,3344.4444444444443
onion,Kanchanpur,2025-03-03,2305.555555555555
onion,Rajpura APMC,2025-03-03,1869.537480063796
onion,Muradabad APMC,2025-03-03,2719.2929292929293
onion,Belgaum APMC,2025-03-03,2456.2401263823067
onion,Kottayam APMC,2025-03-03,5100.0
onion,Hargaon (Laharpur) APMC,2025-03-03,2628.3783783783783
onion,Sathiyamagalam(Uzhavar Sandhai ),2025-03-03,4000.0
onion,Mirzapur APMC,2025-03-03,2571.655844155844
onion,Tiruvannamalai(Uzhavar Sandhai ),2025-03-03,5000.0
onion,Gonda APMC,2025-03-03,2699.685579534086
onion,Jahajharpur APMC,2025-03-03,3786.363636363637
onion,Shamgarh APMC,2025-03-03,1623.215981012658
onion,Silachhari APMC,2025-03-03,4800.0
onion,Kulithalai(Uzhavar Sandhai ),2025-03-03,4600.0
onion,Pudukottai(Uzhavar Sandhai ),2025-03-10,4382.640586797066
onion,Junnar(Alephata) APMC,2025-03-10,1428.6195054945056
onion,Golagokarnath APMC,2025-03-10,2438.35
onion,Vamanapuram APMC,2025-03-10,4000.0
onion,Bhagta Bhai Ka APMC,2025-03-10,3162.162162162162
onion,Durgapur APMC,2025-03-10,2696.045392022008
onion,Thrissur APMC,2025-03-10,3307.692307692308
onion,Balugaon APMC,2025-03-10,2641.6666666666665
onion,Nanganallur(Uzhavar Sandhai ),2025-03-10,2809.523809523809
onion,Narsinghgarh APMC,2025-03-10,974.4434421793254
onion,Ahmedabad(Chimanbhai Patal Market Vasana) APMC,2025-03-10,2094.558764725785
onion,Ariyalur(Uzhavar Sandhai),2025-03-10,3611.864406779661
onion,Naravarikuppam(Uzhavar Sandhai ),2025-03-10,3417.279411764706
onion,Velayuthampalayam(Uzhavar Sandhai ),2025-03-10,4072.2222222222217
onion,Nasik APMC,2025-03-10,1658.6668951336533
onion,Kahithapattarai(Uzhavar Sandhai ),2025-03-10,3615.909090909091
onion,Lalitpur APMC,2025-03-10,2041.44578313253
onion,SMY Bhuntar,2025-03-10,3150.0000000000005
onion,Gudimalkapur APMC,2025-03-10,1522.96853625171
onion,Tusura APMC,2025-03-10,
onion,Firozabad APMC,2025-03-10,2478.7252124645893
onion,Gonda APMC,2025-03-10,2012.170589418628
onion,Lalganj APMC,2025-03-10,2368.269230769231
onion,Khariar Road APMC,2025-03-10,3413.793103448276
onion,Chengam(Uzhavar Sandhai ),2025-03-10,3885.714285714286
onion,Tiruvarur(Uzhavar Sandhai ),2025-03-10,5000.000000000001
onion,Dinanagar APMC,2025-03-10,2319.8407431984074
onion,Ghatal APMC,2025-03-10,2707.692307692308
onion,Mannar APMC,2025-03-10,4900.0
onion,Gurdaspur APMC,2025-03-10,2425.0
onion,North Paravur APMC,2025-03-10,7000.0
onion,Tenkasi(Uzhavar Sandhai ),2025-03-10,3651.877133105802
onion,FerozpurZirkha(Nagina) APMC,2025-03-10,2381.818181818182
onion,PMY Kangra,2025-03-10,3138.3928571428573
onion,Narwal Jammu (F&V) APMC,2025-03-10,2660.0
onion,GarhShankar (Kotfatuhi) APMC,2025-03-10,2321.875
onion,Kalyan APMC,2025-03-10,2016.6666666666663
onion,Kalyanpur APMC,2025-03-10,3590.983606557377
onion,Kalburgi APMC,2025-03-10,1250.0
onion,Konch APMC,2025-03-10,1000.0
onion,Rudauli APMC,2025-03-10,2580.0
onion,Gajol APMC,2025-03-10,2700.0
onion,Bargarh APMC,2025-03-10,1913.349368610944
onion,Etawah APMC,2025-03-10,2797.3473684210526
onion,PMY Hamirpur,2025-03-10,2895.555555555556
onion,Kondotty APMC,2025-03-10,2733.333333333333
onion,Edapadi (Uzhavar Sandhai ),2025-03-10,4695.212765957446
onion,Kalna APMC,2025-03-10,2481.621621621621
onion,Mohindergarh APMC,2025-03-10,1633.7164750957857
onion,Punhana APMC,2025-03-10,2533.70786516854
onion,Pathardi APMC,2025-03-10,981.3720316622693
onion,Kodungalloor APMC,2025-03-10,2485.714285714286
onion,Asansol APMC,2025-03-10,2663.6661807580176
onion,Junnar(Narayangaon) APMC,2025-03-10,1377.1929824561405
onion,Sheoraphuly APMC,2025-03-10,2571.428571428572
onion,Mayiladuthurai(Uzhavar Sandhai ),2025-03-10,4000.0
onion,Pathankot APMC,2025-03-10,
onion,Rudrapur APMC,2025-03-10,2884.6153846153848
onion,PMY Bilaspur,2025-03-10,3480.672268907564
onion,Lasalgaon APMC,2025-03-10,1627.3330909571655
onion,Ajmer(F&V) APMC,2025-03-10,2151.2605042016808
onion,F.G.Churian APMC,2025-03-10,2128.3950617283954
onion,Tirupatthur(Uzhavar Sandhai ),2025-03-10,4500.0
onion,Pattukottai(Uzhavar Sandhai ),2025-03-10,5000.000000000001
onion,Melur(Uzhavar Sandhai ),2025-03-10,4000.0
onion,Sankarapuram(Uzhavar Sandhai ),2025-03-10,5000.000000000001
onion,Bhilwara APMC,2025-03-10,1704.255319148936
onion,Katpadi (Uzhavar Sandhai ),2025-03-10,3703.329969727548
onion,Khair APMC,2025-03-10,2108.0
onion,Ghanaur APMC,2025-03-10,2760.0
onion,Khairagarh APMC,2025-03-10,2050.0
onion,Mecheri(Uzhavar Sandhai),2025-03-10,2680.30303030303
onion,Peravurani(Uzhavar Sandhai),2025-03-10,2574.2063492063494
onion,Thalavaipuram(Uzhavar Sandhai ),2025-03-10,4000.0
onion,Sheohar APMC,2025-03-10,3700.0
onion,Koduvayoor APMC,2025-03-10,3821.428571428572
onion,Fatehpur APMC,2025-03-10,2349.814814814815
onion,Belgaum APMC,2025-03-10,2432.2274881516587
onion,Aranthangi(Uzhavar Sandhai ),2025-03-10,4266.666666666667
onion,Goluwala APMC,2025-03-10,2100.555555555556
onion,Narwana APMC,2025-03-10,2206.3758389261743
onion,Tanda Urmur APMC,2025-03-10,3051.785714285714
onion,Gangarampur(Dakshin Dinajpur) APMC,2025-03-10,3005.2356020942407
onion,Medavakkam(Uzhavar Sandhai ),2025-03-10,2822.631578947369
onion,Keonjhar(Dhekikote) APMC,2025-03-10,3500.0
onion,Gadaura APMC,2025-03-10,2100.0
onion,Kalvan APMC,2025-03-10,1399.373599003736
onion,Kayamkulam APMC,2025-03-10,2897.297297297297
onion,Mapusa APMC,2025-03-10,2500.0
onion,Mehmoodabad APMC,2025-03-10,2551.4457831325303
onion,Tamluk (Medinipur E) APMC,2025-03-10,2698.0891719745223
onion,Mathura APMC,2025-03-10,2485.9154929577467
onion,Dindigul(Uzhavar Sandhai ),2025-03-10,3655.66037735849
onion,Keelpennathur(Uzhavar Sandhai ),2025-03-10,3011.7647058823527
onion,Bharthna APMC,2025-03-10,2820.8684863523576
onion,Bhadara APMC,2025-03-10,1551.888888888889
onion,Pallikonda(Uzhavar Sandhai),2025-03-10,3000.0
onion,Bhusaval APMC,2025-03-10,1726.1224489795918
onion,Aruppukottai(Uzhavar Sandhai ),2025-03-10,3912.621359223301
onion,kalanwali APMC,2025-03-10,2499.9999999999995
onion,Balrampur APMC,2025-03-10,2181.268582755203
onion,Kalapipal(F&V) APMC,2025-03-10,1034.355271642149
onion,Ettumanoor APMC,2025-03-10,4037.5
onion,Chengannur APMC,2025-03-10,4266.666666666667
onion,Sankarankoil(Uzhavar Sandhai ),2025-03-10,4209.95670995671
onion,Meham APMC,2025-03-10,2000.0
onion,Tiruppur (North) (Uzhavar Sandhai ),2025-03-10,3430.7692307692305
onion,PMY Dhalli Shimla,2025-03-10,2822.0
onion,Dindori(Vani) APMC,2025-03-10,1551.16711645404
onion,Chattrapati Sambhajinagar APMC,2025-03-10,1212.395225947522
onion,Karvi APMC,2025-03-10,2837.7611940298507
onion,Lakhimpur APMC,2025-03-10,2539.756097560976
onion,Gulavati APMC,2025-03-10,2050.0
onion,Robertsganj APMC,2025-03-10,2696.458333333333
onion,Falakata APMC,2025-03-10,2918.4615384615386
onion,Tauru APMC,2025-03-10,2423.4375
onion,Gudiyatham(Uzhavar Sandhai ),2025-03-10,3663.1578947368416
onion,Khandhla APMC,2025-03-10,2303.333333333333
onion,Garh Shankar(Mahalpur) APMC,2025-03-10,2300.0
onion,Balarampur APMC,2025-03-10,1660.0
onion,Khariar APMC,2025-03-10,3500.0
onion,Morbi APMC,2025-03-10,1712.6794258373209
onion,Kayamganj APMC,2025-03-10,2767.1779141104294
onion,Guduvancheri(Uzhavar Sandhai ),2025-03-10,4305.555555555556
onion,Udhampur APMC,2025-03-10,2674.4966442953023
onion,Bangarmau APMC,2025-03-10,2566.842105263158
onion,Udupi APMC,2025-03-10,2400.0
onion,Kathua APMC,2025-03-10,2167.021276595745
onion,Chandrapur(Ganjwad) APMC,2025-03-10,1721.6202270381837
onion,Kharar APMC,2025-03-10,2400.0
onion,Farukh Nagar APMC,2025-03-10,2624.590163934426
onion,Satana APMC,2025-03-10,1328.2598499061914
onion,Awagarh APMC,2025-03-10,2100.0
onion,SMY Baijnath,2025-03-10,2936.0
onion,Bhawanipatna APMC,2025-03-10,2800.0
onion,Khamano APMC,2025-03-10,2600.0
onion,Chelakkara APMC,2025-03-10,3885.714285714286
onion,Balarampuram APMC,2025-03-10,4090.909090909091
onion,Tarantaran APMC,2025-03-10,2366.6666666666665
onion,Doddaballa Pur APMC,2025-03-10,
onion,Pune APMC,2025-03-10,1215.0360745804455
onion,Thoubal APMC,2025-03-10,4000.0
onion,Mannargudi I(Uzhavar Sandhai ),2025-03-10,4595.8724202626645
onion,Gopiganj APMC,2025-03-10,2723.157894736842
onion,Shamgarh APMC,2025-03-10,1505.0
onion,Bangalore APMC,2025-03-10,
onion,Pennagaram(Uzhavar Sandhai ),2025-03-10,4322.033898305085
onion,Bayana APMC,2025-03-10,2233.333333333333
onion,Surat APMC,2025-03-10,1824.886658031088
onion,Chandigarh(Grain/Fruit) APMC,2025-03-10,2152.8776536998403
onion,Natrampalli(Uzhavar Sandhai ),2025-03-10,4000.0
onion,Udumalpet APMC,2025-03-10,4350.0
onion,Kakching Market APMC,2025-03-10,4750.000000000001
onion,AJattihalli(Uzhavar Sandhai ),2025-03-10,3594.0
onion,Akluj APMC,2025-03-10,1400.0
onion,Shajapur APMC,2025-03-10,1357.5284166060817
onion,Melaghar APMC,2025-03-10,2807.575757575757
onion,Rahuri(Vambori) APMC,2025-03-10,1254.6645282010156
onion,Satara APMC,2025-03-10,1066.0100586756078
onion,Akole APMC,2025-03-10,1533.67448522829
onion,Viruthachalam(Uzhavar Sandhai ),2025-03-10,3584.4155844155844
onion,SMY Dhanotu,2025-03-10,2487.619047619048
onion,Gingee(Uzhavar Sandhai ),2025-03-10,4000.0
onion,Doraha APMC,2025-03-10,2637.947783849424
onion,Bhuj APMC,2025-03-10,2186.821952776005
onion,PMY Paonta Sahib,2025-03-10,2420.0
onion,Durg APMC,2025-03-10,2045.8141674333024
onion,Roorkee APMC,2025-03-10,3500.0
onion,Gohana APMC,2025-03-10,2117.559523809524
onion,Thrippunithura APMC,2025-03-10,2666.6666666666665
onion,Tajpur APMC,2025-03-10,3200.0
onion,Vadavalli(Uzhavar Sandhai ),2025-03-10,2886.458333333333
onion,Tuticorin(Uzhavar Sandhai ),2025-03-10,4000.0
onion,Keshopur APMC,2025-03-10,2306.38856760636
onion,Quilandy APMC,2025-03-10,2930.7692307692305
onion,Melapalayam(Uzhavar Sandhai ),2025-03-10,3166.891891891893
onion,Khateema APMC,2025-03-10,2020.0
onion,Sendhwa(F&V) APMC,2025-03-10,1549.9999999999998
onion,Parner APMC,2025-03-10,1507.282315978456
onion,Rahuri APMC,2025-03-10,913.2526047880378
onion,Bhawanigarh APMC,2025-03-10,2237.5
onion,English Bazar APMC,2025-03-10,2726.9058295964123
onion,Kopaganj APMC,2025-03-10,2211.710037174721
onion,Dudhansadhan APMC,2025-03-10,2781.25
onion,Shahabad(New Mandi) APMC,2025-03-10,2573.076923076923
onion,Sargipali APMC,2025-03-10,2368.9024390243903
onion,Puranpur APMC,2025-03-10,2664.021739130435
onion,Sehore APMC,2025-03-10,1037.4945151382185
onion,Rohtak APMC,2025-03-10,2039.0625
onion,Partaval APMC,2025-03-10,2551.923076923077
onion,Katwa APMC,2025-03-10,1860.5504587155965
onion,Dudhi APMC,2025-03-10,2333.333333333333
onion,Patran APMC,2025-03-10,1664.5652173913045
onion,Kairana APMC,2025-03-10,1566.6666666666663
onion,Sathiyamagalam(Uzhavar Sandhai ),2025-03-10,4000.0
onion,Meerut APMC,2025-03-10,2591.041214750542
onion,Tiruvannamalai(Uzhavar Sandhai ),2025-03-10,3987.5
onion,Mannargudi II(Uzhavar Sandhai ),2025-03-10,4585.635359116021
onion,Rajapalayam(Uzhavar Sandhai ),2025-03-10,3975.352112676057
onion,Alipurduar APMC,2025-03-10,2754.5454545454545
onion,Vadgaonpeth APMC,2025-03-10,2407.4074074074074
onion,Ammapet(Uzhavar Sandhai ),2025-03-10,4380.54054054054
onion,Mirzapur APMC,2025-03-10,2602.6659751037346
onion,Porbandar APMC,2025-03-10,2000.0
onion,Raigarh APMC,2025-03-10,2386.124401913876
onion,Charra APMC,2025-03-10,1837.5
onion,Kashipur APMC,2025-03-10,1800.0
onion,Perambakkam(Uzhavar Sandhai ),2025-03-10,3759.615384615384
onion,Pampady APMC,2025-03-10,3833.3333333333335
onion,Gondatwisa APMC,2025-03-10,3496.6666666666665
onion,Arani(Uzhavar Sandhai ),2025-03-10,3496.9879518072285
onion,Amrawati(Frui & Veg. Market) APMC,2025-03-10,1252.3789649415692
onion,RSPuram(Uzhavar Sandhai ),2025-03-10,2857.934194085797
onion,Teliamura APMC,2025-03-10,2804.7619047619046
onion,Uluberia APMC,2025-03-10,2812.9870129870133
onion,"Sangli(Phale, Bhajipala Market) APMC",2025-03-10,1193.536781480235
onion,Gobichettipalayam(Uzhavar Sandhai ),2025-03-10,4000.589970501475
onion,Raichur APMC,2025-03-10,
onion,Patti APMC,2025-03-10,2143.859649122807
onion,Naraingarh APMC,2025-03-10,1986.1660079051385
onion,Lalru APMC,2025-03-10,2873.529411764706
onion,Belacoba APMC,2025-03-10,2691.346153846154
onion,Elampillai(Uzhavar Sandhai ),2025-03-10,4718.832891246684
onion,Godbhaga APMC,2025-03-10,3200.0
onion,Pukharayan APMC,2025-03-10,2746.0775862068967
onion,Lalgudi(Uzhavar Sandhai ),2025-03-10,4310.344827586207
onion,Tiruvallur(Uzhavar Sandhai ),2025-03-10,3649.450549450549
onion,"Omchatinya Multi State Agro Purpose Co-Op Society, Dist Ahilyanagar",2025-03-10,1483.0510662467084
onion,Bhopal(F&V) APMC,2025-03-10,
onion,Gondal APMC,2025-03-10,1069.84614335712
onion,Fazilka APMC,2025-03-10,2935.518157661648
onion,Kalipur APMC,2025-03-10,2400.0
onion,Taliparamba APMC,2025-03-10,3071.428571428571
onion,Kaveripattinam(Uzhavar Sandhai ),2025-03-10,3748.484848484848
onion,Payagpur APMC,2025-03-10,2244.444444444445
onion,Garh Shankar APMC,2025-03-10,2183.53765323993
onion,Pattambi APMC,2025-03-10,3571.428571428572
onion,Paruthipattu(Uzhavar Sandhai ),2025-03-10,4000.000000000001
onion,Talwandi Sabo APMC,2025-03-10,2007.4074074074072
onion,Kadamtala,2025-03-10,2681.9444444444443
onion,Shahzadpur APMC,2025-03-10,1318.3098591549297
onion,Ghaziabad APMC,2025-03-10,2592.3275862068967
onion,PMY Una,2025-03-10,2673.529411764706
onion,Thodupuzha APMC,2025-03-10,3810.714285714286
onion,Kopargaon APMC,2025-03-10,1253.0728744939272
onion,Lamlong Bazaar APMC,2025-03-10,3994.791666666667
onion,Keonjhar APMC,2025-03-10,3625.0
onion,Shahdara APMC,2025-03-10,1799.1192162634534
onion,Kallachi APMC,2025-03-10,4283.333333333333
onion,Vadodara(Sayajipura) APMC,2025-03-10,2450.0
onion,Thalasserry APMC,2025-03-10,2857.142857142857
onion,Shahabad APMC,2025-03-10,2043.731778425656
onion,Gudalur(Uzhavar Sandhai ),2025-03-10,3850.0
onion,Doharighat APMC,2025-03-10,2463.125
onion,Mohammdi APMC,2025-03-10,2430.1973684210525
onion,Aroor APMC,2025-03-10,4087.5
onion,Gandarvakottai(Uzhavar Sandhai ),2025-03-10,3502.2727272727275
onion,Agra APMC,2025-03-10,2474.485488126649
onion,Pallavaram(Uzhavar Sandhai ),2025-03-10,3414.781297134238
onion,Sangamner APMC,2025-03-10,1008.5895504153772
onion,Bathinda APMC,2025-03-10,2738.2037533512066
onion,Perampet(Uzhavar Sandhai),2025-03-10,2232.722241438949
onion,Mettupalayam(Uzhavar Sandhai ),2025-03-10,3296.5116279069766
onion,Raibareilly APMC,2025-03-10,2357.379182156134
onion,Prayagraj APMC,2025-03-10,2512.4193548387098
onion,Sangriya APMC,2025-03-10,1808.4745762711864
onion,Ujjain APMC,2025-03-10,1200.3092331019077
onion,Patiala APMC,2025-03-10,2300.0
onion,Junnar(Otur) APMC,2025-03-10,1538.2934978154717
onion,Medinipur(West) APMC,2025-03-10,2975.333333333333
onion,Basti APMC,2025-03-10,2573.38905775076
onion,Kallakurichi(Uzhavar Sandhai ),2025-03-10,5000.0
onion,Kattappana APMC,2025-03-10,4325.172413793103
onion,Bharuch APMC,2025-03-10,1717.2413793103449
onion,Kasipur APMC,2025-03-10,3152.586206896551
onion,Ganaur APMC,2025-03-10,2700.0000000000005
onion,Thalavadi(Uzhavar Sandhai ),2025-03-10,3898.823529411765
onion,Perambra APMC,2025-03-10,2733.333333333333
onion,Gorakhpur APMC,2025-03-10,2533.208955223881
onion,Shadabad APMC,2025-03-10,2192.8571428571427
onion,Kalapipal APMC,2025-03-10,1388.810256410257
onion,Padra APMC,2025-03-10,2498.917748917749
onion,Tiruchengode APMC,2025-03-10,4500.0
onion,Achalda APMC,2025-03-10,2777.142857142857
onion,Shevgaon APMC,2025-03-10,
onion,Shamli APMC,2025-03-10,2419.8529411764707
onion,Shahaswan APMC,2025-03-10,2600.0
onion,Yeola APMC,2025-03-10,1352.8171058148162
onion,Purulia APMC,2025-03-10,2894.5147679324896
onion,Chandvad APMC,2025-03-10,1466.664231612134
onion,Kesinga APMC,2025-03-10,3166.6666666666665
onion,Paliakala APMC,2025-03-10,2412.5
onion,Kalyani APMC,2025-03-10,3241.0256410256407
onion,Bethuadahari APMC,2025-03-10,2729.7959183673474
onion,Farukhabad APMC,2025-03-10,2711.8705035971225
onion,Sathur(Uzhavar Sandhai ),2025-03-10,4000.0
onion,Mettur(Uzhavar Sandhai ),2025-03-10,4656.716417910448
onion,Ballabhgarh APMC,2025-03-10,1635.0844277673548
onion,PMY Chamba,2025-03-10,2987.2372372372374
onion,Ayodhya APMC,2025-03-10,2729.846153846154
onion,Thuraiyur APMC,2025-03-10,4214.184397163121
onion,Mehsana(Mehsana Veg) APMC,2025-03-10,1937.1246587807093
onion,Garbeta(Medinipur) APMC,2025-03-10,3162.1428571428573
onion,Chengalpet(Uzhavar Sandhai ),2025-03-10,4242.01680672269
onion,Perambalur(Uzhavar Sandhai ),2025-03-10,3755.0
onion,Mansa APMC,2025-03-10,2108.333333333333
onion,Pehowa APMC,2025-03-10,2833.333333333333
onion,Ambala City(Subji Mandi) APMC,2025-03-10,2500.0
onion,Mohanur(Uzhavar Sandhai ),2025-03-10,4420.0
onion,Ropar APMC,2025-03-10,2838.709677419354
onion,Vellore APMC,2025-03-10,3483.333333333333
onion,Bhopal APMC,2025-03-10,1662.271373883454
onion,Azadpur APMC,2025-03-10,1574.9323550990462
onion,Anna nagar(Uzhavar Sandhai ),2025-03-10,4331.491712707182
onion,Giddarbaha APMC,2025-03-10,3200.0
onion,Gangoh APMC,2025-03-10,2071.052631578947
onion,Kolhapur APMC,2025-03-10,1350.5940515110435
onion,Kasganj APMC,2025-03-10,2502.9901960784314
onion,Chavakkad APMC,2025-03-10,3411.764705882353
onion,Angamaly APMC,2025-03-10,4071.428571428572
onion,Udaipur (F&V) APMC,2025-03-10,1647.7619532044762
onion,Ambattur(Uzhavar Sandhai ),2025-03-10,3999.999999999999
onion,Padappai(Uzhavar Sandhai ),2025-03-10,3638.761467889908
onion,Ulundurpettai APMC,2025-03-10,5000.0
onion,Parimpore APMC,2025-03-10,2972.9166666666665
onion,Palanganatham(Uzhavar Sandhai ),2025-03-10,4000.000000000001
onion,Pollachi(Uzhavar Sandhai ),2025-03-10,3814.8264984227126
onion,Rampuraphul(Nabha Mandi) APMC,2025-03-10,2999.9999999999995
onion,Sailana(F&V) APMC,2025-03-10,1342.7165354330707
onion,Panruti(Uzhavar Sandhai ),2025-03-10,3833.333333333333
onion,Sikar APMC,2025-03-10,1345.6515165260516
onion,Pune(Pimpri) APMC,2025-03-10,1777.840909090909
onion,Rasda APMC,2025-03-10,2693.6111111111118
onion,Karad APMC,2025-03-10,1975.187969924812
onion,Nadia APMC,2025-03-10,2936.335403726708
onion,Sujangarh APMC,2025-03-10,2038.095238095238
onion,Jabalpur(F&V) APMC,2025-03-10,
onion,Manchar APMC,2025-03-10,1665.2996559840665
onion,Deesa(Deesa Veg Yard) APMC,2025-03-10,2387.0
onion,Bishnupur(Bankura) APMC,2025-03-10,3254.756380510441
onion,Sailana APMC,2025-03-10,1185.3840082805018
onion,Chakdah APMC,2025-03-10,3200.0
onion,Sikanderabad APMC,2025-03-10,2100.0
onion,Jeyankondam (Uzhavar Sandhai ),2025-03-10,3444.444444444445
onion,Mahuva(Station Road) APMC,2025-03-10,1210.2054265126656
onion,Sainthia APMC,2025-03-10,2257.4647887323945
onion,Boudh APMC,2025-03-10,3541.666666666666
onion,Rampurhat APMC,2025-03-10,2180.6338028169016
onion,Chikkamagalore APMC,2025-03-10,2604.125
onion,SMY Jassur,2025-03-10,2573.076923076923
onion,Davangere APMC,2025-03-10,2300.0
onion,Anaiyur(Uzhavar Sandhai ),2025-03-10,4000.0
onion,Bowenpally APMC,2025-03-10,1761.6163704009923
onion,Muktsar APMC,2025-03-10,3300.0
onion,Vadhvan APMC,2025-03-10,2250.0
onion,Kurali APMC,2025-03-10,2625.6944444444443
onion,Barabanki APMC,2025-03-10,2685.1109285127363
onion,Kamlaganj APMC,2025-03-10,2730.220588235294
onion,Kottakkal APMC,2025-03-10,2766.6666666666665
onion,Badnawar(F&V) APMC,2025-03-10,
onion,Umrane APMC,2025-03-10,1516.3904868206405
onion,Silachhari APMC,2025-03-10,4466.666666666666
onion,Papanasam(Uzhavar Sandhai ),2025-03-10,4800.0
onion,Pune(Moshi) APMC,2025-03-10,1141.690408357075
onion,Indore(F&V) APMC,2025-03-10,
onion,Namakkal(Uzhavar Sandhai ),2025-03-10,3550.0
onion,Hardoi APMC,2025-03-10,2559.199184624345
onion,"Laxmi-Sopan Agriculture Produce Marketing Co Ltd, Barshi, Dist Solapur",2025-03-10,1098.3490327154868
onion,Bara Bazar (Posta Bazar) APMC,2025-03-10,2704.5454545454545
onion,Vadakkenchery APMC,2025-03-10,5216.165413533833
onion,Manawar(F&V) APMC,2025-03-10,1900.0
onion,Rasipuram(Uzhavar Sandhai ),2025-03-10,4500.0
onion,Jamkhed APMC,2025-03-10,1618.4414864115363
onion,Sivakasi(Uzhavar Sandhai ),2025-03-10,3342.857142857143
onion,Bodinayakanur(Uzhavar Sandhai ),2025-03-10,3700.0
