market_id,market,crop,state,district,lat,lon,geocode_level,zone_id,zone_market,zone_state,dist_km
3500.0,Batengoo Anantnag (F&V),tomato,Jammu and Kashmir,Anantnag,33.74611,75.1854475,district,T4_Solan,Solan APMC,Himachal Pradesh,364.4
3517.0,PMY Kangni Mandi,tomato,Himachal Pradesh,Mandi,31.6516617,77.0092542,district,T4_Solan,Solan APMC,Himachal Pradesh,83.7
3626.0,Dablirathan APMC,tomato,Rajasthan,Hanumangarh,29.3659533,74.298429,district,T4_Solan,Solan APMC,Himachal Pradesh,320.5
3667.0,Kushtoli APMC,tomato,Assam,Morigaon,26.2545556,92.3572669,district,T4_Solan,Solan APMC,Himachal Pradesh,1573.8
3668.0,Pamohi(Garchuk) APMC,tomato,Assam,Kamrup,26.1468861,91.2227397,district,T4_Solan,Solan APMC,Himachal Pradesh,1474.7
3669.0,Mangkolemba APMC,tomato,Nagaland,Mokokchung,26.4795861,94.5105275,district,T4_Solan,Solan APMC,Himachal Pradesh,1764.3
3670.0,Manubazar,tomato,Tripura,South Tripura,23.1708278,91.638817,district,T4_Solan,Solan APMC,Himachal Pradesh,1673.4
3671.0,Biokhora,tomato,Tripura,South Tripura,23.1708278,91.638817,district,T4_Solan,Solan APMC,Himachal Pradesh,1673.4
3672.0,Bishramganj,tomato,Tripura,Sepahijala,23.6658005,91.3200275,district,T4_Solan,Solan APMC,Himachal Pradesh,1615.9
3673.0,Boxonagar,tomato,Tripura,Sepahijala,23.6658005,91.3200275,district,T4_Solan,Solan APMC,Himachal Pradesh,1615.9
3674.0,Kamalghat,tomato,Tripura,West District,23.9153329,91.3879341,district,T4_Solan,Solan APMC,Himachal Pradesh,1606.8
3675.0,Halahali,tomato,Tripura,Dhalai,23.8253158,91.9732227,district,T4_Solan,Solan APMC,Himachal Pradesh,1662.7
3676.0,Panichowki,tomato,Tripura,Unokoti,23.9408,91.9882,state,T4_Solan,Solan APMC,Himachal Pradesh,1657.3
3677.0,Kanchanpur,tomato,Tripura,North Tripura,24.0921476,92.2451214,district,T4_Solan,Solan APMC,Himachal Pradesh,1671.2
3678.0,Machmara,tomato,Tripura,Unokoti,23.9408,91.9882,state,T4_Solan,Solan APMC,Himachal Pradesh,1657.3
3679.0,Masli,tomato,Tripura,Dhalai,23.8253158,91.9732227,district,T4_Solan,Solan APMC,Himachal Pradesh,1662.7
3680.0,Kadamtala,tomato,Tripura,North Tripura,24.0921476,92.2451214,district,T4_Solan,Solan APMC,Himachal Pradesh,1671.2
3753.0,Papanasam APMC,tomato,Tamil Nadu,Thanjavur,10.659037,79.2014278,district,T1_Kolar,Kolar APMC,Karnataka,299.3
3765.0,Malampuzha VFPCK Market,tomato,Keralam,Palakad,10.7681928,76.6521319,district,T1_Kolar,Kolar APMC,Karnataka,308.9
3770.0,Sirali APMC,tomato,Madhya Pradesh,Harda,22.2427973,77.1179173,district,T3_Nashik_Tomato,Nashik APMC,Maharashtra,426.0
3775.0,Barad APMC,tomato,Madhya Pradesh,Shivpuri,25.3741215,77.8278866,district,T4_Solan,Solan APMC,Himachal Pradesh,618.9
3921.0,Raniganj APMC,tomato,Bihar,Araria,26.1346459,87.4654062,district,T4_Solan,Solan APMC,Himachal Pradesh,1141.0
3923.0,Amba APMC,tomato,Bihar,Aurangabad,24.8033201,84.4110198,district,T4_Solan,Solan APMC,Himachal Pradesh,986.6
3925.0,Amarpur APMC,tomato,Bihar,Banka,24.8328273,86.8161114,district,T4_Solan,Solan APMC,Himachal Pradesh,1167.4
3926.0,Balliah APMC,tomato,Bihar,Begusarai,25.5125411,86.0883392,district,T4_Solan,Solan APMC,Himachal Pradesh,1063.4
3927.0,Bihpur APMC,tomato,Bihar,Bhagalpur,25.2861354,87.1304229,district,T4_Solan,Solan APMC,Himachal Pradesh,1163.3
3928.0,Naugachiya APMC,tomato,Bihar,Bhagalpur,25.2861354,87.1304229,district,T4_Solan,Solan APMC,Himachal Pradesh,1163.3
3930.0,Piro APMC,tomato,Bihar,Bhojpur,25.4501182,84.5635193,district,T4_Solan,Solan APMC,Himachal Pradesh,948.5
3931.0,Dumarao APMC,tomato,Bihar,Buxar,25.5044834,84.1097525,district,T4_Solan,Solan APMC,Himachal Pradesh,910.7
3932.0,Brahmpur APMC,tomato,Bihar,Buxar,25.5044834,84.1097525,district,T4_Solan,Solan APMC,Himachal Pradesh,910.7
3934.0,Bahadurpur (Ekmi Ghat) APMC,tomato,Bihar,Darbhanga,26.0829899,86.0324951,district,T4_Solan,Solan APMC,Himachal Pradesh,1022.5
3935.0,Tekari APMC,tomato,Bihar,Gaya,24.7964355,85.0079563,district,T4_Solan,Solan APMC,Himachal Pradesh,1030.5
3936.0,Sikandara APMC,tomato,Bihar,Jamui,24.7562514,86.3011128,district,T4_Solan,Solan APMC,Himachal Pradesh,1131.9
3937.0,"Gerabari, Korha Block APMC",tomato,Bihar,Kaithar,25.0961,85.3131,state,T4_Solan,Solan APMC,Himachal Pradesh,1031.2
3938.0,Barari APMC,tomato,Bihar,Kaithar,25.0961,85.3131,state,T4_Solan,Solan APMC,Himachal Pradesh,1031.2
3939.0,Mansi Mandi APMC,tomato,Bihar,Khagaria,25.4930513,86.6982264,district,T4_Solan,Solan APMC,Himachal Pradesh,1114.5
3940.0,Surjyagarha APMC,tomato,Bihar,Luckeesarai,25.1719353,86.0944367,district,T4_Solan,Solan APMC,Himachal Pradesh,1086.8
3941.0,Kaimur APMC,tomato,Bihar,Kaimur/Bhabhua,25.0961,85.3131,state,T4_Solan,Solan APMC,Himachal Pradesh,1031.2
3942.0,Madhuban APMC,tomato,Bihar,East Champaran/ Motihari,26.6147108,84.9144431,district,T4_Solan,Solan APMC,Himachal Pradesh,897.0
3943.0,Raxaul APMC,tomato,Bihar,East Champaran/ Motihari,26.6147108,84.9144431,district,T4_Solan,Solan APMC,Himachal Pradesh,897.0
3944.0,Murliganj APMC,tomato,Bihar,Madhepura,25.7806118,86.9364753,district,T4_Solan,Solan APMC,Himachal Pradesh,1116.5
3945.0,Benipatti APMC,tomato,Bihar,Madhubani,26.3503076,86.2296424,district,T4_Solan,Solan APMC,Himachal Pradesh,1022.9
3947.0,Harnaut APMC,tomato,Bihar,Nalanda,25.1364914,85.4436546,district,T4_Solan,Solan APMC,Himachal Pradesh,1038.3
3948.0,Rajauli APMC,tomato,Bihar,Nawada,24.8173249,85.5179085,district,T4_Solan,Solan APMC,Himachal Pradesh,1067.1
3949.0,Bhawanipur APMC,tomato,Bihar,Purnea,25.7773601,87.4731227,district,T4_Solan,Solan APMC,Himachal Pradesh,1162.1
3950.0,Vikramganj APMC,tomato,Bihar,Rohtas,24.9394143,84.0197031,district,T4_Solan,Solan APMC,Himachal Pradesh,948.2
3952.0,Dehri APMC,tomato,Bihar,Rohtas,24.9394143,84.0197031,district,T4_Solan,Solan APMC,Himachal Pradesh,948.2
3953.0,Tajpur APMC,tomato,Bihar,Samastipur,25.7747885,85.8672314,district,T4_Solan,Solan APMC,Himachal Pradesh,1028.4
3954.0,Sonpur APMC,tomato,Bihar,Saran,25.9214451,84.7759731,district,T4_Solan,Solan APMC,Himachal Pradesh,931.3
3955.0,Barbigha APMC,tomato,Bihar,Sheikhpura,25.1250741,85.8160771,district,T4_Solan,Solan APMC,Himachal Pradesh,1068.1
3956.0,Sheohar APMC,tomato,Bihar,Sheohar,26.4934234,85.2717561,district,T4_Solan,Solan APMC,Himachal Pradesh,934.0
3957.0,Maharjganj APMC,tomato,Bihar,Siwan,26.131008,84.3910745,district,T4_Solan,Solan APMC,Himachal Pradesh,886.7
3958.0,Triveniganj APMC,tomato,Bihar,Supaul,26.2768089,86.7959614,district,T4_Solan,Solan APMC,Himachal Pradesh,1075.4
3959.0,Ramnagar APMC,tomato,Bihar,West Chambaran,25.0961,85.3131,state,T4_Solan,Solan APMC,Himachal Pradesh,1031.2
3960.0,"Jaitipir Mandi, Lalganj block APMC",tomato,Bihar,Vaishali,25.7491703,85.3972164,district,T4_Solan,Solan APMC,Himachal Pradesh,992.2
3961.0,"Parsoniya Mandi, Mahua block APMC",tomato,Bihar,Vaishali,25.7491703,85.3972164,district,T4_Solan,Solan APMC,Himachal Pradesh,992.2
3967.0,Edappadi APMC,tomato,Tamil Nadu,Salem,11.6469616,78.2106958,district,T1_Kolar,Kolar APMC,Karnataka,166.1
4033.0,"Shri Rameshwar Krushi Market, M.Nagar, Tal Deola, Dist Nashik",tomato,Maharashtra,Nashik,20.0112475,73.7902364,district,T3_Nashik_Tomato,Nashik APMC,Maharashtra,1.5
4055.0,Ariyalur(Uzhavar Sandhai),tomato,Tamil Nadu,Ariyalur,11.1530559,79.2585797,district,T1_Kolar,Kolar APMC,Karnataka,252.5
4056.0,Jeyankondam (Uzhavar Sandhai ),tomato,Tamil Nadu,Ariyalur,11.1530559,79.2585797,district,T1_Kolar,Kolar APMC,Karnataka,252.5
4057.0,RSPuram(Uzhavar Sandhai ),tomato,Tamil Nadu,Coimbatore,11.0018115,76.9628425,district,T1_Kolar,Kolar APMC,Karnataka,269.5
4058.0,Singanallur(Uzhavar Sandhai ),tomato,Tamil Nadu,Coimbatore,11.0018115,76.9628425,district,T1_Kolar,Kolar APMC,Karnataka,269.5
4059.0,Pollachi(Uzhavar Sandhai ),tomato,Tamil Nadu,Coimbatore,11.0018115,76.9628425,district,T1_Kolar,Kolar APMC,Karnataka,269.5
4060.0,Mettupalayam(Uzhavar Sandhai ),tomato,Tamil Nadu,Coimbatore,11.0018115,76.9628425,district,T1_Kolar,Kolar APMC,Karnataka,269.5
4061.0,Kurichi(Uzhavar Sandhai ),tomato,Tamil Nadu,Coimbatore,11.0018115,76.9628425,district,T1_Kolar,Kolar APMC,Karnataka,269.5
4062.0,Sulur(Uzhavar Sandhai ),tomato,Tamil Nadu,Coimbatore,11.0018115,76.9628425,district,T1_Kolar,Kolar APMC,Karnataka,269.5
4063.0,Vadavalli(Uzhavar Sandhai ),tomato,Tamil Nadu,Coimbatore,11.0018115,76.9628425,district,T1_Kolar,Kolar APMC,Karnataka,269.5
4064.0,Sundarapuram(Uzhavar Sandhai ),tomato,Tamil Nadu,Coimbatore,11.0018115,76.9628425,district,T1_Kolar,Kolar APMC,Karnataka,269.5
4065.0,Cuddalore(Uzhavar Sandhai ),tomato,Tamil Nadu,Cuddalore,11.5202071,79.3396356,district,T1_Kolar,Kolar APMC,Karnataka,222.7
4066.0,Chidambaram(Uzhavar Sandhai ),tomato,Tamil Nadu,Cuddalore,11.5202071,79.3396356,district,T1_Kolar,Kolar APMC,Karnataka,222.7
4067.0,Viruthachalam(Uzhavar Sandhai ),tomato,Tamil Nadu,Cuddalore,11.5202071,79.3396356,district,T1_Kolar,Kolar APMC,Karnataka,222.7
4068.0,Panruti(Uzhavar Sandhai ),tomato,Tamil Nadu,Cuddalore,11.5202071,79.3396356,district,T1_Kolar,Kolar APMC,Karnataka,222.7
4070.0,Dharmapuri(Uzhavar Sandhai ),tomato,Tamil Nadu,Dharmapuri,12.1456131,78.1132217,district,T1_Kolar,Kolar APMC,Karnataka,110.5
4071.0,Pennagaram(Uzhavar Sandhai ),tomato,Tamil Nadu,Dharmapuri,12.1456131,78.1132217,district,T1_Kolar,Kolar APMC,Karnataka,110.5
4072.0,Palacode(Uzhavar Sandhai ),tomato,Tamil Nadu,Dharmapuri,12.1456131,78.1132217,district,T1_Kolar,Kolar APMC,Karnataka,110.5
4073.0,Harur(Uzhavar Sandhai ),tomato,Tamil Nadu,Dharmapuri,12.1456131,78.1132217,district,T1_Kolar,Kolar APMC,Karnataka,110.5
4074.0,AJattihalli(Uzhavar Sandhai ),tomato,Tamil Nadu,Dharmapuri,12.1456131,78.1132217,district,T1_Kolar,Kolar APMC,Karnataka,110.5
4075.0,Dindigul(Uzhavar Sandhai ),tomato,Tamil Nadu,Dindigul,10.4256896,77.815664,district,T1_Kolar,Kolar APMC,Karnataka,303.7
4076.0,Palani(Uzhavar Sandhai ),tomato,Tamil Nadu,Dindigul,10.4256896,77.815664,district,T1_Kolar,Kolar APMC,Karnataka,303.7
4077.0,Chinnalapatti(Uzhavar Sandhai ),tomato,Tamil Nadu,Dindigul,10.4256896,77.815664,district,T1_Kolar,Kolar APMC,Karnataka,303.7
4078.0,Kodaikkanal(Uzhavar Sandhai),tomato,Tamil Nadu,Dindigul,10.4256896,77.815664,district,T1_Kolar,Kolar APMC,Karnataka,303.7
4080.0,Vedasanthur(Uzhavar Sandhai ),tomato,Tamil Nadu,Dindigul,10.4256896,77.815664,district,T1_Kolar,Kolar APMC,Karnataka,303.7
4081.0,Sampath Nagar(Uzhavar Sandhai ),tomato,Tamil Nadu,Erode,11.4905282,77.3505274,district,T1_Kolar,Kolar APMC,Karnataka,202.0
4082.0,Gobichettipalayam(Uzhavar Sandhai ),tomato,Tamil Nadu,Erode,11.4905282,77.3505274,district,T1_Kolar,Kolar APMC,Karnataka,202.0
4083.0,Sathiyamagalam(Uzhavar Sandhai ),tomato,Tamil Nadu,Erode,11.4905282,77.3505274,district,T1_Kolar,Kolar APMC,Karnataka,202.0
4084.0,Periyar Nagar(Uzhavar Sandhai ),tomato,Tamil Nadu,Erode,11.4905282,77.3505274,district,T1_Kolar,Kolar APMC,Karnataka,202.0
4085.0,Perundurai(Uzhavar Sandhai ),tomato,Tamil Nadu,Erode,11.4905282,77.3505274,district,T1_Kolar,Kolar APMC,Karnataka,202.0
4086.0,Thalavadi(Uzhavar Sandhai ),tomato,Tamil Nadu,Erode,11.4905282,77.3505274,district,T1_Kolar,Kolar APMC,Karnataka,202.0
4087.0,Kancheepuram(Uzhavar Sandhai ),tomato,Tamil Nadu,Kancheepuram,12.8796052,79.7042762,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,150.0
4088.0,Padappai(Uzhavar Sandhai ),tomato,Tamil Nadu,Kancheepuram,12.8796052,79.7042762,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,150.0
4089.0,Sunguvarchatram(Uzhavar Sandhai ),tomato,Tamil Nadu,Kancheepuram,12.8796052,79.7042762,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,150.0
4090.0,Kundrathur(Uzhavar Sandhai ),tomato,Tamil Nadu,Kancheepuram,12.8796052,79.7042762,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,150.0
4091.0,Karur(Uzhavar Sandhai ),tomato,Tamil Nadu,Karur,10.8217671,78.3828654,district,T1_Kolar,Kolar APMC,Karnataka,259.1
4092.0,Kulithalai(Uzhavar Sandhai ),tomato,Tamil Nadu,Karur,10.8217671,78.3828654,district,T1_Kolar,Kolar APMC,Karnataka,259.1
4093.0,Velayuthampalayam(Uzhavar Sandhai ),tomato,Tamil Nadu,Karur,10.8217671,78.3828654,district,T1_Kolar,Kolar APMC,Karnataka,259.1
4094.0,Pallapatti (Uzhavar Sandhai ),tomato,Tamil Nadu,Karur,10.8217671,78.3828654,district,T1_Kolar,Kolar APMC,Karnataka,259.1
4096.0,Hosur(Uzhavar Sandhai ),tomato,Tamil Nadu,Krishnagiri,12.5152075,78.0093769,district,T1_Kolar,Kolar APMC,Karnataka,70.6
4097.0,Krishnagiri(Uzhavar Sandhai ),tomato,Tamil Nadu,Krishnagiri,12.5152075,78.0093769,district,T1_Kolar,Kolar APMC,Karnataka,70.6
4098.0,Kaveripattinam(Uzhavar Sandhai ),tomato,Tamil Nadu,Krishnagiri,12.5152075,78.0093769,district,T1_Kolar,Kolar APMC,Karnataka,70.6
4099.0,Denkanikottai(Uzhavar Sandhai ),tomato,Tamil Nadu,Krishnagiri,12.5152075,78.0093769,district,T1_Kolar,Kolar APMC,Karnataka,70.6
4100.0,Avallapalli(Uzhavar Sandhai ),tomato,Tamil Nadu,Krishnagiri,12.5152075,78.0093769,district,T1_Kolar,Kolar APMC,Karnataka,70.6
4102.0,Chokkikulam(Uzhavar Sandhai ),tomato,Tamil Nadu,Madurai,9.9261153,78.1140983,district,T1_Kolar,Kolar APMC,Karnataka,357.3
4103.0,Palanganatham(Uzhavar Sandhai ),tomato,Tamil Nadu,Madurai,9.9261153,78.1140983,district,T1_Kolar,Kolar APMC,Karnataka,357.3
4104.0,Usilampatti(Uzhavar Sandhai ),tomato,Tamil Nadu,Madurai,9.9261153,78.1140983,district,T1_Kolar,Kolar APMC,Karnataka,357.3
4105.0,Thirumangalam(Uzhavar Sandhai ),tomato,Tamil Nadu,Madurai,9.9261153,78.1140983,district,T1_Kolar,Kolar APMC,Karnataka,357.3
4106.0,Melur(Uzhavar Sandhai ),tomato,Tamil Nadu,Madurai,9.9261153,78.1140983,district,T1_Kolar,Kolar APMC,Karnataka,357.3
4107.0,Anaiyur(Uzhavar Sandhai ),tomato,Tamil Nadu,Madurai,9.9261153,78.1140983,district,T1_Kolar,Kolar APMC,Karnataka,357.3
4108.0,Mayiladuthurai(Uzhavar Sandhai ),tomato,Tamil Nadu,Nagapattinam,10.6026203,79.7619348,district,T1_Kolar,Kolar APMC,Karnataka,333.2
4109.0,Nagapattinam(Uzhavar Sandhai ),tomato,Tamil Nadu,Nagapattinam,10.6026203,79.7619348,district,T1_Kolar,Kolar APMC,Karnataka,333.2
4110.0,Sirkali(Uzhavar Sandhai ),tomato,Tamil Nadu,Nagapattinam,10.6026203,79.7619348,district,T1_Kolar,Kolar APMC,Karnataka,333.2
4111.0,Namakkal(Uzhavar Sandhai ),tomato,Tamil Nadu,Namakkal,11.3033889,78.118604,district,T1_Kolar,Kolar APMC,Karnataka,204.1
4113.0,Rasipuram(Uzhavar Sandhai ),tomato,Tamil Nadu,Namakkal,11.3033889,78.118604,district,T1_Kolar,Kolar APMC,Karnataka,204.1
4114.0,Kumarapalayam(Uzhavar Sandhai ),tomato,Tamil Nadu,Namakkal,11.3033889,78.118604,district,T1_Kolar,Kolar APMC,Karnataka,204.1
4115.0,Paramathivelur(Uzhavar Sandhai ),tomato,Tamil Nadu,Namakkal,11.3033889,78.118604,district,T1_Kolar,Kolar APMC,Karnataka,204.1
4116.0,Mohanur(Uzhavar Sandhai ),tomato,Tamil Nadu,Namakkal,11.3033889,78.118604,district,T1_Kolar,Kolar APMC,Karnataka,204.1
4117.0,Udhagamandalam(Uzhavar Sandhai ),tomato,Tamil Nadu,The Nilgiris,11.4,76.7,district,T1_Kolar,Kolar APMC,Karnataka,248.2
4118.0,Coonoor(Uzhavar Sandhai ),tomato,Tamil Nadu,The Nilgiris,11.4,76.7,district,T1_Kolar,Kolar APMC,Karnataka,248.2
4119.0,Kothagiri(Uzhavar Sandhai ),tomato,Tamil Nadu,The Nilgiris,11.4,76.7,district,T1_Kolar,Kolar APMC,Karnataka,248.2
4120.0,Gudalur(Uzhavar Sandhai ),tomato,Tamil Nadu,The Nilgiris,11.4,76.7,district,T1_Kolar,Kolar APMC,Karnataka,248.2
4121.0,Perambalur(Uzhavar Sandhai ),tomato,Tamil Nadu,Perambalur,11.2902641,78.9300404,district,T1_Kolar,Kolar APMC,Karnataka,223.1
4123.0,Pudukottai(Uzhavar Sandhai ),tomato,Tamil Nadu,Pudukkottai,10.2903072,78.8173617,district,T1_Kolar,Kolar APMC,Karnataka,325.4
4124.0,Aranthangi(Uzhavar Sandhai ),tomato,Tamil Nadu,Pudukkottai,10.2903072,78.8173617,district,T1_Kolar,Kolar APMC,Karnataka,325.4
4125.0,Alangudi(Uzhavar Sandhai ),tomato,Tamil Nadu,Pudukkottai,10.2903072,78.8173617,district,T1_Kolar,Kolar APMC,Karnataka,325.4
4126.0,Gandarvakottai(Uzhavar Sandhai ),tomato,Tamil Nadu,Pudukkottai,10.2903072,78.8173617,district,T1_Kolar,Kolar APMC,Karnataka,325.4
4127.0,Karambakkudi(Uzhavar Sandhai ),tomato,Tamil Nadu,Pudukkottai,10.2903072,78.8173617,district,T1_Kolar,Kolar APMC,Karnataka,325.4
4128.0,Viralimalai(Uzhavar Sandhai ),tomato,Tamil Nadu,Pudukkottai,10.2903072,78.8173617,district,T1_Kolar,Kolar APMC,Karnataka,325.4
4129.0,Ramanathapuram(Uzhavar Sandhai ),tomato,Tamil Nadu,Ramanathapuram,9.5205576,78.5184635,district,T1_Kolar,Kolar APMC,Karnataka,404.6
4130.0,Paramakudi(Uzhavar Sandhai ),tomato,Tamil Nadu,Ramanathapuram,9.5205576,78.5184635,district,T1_Kolar,Kolar APMC,Karnataka,404.6
4131.0,Kamuthi(Uzhavar Sandhai ),tomato,Tamil Nadu,Ramanathapuram,9.5205576,78.5184635,district,T1_Kolar,Kolar APMC,Karnataka,404.6
4132.0,Sooramangalam(Uzhavar Sandhai ),tomato,Tamil Nadu,Salem,11.6469616,78.2106958,district,T1_Kolar,Kolar APMC,Karnataka,166.1
4133.0,Ammapet(Uzhavar Sandhai ),tomato,Tamil Nadu,Salem,11.6469616,78.2106958,district,T1_Kolar,Kolar APMC,Karnataka,166.1
4134.0,Athur(Uzhavar Sandhai ),tomato,Tamil Nadu,Salem,11.6469616,78.2106958,district,T1_Kolar,Kolar APMC,Karnataka,166.1
4135.0,Thathakapatti(Uzhavar Sandhai ),tomato,Tamil Nadu,Salem,11.6469616,78.2106958,district,T1_Kolar,Kolar APMC,Karnataka,166.1
4136.0,Mettur(Uzhavar Sandhai ),tomato,Tamil Nadu,Salem,11.6469616,78.2106958,district,T1_Kolar,Kolar APMC,Karnataka,166.1
4137.0,Attayampatti(Uzhavar Sandhai ),tomato,Tamil Nadu,Salem,11.6469616,78.2106958,district,T1_Kolar,Kolar APMC,Karnataka,166.1
4138.0,Hasthampatti(Uzhavar Sandhai ),tomato,Tamil Nadu,Salem,11.6469616,78.2106958,district,T1_Kolar,Kolar APMC,Karnataka,166.1
4139.0,Elampillai(Uzhavar Sandhai ),tomato,Tamil Nadu,Salem,11.6469616,78.2106958,district,T1_Kolar,Kolar APMC,Karnataka,166.1
4140.0,Thammampatti (Uzhavar Sandhai ),tomato,Tamil Nadu,Salem,11.6469616,78.2106958,district,T1_Kolar,Kolar APMC,Karnataka,166.1
4141.0,Jalagandapuram(Uzhavar Sandhai ),tomato,Tamil Nadu,Salem,11.6469616,78.2106958,district,T1_Kolar,Kolar APMC,Karnataka,166.1
4142.0,Edapadi (Uzhavar Sandhai ),tomato,Tamil Nadu,Salem,11.6469616,78.2106958,district,T1_Kolar,Kolar APMC,Karnataka,166.1
4143.0,Sivagangai (Uzhavar Sandhai ),tomato,Tamil Nadu,Sivaganga,9.8486881,78.4870461,district,T1_Kolar,Kolar APMC,Karnataka,367.9
4144.0,Devakottai (Uzhavar Sandhai ),tomato,Tamil Nadu,Sivaganga,9.8486881,78.4870461,district,T1_Kolar,Kolar APMC,Karnataka,367.9
4145.0,Karaikudi(Uzhavar Sandhai ),tomato,Tamil Nadu,Sivaganga,9.8486881,78.4870461,district,T1_Kolar,Kolar APMC,Karnataka,367.9
4146.0,Tirupatthur(Uzhavar Sandhai ),tomato,Tamil Nadu,Sivaganga,9.8486881,78.4870461,district,T1_Kolar,Kolar APMC,Karnataka,367.9
4147.0,Singampunari(Uzhavar Sandhai ),tomato,Tamil Nadu,Sivaganga,9.8486881,78.4870461,district,T1_Kolar,Kolar APMC,Karnataka,367.9
4148.0,Thanjavur(Uzhavar Sandhai ),tomato,Tamil Nadu,Thanjavur,10.659037,79.2014278,district,T1_Kolar,Kolar APMC,Karnataka,299.3
4149.0,Kumbakonam (Uzhavar Sandhai ),tomato,Tamil Nadu,Thanjavur,10.659037,79.2014278,district,T1_Kolar,Kolar APMC,Karnataka,299.3
4150.0,Pattukottai(Uzhavar Sandhai ),tomato,Tamil Nadu,Thanjavur,10.659037,79.2014278,district,T1_Kolar,Kolar APMC,Karnataka,299.3
4152.0,Papanasam(Uzhavar Sandhai ),tomato,Tamil Nadu,Thanjavur,10.659037,79.2014278,district,T1_Kolar,Kolar APMC,Karnataka,299.3
4153.0,Theni(Uzhavar Sandhai ),tomato,Tamil Nadu,Theni,9.8692558,77.4222974,district,T1_Kolar,Kolar APMC,Karnataka,371.7
4154.0,Kambam(Uzhavar Sandhai ),tomato,Tamil Nadu,Theni,9.8692558,77.4222974,district,T1_Kolar,Kolar APMC,Karnataka,371.7
4155.0,Bodinayakanur(Uzhavar Sandhai ),tomato,Tamil Nadu,Theni,9.8692558,77.4222974,district,T1_Kolar,Kolar APMC,Karnataka,371.7
4156.0,Periyakulam(Uzhavar Sandhai ),tomato,Tamil Nadu,Theni,9.8692558,77.4222974,district,T1_Kolar,Kolar APMC,Karnataka,371.7
4157.0,Devaram(Uzhavar Sandhai ),tomato,Tamil Nadu,Theni,9.8692558,77.4222974,district,T1_Kolar,Kolar APMC,Karnataka,371.7
4158.0,Andipatti(Uzhavar Sandhai ),tomato,Tamil Nadu,Theni,9.8692558,77.4222974,district,T1_Kolar,Kolar APMC,Karnataka,371.7
4159.0,Chinnamanur(Uzhavar Sandhai ),tomato,Tamil Nadu,Theni,9.8692558,77.4222974,district,T1_Kolar,Kolar APMC,Karnataka,371.7
4160.0,Palayamkottai(Uzhavar Sandhai ),tomato,Tamil Nadu,Thirunelveli,12.9363749,80.1310537,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,189.0
4161.0,Kandiyaperi(Uzhavar Sandhai ),tomato,Tamil Nadu,Thirunelveli,12.9363749,80.1310537,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,189.0
4162.0,Melapalayam(Uzhavar Sandhai ),tomato,Tamil Nadu,Thirunelveli,12.9363749,80.1310537,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,189.0
4163.0,Ambasamudram(Uzhavar Sandhai ),tomato,Tamil Nadu,Thirunelveli,12.9363749,80.1310537,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,189.0
4164.0,NGO Colony(Uzhavar Sandhai ),tomato,Tamil Nadu,Thirunelveli,12.9363749,80.1310537,district,T2_Madanapalle,Madanapalle APMC,Andhra Pradesh,189.0
4166.0,Tiruvallur(Uzhavar Sandhai ),tomato,Tamil Nadu,Thiruvellore,11.1271,78.6569,state,T1_Kolar,Kolar APMC,Karnataka,230.9
4167.0,Ambattur(Uzhavar Sandhai ),tomato,Tamil Nadu,Thiruvellore,11.1271,78.6569,state,T1_Kolar,Kolar APMC,Karnataka,230.9
4168.0,Paruthipattu(Uzhavar Sandhai ),tomato,Tamil Nadu,Thiruvellore,11.1271,78.6569,state,T1_Kolar,Kolar APMC,Karnataka,230.9
4169.0,Naravarikuppam(Uzhavar Sandhai ),tomato,Tamil Nadu,Thiruvellore,11.1271,78.6569,state,T1_Kolar,Kolar APMC,Karnataka,230.9
4170.0,Perambakkam(Uzhavar Sandhai ),tomato,Tamil Nadu,Thiruvellore,11.1271,78.6569,state,T1_Kolar,Kolar APMC,Karnataka,230.9
4171.0,Tiruthuraipoondi(Uzhavar Sandhai ),tomato,Tamil Nadu,Thiruvarur,10.6878621,79.4979437,district,T1_Kolar,Kolar APMC,Karnataka,310.4
4172.0,Mannargudi I(Uzhavar Sandhai ),tomato,Tamil Nadu,Thiruvarur,10.6878621,79.4979437,district,T1_Kolar,Kolar APMC,Karnataka,310.4
4173.0,Tiruvarur(Uzhavar Sandhai ),tomato,Tamil Nadu,Thiruvarur,10.6878621,79.4979437,district,T1_Kolar,Kolar APMC,Karnataka,310.4
4174.0,Needamangalam(Uzhavar Sandhai ),tomato,Tamil Nadu,Thiruvarur,10.6878621,79.4979437,district,T1_Kolar,Kolar APMC,Karnataka,310.4
4175.0,Muthupettai(Uzhavar Sandhai ),tomato,Tamil Nadu,Thiruvarur,10.6878621,79.4979437,district,T1_Kolar,Kolar APMC,Karnataka,310.4
4176.0,Mannargudi II(Uzhavar Sandhai ),tomato,Tamil Nadu,Thiruvarur,10.6878621,79.4979437,district,T1_Kolar,Kolar APMC,Karnataka,310.4
