year,month,product,mrp_rs_per_mt,source_url
2022,9,Imported 15-15-15-9,29017.94,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,Imported 16-16-16,27380.49,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,Imported 16-20-0-13,29068.42,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,Imported 20-20-0-13,29235.56,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,Imported DAP,26628.1,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,Imported MAP,34000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,MOP,34225.44,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,SSP-Boronated,11612.46,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,SSP-Granular,10964.19,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,SSP-Powdered,10478.58,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,SSP-Zincated(Granular),11497.02,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,SSP-Zincated(Powder),10842.44,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,SSP-Zincated-Boronated(Granular),14012.99,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,TSP,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,Urea,5360.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,Zinc and Boron NPK 8-21-21(40 Kg),43750.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,Zinc and Boron NPK 9-24-24(40Kg),44750.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,9,Zincated 20-20-0-13,29000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20September%2C%202022.pdf
2022,10,10-26-26,29274.63,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,12-32-16,30935.29,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,14-28-0-0,32252.8,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,14-28-14,35900.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,14-35-14,34000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,15-15-15,29400.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,15-15-15-9,29000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,16-20-0-13,25889.77,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,17-17-17,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,20-20-0,24377.6,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,20-20-0-13,27714.64,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,24-24-0,34000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,24-24-0-8,34000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,28-28-0,34000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,Amm Sulphate,20000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,City Compost,4344.35,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,City Compost,4386.92,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,DAP,27000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,Imported 10-26-26,29500.62,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,Imported 12-32-16,31351.91,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,Imported 15-15-15,29396.49,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,Imported 15-15-15-9,29037.72,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,Imported 16-16-16,27380.49,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,Imported 16-20-0-13,29068.42,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,Imported 20-20-0-13,29246.62,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,Imported DAP,26670.64,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,Imported MAP,33890.12,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,MOP,34225.73,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,SSP-Boronated,11812.88,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,SSP-Granular,11005.35,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,SSP-Powdered,10527.67,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,SSP-Zincated(Granular),11700.21,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,SSP-Zincated(Powder),10979.22,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,SSP-Zincated-Boronated(Granular),14070.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,TSP,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,Urea,5360.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,Zinc and Boron NPK 8-21-21(40 Kg),43750.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,Zinc and Boron NPK 9-24-24(40Kg),44750.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,10,Zincated 20-20-0-13,27500.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20October%202022.pdf
2022,11,10-26-26,29202.4,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,12-32-16,30864.5,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,14-28-0-0,32196.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,14-35-14,31762.7,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,15-15-15,29400.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,15-15-15-9,29000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,16-20-0-13,26325.9,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,17-17-17,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,19-19-19,34000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,20-20-0,24187.8,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,20-20-0-13,28042.2,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,24-24-0,33891.6,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,24-24-0-8,31048.8,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,28-28-0,31087.3,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,Amm Sulphate,20393.6,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,City Compost,4195.56,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,DAP,27000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,Imported 10-26-26,28737.8,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,Imported 12-32-16,31498.7,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,Imported 15-15-15,29400.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,Imported 15-15-15-9,29048.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,Imported 16-16-16,27428.6,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,Imported 16-20-0-13,28987.4,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,Imported 20-20-0-13,29272.5,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,Imported DAP,26735.5,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,Imported MAP,33851.6,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,MOP,34377.5,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,SSP-Boronated,11912.8,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,SSP-Granular,10953.6,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,SSP-Powdered,10465.3,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,SSP-Zincated(Granular),11693.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,SSP-Zincated(Powder),10925.8,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,SSP-Zincated-Boronated(Granular),13899.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,TSP,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,Urea,5360.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,Zinc and Boron NPK 8-21-21(40 Kg),43750.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,Zinc and Boron NPK 9-24-24(40Kg),44750.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,11,Zincated 20-20-0-13,27500.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20November%2C%202022.pdf
2022,12,10-26-26,29206.9,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,12-32-16,31391.72,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,14-28-0-0,32200.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,14-35-14,30727.27,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,15-15-15,29400.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,15-15-15-9,29000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,16-20-0-13,26326.53,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,17-17-17,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,19-19-19,34000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,20-20-0,24184.74,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,20-20-0-13,28154.58,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,24-24-0,34000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,24-24-0-8,30000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,28-28-0,30005.35,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,Amm Sulphate,20536.79,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,City Compost,4440.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,DAP,27000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,Imported 10-26-26,28719.6,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,Imported 12-32-16,31564.88,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,Imported 15-15-15,29400.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,Imported 15-15-15-9,29048.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,Imported 16-16-16,27380.49,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,Imported 16-20-0-13,28988.39,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,Imported 20-20-0-13,29416.54,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,Imported DAP,26892.72,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,Imported MAP,33795.11,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,MOP,34737.62,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,SSP-Boronated,11853.59,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,SSP-Granular,10748.8,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,SSP-Powdered,10213.25,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,SSP-Zincated(Granular),11570.56,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,SSP-Zincated(Powder),10624.07,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,SSP-Zincated-Boronated(Granular),13638.1,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,TSP,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,Urea,5360.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,Zinc and Boron NPK 8-21-21(40 Kg),43750.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,Zinc and Boron NPK 9-24-24(40Kg),44750.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2022,12,Zincated NPK 14-35-14,32000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20December%2C%202022.pdf
2023,1,10-26-26,29209.43,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,12-32-16,31368.88,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,14-28-0-0,32200.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,14-35-14,30727.27,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,15-15-15,29400.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,15-15-15-9,29000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,16-20-0-13,26327.61,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,17-17-17,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,19-19-19,34000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,20-20-0,24177.18,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,20-20-0-13,27794.33,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,24-24-0,34000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,24-24-0-8,30000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,28-28-0,30022.98,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Amm Sulphate,20086.58,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,City Compost,4633.6,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,DAP,26998.82,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Imported 10-26-26,28720.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Imported 12-32-16,31666.57,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Imported 15-15-15,29400.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Imported 15-15-15-9,29046.63,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Imported 16-16-16,27380.49,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Imported 16-20-0-13,28990.24,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Imported 17-17-17,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Imported 20-20-0-13,29412.09,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Imported DAP,27000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Imported MAP,33818.16,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,MOP,34806.34,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,SSP-Boronated,11856.19,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,SSP-Granular,10758.92,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,SSP-Powdered,10189.44,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,SSP-Zincated(Granular),11450.93,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,SSP-Zincated(Powder),10535.65,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,SSP-Zincated-Boronated(Granular),13493.74,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,TSP,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Urea,5360.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Zinc and Boron NPK 8-21-21(40 Kg),43750.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Zinc and Boron NPK 9-24-24(40Kg),44750.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,1,Zincated NPK 14-35-14,32000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20January%2C%202023.pdf
2023,2,10-26-26,29208.47,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,12-32-16,31367.7,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,14-28-0-0,32142.86,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,14-35-14,30800.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,15-15-15,29400.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,15-15-15-9,29000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,16-20-0-13,25659.84,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,17-17-17,25000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,19-19-19,34000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,20-20-0,24177.18,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,20-20-0-13,27388.2,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,24-24-0,33527.56,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,24-24-0-8,30000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,28-28-0,30015.38,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,Amm Sulphate,20000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,City Compost,4586.67,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,DAP,27000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,Imported 10-26-26,28730.11,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,Imported 12-32-16,31541.18,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,Imported 15-15-15,29400.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,Imported 15-15-15-9,29048.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,Imported 16-16-16,26602.44,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,Imported 16-20-0-13,28990.24,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,Imported 20-20-0-13,27831.64,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,Imported DAP,27000.0,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
2023,2,Imported MAP,33966.26,https://fert.gov.in/sites/default/files/2025-05/Monthly%20Bulletin%20month%20of%20February%2C%202023.pdf
