state,district,week_start,cdi,drought_category
Keralam,Thiruvananthapuram,2025-08-04,-0.27714,Normal
Keralam,Kasargod,2025-08-04,0.94347,Normal
Maharashtra,Chandrapur,2025-08-04,0.44361,Normal
Jammu and Kashmir,Kathua,2025-08-04,0.78287,Normal
Uttar Pradesh,Ayodhya,2025-08-04,-0.22134,Normal
Uttar Pradesh,Sant Kabir Nagar,2025-08-04,-1.1503,Moderate (D1)
Tamil Nadu,Thiruvarur,2025-08-04,1.0078,Normal
West Bengal,Medinipur(E),2025-08-04,1.0609,Normal
Rajasthan,Kota,2025-08-04,1.9754,Normal
Punjab,Nawanshahr,2025-08-04,0.76274,Normal
West Bengal,Darjeeling,2025-08-04,0.22299,Normal
Gujarat,Rajkot,2025-08-04,0.38109,Normal
Gujarat,Dahod,2025-08-04,0.7006,Normal
Gujarat,Gandhinagar,2025-08-04,0.8103,Normal
Gujarat,Sabarkantha,2025-08-04,1.1545,Normal
Gujarat,Anand,2025-08-04,0.46567,Normal
Rajasthan,Udaipur,2025-08-04,1.1714,Normal
Gujarat,Mehsana,2025-08-04,0.52888,Normal
West Bengal,Kolkata,2025-08-04,2.0529,Normal
West Bengal,Bankura,2025-08-04,2.2501,Normal
West Bengal,Paschim Bardhaman,2025-08-04,0.95086,Normal
West Bengal,Puruliya,2025-08-04,2.1323,Normal
Tamil Nadu,Namakkal,2025-08-04,1.4062,Normal
Madhya Pradesh,Harda,2025-08-04,0.31921,Normal
Madhya Pradesh,Khandwa,2025-08-04,-0.16641,Normal
Madhya Pradesh,Dewas,2025-08-04,-0.17178,Normal
Madhya Pradesh,Gwalior,2025-08-04,3.3417,Normal
Madhya Pradesh,Sagar,2025-08-04,1.2637,Normal
Madhya Pradesh,Jabalpur,2025-08-04,0.89345,Normal
Madhya Pradesh,Chhindwara,2025-08-04,0.67514,Normal
Tripura,South Tripura,2025-08-04,-0.3389,Normal
Chattisgarh,Bilaspur,2025-08-04,0.51217,Normal
Telangana,Siddipet,2025-08-04,0.32692,Normal
West Bengal,Dakshin Dinajpur,2025-08-04,-0.83536,Moderate (D1)
West Bengal,Nadia,2025-08-04,0.6311,Normal
Tamil Nadu,Ariyalur,2025-08-04,0.88094,Normal
Tamil Nadu,Cuddalore,2025-08-04,1.3514,Normal
Tamil Nadu,Dharmapuri,2025-08-04,1.1656,Normal
Tamil Nadu,Dindigul,2025-08-04,-0.39243,Normal
Tamil Nadu,Erode,2025-08-04,0.21529,Normal
Tamil Nadu,Kancheepuram,2025-08-04,0.25868,Normal
Tamil Nadu,Karur,2025-08-04,-0.12546,Normal
Tamil Nadu,Krishnagiri,2025-08-04,0.41733,Normal
Tamil Nadu,Madurai,2025-08-04,-0.40176,Normal
Tamil Nadu,Nagapattinam,2025-08-04,0.64059,Normal
Tamil Nadu,The Nilgiris,2025-08-04,3.1699,Normal
Tamil Nadu,Perambalur,2025-08-04,0.23373,Normal
Tamil Nadu,Pudukkottai,2025-08-04,-0.055977,Normal
Tamil Nadu,Ramanathapuram,2025-08-04,0.14833,Normal
Tamil Nadu,Salem,2025-08-04,0.32693,Normal
Tamil Nadu,Sivaganga,2025-08-04,0.39816,Normal
Tamil Nadu,Thanjavur,2025-08-04,1.2139,Normal
Tamil Nadu,Theni,2025-08-04,-0.21917,Normal
Tamil Nadu,Thirunelveli,2025-08-04,0.28233,Normal
Tamil Nadu,Tuticorin,2025-08-04,-0.46154,Normal
Tamil Nadu,Thiruvannamalai,2025-08-04,-0.48181,Normal
Tamil Nadu,Virudhunagar,2025-08-04,-0.32265,Normal
Tamil Nadu,Chengalpattu,2025-08-04,-0.57645,Abnormal (D0)
Tamil Nadu,Kallakuruchi,2025-08-04,0.30043,Normal
Tamil Nadu,Ranipet,2025-08-04,1.3911,Normal
Tamil Nadu,Tenkasi,2025-08-04,0.18189,Normal
Tamil Nadu,Thirupathur,2025-08-04,0.64059,Normal
Tamil Nadu,Thirupur,2025-08-04,0.28233,Normal
Assam,Darrang,2025-08-04,-0.88288,Moderate (D1)
Assam,Nagaon,2025-08-04,-0.59215,Abnormal (D0)
Assam,Barpeta,2025-08-04,-2.04,Exceptional (D4)
Uttar Pradesh,Kaushambi,2025-08-04,0.11861,Normal
Uttar Pradesh,Shravasti,2025-08-04,-0.42588,Normal
Madhya Pradesh,Guna,2025-08-04,3.5548,Normal
Madhya Pradesh,Narsinghpur,2025-08-04,0.99343,Normal
Madhya Pradesh,Hoshangabad,2025-08-04,1.3378,Normal
Madhya Pradesh,Ratlam,2025-08-04,0.86331,Normal
Madhya Pradesh,Shivpuri,2025-08-04,4.3728,Normal
Madhya Pradesh,Dhar,2025-08-04,-0.18672,Normal
Madhya Pradesh,Satna,2025-08-04,0.44773,Normal
Madhya Pradesh,Jhabua,2025-08-04,0.53455,Normal
Madhya Pradesh,Sehore,2025-08-04,0.90655,Normal
Madhya Pradesh,Seoni,2025-08-04,1.6525,Normal
Uttarakhand,Chamoli (Gopeshwar),2025-08-04,1.441,Normal
Telangana,Sangareddy,2025-08-04,0.049315,Normal
Assam,Kamrup,2025-08-04,-1.5463,Severe (D2)
Karnataka,Bangalore,2025-08-04,0.21979,Normal
Karnataka,Belgaum,2025-08-04,0.5721,Normal
Karnataka,Bijapur,2025-08-04,1.9348,Normal
Karnataka,Dharwad,2025-08-04,1.3347,Normal
Karnataka,Mysore,2025-08-04,2.4599,Normal
Karnataka,Raichur,2025-08-04,1.233,Normal
Kerala,Ernakulam,2025-08-04,0.56704,Normal
Kerala,Kannur,2025-08-04,0.19691,Normal
Kerala,Kottayam,2025-08-04,1.424,Normal
Kerala,Malappuram,2025-08-04,-0.29464,Normal
Kerala,Palakad,2025-08-04,1.0379,Normal
Maharashtra,Dhule,2025-08-04,-0.33834,Normal
Maharashtra,Palghar,2025-08-04,0.80835,Normal
Manipur,Imphal East,2025-08-04,0.04364,Normal
Madhya Pradesh,Neemuch,2025-08-04,2.1074,Normal
Madhya Pradesh,Ujjain,2025-08-04,-0.15802,Normal
Rajasthan,Pratapgarh,2025-08-04,0.47187,Normal
West Bengal,Malda,2025-08-04,-0.19103,Normal
West Bengal,Uttar Dinajpur,2025-08-04,-1.5735,Severe (D2)
Bihar,Khagaria,2025-08-04,-0.41778,Normal
Gujarat,Kachchh,2025-08-04,0.57502,Normal
Kerala,Kozhikode(Calicut),2025-08-04,0.70251,Normal
Madhya Pradesh,Mandsaur,2025-08-04,2.6681,Normal
Maharashtra,Buldhana,2025-08-04,0.23733,Normal
Punjab,Pathankot,2025-08-04,0.78287,Normal
Rajasthan,Jaisalmer,2025-08-04,0.33271,Normal
Karnataka,Chikmagalur,2025-08-04,0.43485,Normal
Karnataka,Kalburgi,2025-08-04,0.71153,Normal
Karnataka,Shimoga,2025-08-04,0.55435,Normal
Goa,North Goa,2025-08-04,-0.38674,Normal
West Bengal,Murshidabad,2025-08-04,0.075306,Normal
Kerala,Idukki,2025-08-04,0.92745,Normal
Madhya Pradesh,Shajapur,2025-08-04,0.24329,Normal
Manipur,Thoubal,2025-08-04,-0.11397,Normal
Telangana,Medchal Malkajgiri,2025-08-04,0.42125,Normal
Maharashtra,Beed,2025-08-04,-0.7325,Abnormal (D0)
Bihar,Madhubani,2025-08-04,-1.3934,Severe (D2)
Rajasthan,Bikaner,2025-08-04,1.0847,Normal
Kerala,Alappuzha,2025-08-04,1.5817,Normal
Kerala,Kasargod,2025-08-04,0.94347,Normal
Kerala,Thiruvananthapuram,2025-08-04,-0.27714,Normal
Kerala,Kollam,2025-08-04,1.231,Normal
Madhya Pradesh,Rajgarh,2025-08-04,2.9564,Normal
Tripura,Dhalai,2025-08-04,0.5559,Normal
Jammu and Kashmir,Anantnag,2025-08-04,-1.2689,Moderate (D1)
Bihar,Samastipur,2025-08-04,-0.8685,Moderate (D1)
Bihar,Sheohar,2025-08-04,-1.7216,Extreme (D3)
Manipur,Kakching,2025-08-04,-0.58271,Abnormal (D0)
Madhya Pradesh,Chhatarpur,2025-08-04,3.772,Normal
Andhra Pradesh,YSR Kadapa,2025-08-04,-0.16375,Normal
Assam,Hailakandi,2025-08-04,-0.65507,Abnormal (D0)
West Bengal,Kalimpong,2025-08-04,0.22299,Normal
West Bengal,Jhargram,2025-08-04,0.75058,Normal
Telangana,Hyderabad,2025-08-11,0.89858,Normal
Telangana,Mahbubnagar,2025-08-11,2.3309,Normal
Telangana,Warangal,2025-08-11,1.9397,Normal
Chandigarh,Chandigarh,2025-08-11,1.3082,Normal
Gujarat,Bharuch,2025-08-11,0.36745,Normal
Gujarat,Kheda,2025-08-11,0.24276,Normal
Gujarat,Morbi,2025-08-11,-0.068287,Normal
Gujarat,Surat,2025-08-11,-0.40956,Normal
Gujarat,Ahmedabad,2025-08-11,0.53219,Normal
Himachal Pradesh,Kangra,2025-08-11,-0.2039,Normal
Himachal Pradesh,Kullu,2025-08-11,0.60855,Normal
Himachal Pradesh,Solan,2025-08-11,2.6571,Normal
Haryana,Fatehabad,2025-08-11,-0.26846,Normal
Haryana,Jind,2025-08-11,-0.28772,Normal
Haryana,Kurukshetra,2025-08-11,-0.49211,Normal
Haryana,Sirsa,2025-08-11,0.98936,Normal
Jammu and Kashmir,Srinagar,2025-08-11,-0.92429,Moderate (D1)
Jammu and Kashmir,Udhampur,2025-08-11,-0.30854,Normal
Karnataka,Bengaluru,2025-08-11,0.39771,Normal
Karnataka,Davangere,2025-08-11,2.9369,Normal
Karnataka,Kolar,2025-08-11,1.8822,Normal
Karnataka,Mysuru,2025-08-11,2.7297,Normal
Keralam,Ernakulam,2025-08-11,0.45661,Normal
Keralam,Kannur,2025-08-11,0.020106,Normal
Keralam,Kollam,2025-08-11,1.2285,Normal
Keralam,Kottayam,2025-08-11,1.3888,Normal
Keralam,Malappuram,2025-08-11,-0.42955,Normal
Keralam,Palakad,2025-08-11,0.93284,Normal
Maharashtra,Ahilyanagar,2025-08-11,0.46301,Normal
Maharashtra,Jalgaon,2025-08-11,-0.95664,Moderate (D1)
Maharashtra,Kolhapur,2025-08-11,0.54038,Normal
Maharashtra,Mumbai,2025-08-11,1.2339,Normal
Maharashtra,Nagpur,2025-08-11,0.23317,Normal
Maharashtra,Nashik,2025-08-11,0.67215,Normal
Maharashtra,Pune,2025-08-11,0.3015,Normal
Maharashtra,Solapur,2025-08-11,-0.32551,Normal
Madhya Pradesh,Bhopal,2025-08-11,1.0997,Normal
Madhya Pradesh,Indore,2025-08-11,-0.70164,Abnormal (D0)
Chattisgarh,Rajnandgaon,2025-08-11,-0.26669,Normal
Odisha,Bargarh,2025-08-11,0.034245,Normal
Odisha,Bhadrak,2025-08-11,-0.029629,Normal
Odisha,Bolangir,2025-08-11,-0.24215,Normal
Odisha,Kendrapara,2025-08-11,0.59037,Normal
Odisha,Kalahandi,2025-08-11,-0.55052,Abnormal (D0)
Odisha,Rayagada,2025-08-11,-0.71083,Abnormal (D0)
Punjab,Fazilka,2025-08-11,0.37156,Normal
Punjab,Ludhiana,2025-08-11,-0.57464,Abnormal (D0)
Punjab,Moga,2025-08-11,1.4195,Normal
Punjab,Muktsar,2025-08-11,0.5335,Normal
Punjab,Patiala,2025-08-11,-0.99077,Moderate (D1)
Punjab,Barnala,2025-08-11,-0.54246,Abnormal (D0)
Punjab,Sangrur,2025-08-11,-1.1028,Moderate (D1)
Rajasthan,Alwar,2025-08-11,0.70094,Normal
Rajasthan,Baran,2025-08-11,3.4452,Normal
Rajasthan,Bhilwara,2025-08-11,2.2278,Normal
Rajasthan,Jaipur,2025-08-11,1.5004,Normal
Rajasthan,Jodhpur,2025-08-11,1.7143,Normal
Tamil Nadu,Villupuram,2025-08-11,1.2501,Normal
Tripura,Sepahijala,2025-08-11,-0.65104,Abnormal (D0)
Tripura,Khowai,2025-08-11,-1.1033,Moderate (D1)
Uttar Pradesh,Agra,2025-08-11,1.7653,Normal
Uttar Pradesh,Prayagraj,2025-08-11,-1.0719,Moderate (D1)
Uttar Pradesh,Bahraich,2025-08-11,-0.71416,Abnormal (D0)
Uttar Pradesh,Ballia,2025-08-11,-0.41791,Normal
Uttar Pradesh,Barabanki,2025-08-11,-0.17698,Normal
Uttar Pradesh,Bareilly,2025-08-11,-0.14188,Normal
Uttar Pradesh,Ghaziabad,2025-08-11,0.63181,Normal
Uttar Pradesh,Gorakhpur,2025-08-11,-1.0598,Moderate (D1)
Uttar Pradesh,Hardoi,2025-08-11,-0.63667,Abnormal (D0)
Uttar Pradesh,Etawah,2025-08-11,-0.69291,Abnormal (D0)
Uttar Pradesh,Jaunpur,2025-08-11,-0.62872,Abnormal (D0)
Uttar Pradesh,Kanpur,2025-08-11,-0.38235,Normal
Uttar Pradesh,Lakhimpur,2025-08-11,-1.5796,Severe (D2)
Uttar Pradesh,Lalitpur,2025-08-11,1.6799,Normal
Uttar Pradesh,Lucknow,2025-08-11,0.25467,Normal
Uttar Pradesh,Mainpuri,2025-08-11,1.1196,Normal
Uttar Pradesh,Meerut,2025-08-11,2.1126,Normal
Uttar Pradesh,Sambhal,2025-08-11,-0.45896,Normal
Uttar Pradesh,Saharanpur,2025-08-11,0.88562,Normal
Uttar Pradesh,Shahjahanpur,2025-08-11,-0.22952,Normal
Uttar Pradesh,Sitapur,2025-08-11,-1.712,Extreme (D3)
West Bengal,North 24 Parganas,2025-08-11,1.6657,Normal
West Bengal,Purba Bardhaman,2025-08-11,0.20661,Normal
West Bengal,Coochbehar,2025-08-11,-1.1696,Moderate (D1)
West Bengal,Hooghly,2025-08-11,1.487,Normal
Chattisgarh,Durg,2025-08-11,-0.19607,Normal
Chattisgarh,Raigarh,2025-08-11,-0.44245,Normal
Gujarat,Surendranagar,2025-08-11,-0.010092,Normal
Haryana,Panipat,2025-08-11,-1.0169,Moderate (D1)
Haryana,Sonipat,2025-08-11,0.6599,Normal
Haryana,Rohtak,2025-08-11,0.49543,Normal
Haryana,Rewari,2025-08-11,2.2872,Normal
Haryana,Gurgaon,2025-08-11,-0.18582,Normal
Himachal Pradesh,Una,2025-08-11,1.1859,Normal
Himachal Pradesh,Chamba,2025-08-11,-0.53235,Abnormal (D0)
Himachal Pradesh,Bilaspur,2025-08-11,2.7396,Normal
Himachal Pradesh,Mandi,2025-08-11,1.718,Normal
Himachal Pradesh,Hamirpur,2025-08-11,2.1658,Normal
Himachal Pradesh,Shimla,2025-08-11,2.606,Normal
Jammu and Kashmir,Jammu,2025-08-11,0.40989,Normal
Karnataka,Bengaluru Rural,2025-08-11,1.213,Normal
Karnataka,Chikkaballapur,2025-08-11,1.213,Normal
Karnataka,Chamarajanagar,2025-08-11,0.1324,Normal
Karnataka,Mandya,2025-08-11,2.0857,Normal
Keralam,Kozhikode(Calicut),2025-08-11,0.58671,Normal
Madhya Pradesh,Morena,2025-08-11,2.752,Normal
Odisha,Koraput,2025-08-11,0.96127,Normal
Odisha,Nuapada,2025-08-11,-0.66613,Abnormal (D0)
Punjab,Gurdaspur,2025-08-11,0.26321,Normal
Punjab,Bhatinda,2025-08-11,0.19719,Normal
Punjab,Faridkot,2025-08-11,-0.20946,Normal
Punjab,Ferozpur,2025-08-11,0.37156,Normal
Punjab,Kapurthala,2025-08-11,-1.2108,Moderate (D1)
Punjab,Mansa,2025-08-11,-0.47606,Normal
Punjab,Ropar (Rupnagar),2025-08-11,0.37303,Normal
Rajasthan,Churu,2025-08-11,1.9945,Normal
Rajasthan,Jalore,2025-08-11,1.0591,Normal
Rajasthan,Jhunjhunu,2025-08-11,1.0026,Normal
Rajasthan,Sikar,2025-08-11,1.1256,Normal
Rajasthan,Sirohi,2025-08-11,0.3552,Normal
Uttar Pradesh,Bulandshahar,2025-08-11,-0.67123,Abnormal (D0)
Uttar Pradesh,Baghpat,2025-08-11,0.1843,Normal
Uttar Pradesh,Shamli,2025-08-11,0.65346,Normal
Uttar Pradesh,Muzaffarnagar,2025-08-11,1.7736,Normal
Uttar Pradesh,Etah,2025-08-11,0.36306,Normal
Uttar Pradesh,Mathura,2025-08-11,1.2673,Normal
Uttar Pradesh,Rampur,2025-08-11,0.8956,Normal
Uttar Pradesh,Badaun,2025-08-11,0.22124,Normal
Uttar Pradesh,Raebarelli,2025-08-11,0.25467,Normal
Uttar Pradesh,Gonda,2025-08-11,-0.4324,Normal
Uttar Pradesh,Amethi,2025-08-11,-1.1801,Moderate (D1)
Uttar Pradesh,Pratapgarh,2025-08-11,0.53902,Normal
Uttar Pradesh,Deoria,2025-08-11,-1.2185,Moderate (D1)
Uttar Pradesh,Basti,2025-08-11,-1.4585,Severe (D2)
Uttar Pradesh,Azamgarh,2025-08-11,-0.78452,Abnormal (D0)
Uttar Pradesh,Mirzapur,2025-08-11,1.5826,Normal
Uttar Pradesh,Jhansi,2025-08-11,0.47434,Normal
West Bengal,Medinipur(W),2025-08-11,0.86818,Normal
West Bengal,Birbhum,2025-08-11,0.61957,Normal
West Bengal,Jalpaiguri,2025-08-11,-0.12278,Normal
West Bengal,Alipurduar,2025-08-11,-0.7074,Abnormal (D0)
Tripura,North Tripura,2025-08-11,0.095753,Normal
Karnataka,Bengaluru South,2025-08-11,0.74621,Normal
Karnataka,Chikkamagaluru,2025-08-11,-0.20785,Normal
Karnataka,Kalaburagi,2025-08-11,1.0518,Normal
Karnataka,Hassan,2025-08-11,0.97789,Normal
Karnataka,Shivamogga,2025-08-11,-0.025011,Normal
Punjab,Mohali,2025-08-11,-0.28056,Normal
Uttar Pradesh,Fatehpur,2025-08-11,-0.92871,Moderate (D1)
Uttar Pradesh,Auraiya,2025-08-11,0.20592,Normal
Uttar Pradesh,Mahoba,2025-08-11,2.0904,Normal
West Bengal,Howrah,2025-08-11,1.6593,Normal
Uttar Pradesh,Firozabad,2025-08-11,2.1306,Normal
Karnataka,Udupi,2025-08-11,-0.25846,Normal
Telangana,Ranga Reddy,2025-08-11,0.79909,Normal
Andhra Pradesh,Kurnool,2025-08-11,1.1877,Normal
Andhra Pradesh,Annamayya,2025-08-11,1.973,Normal
Telangana,Nalgonda,2025-08-11,1.3968,Normal
Tamil Nadu,Coimbatore,2025-08-11,-0.64932,Abnormal (D0)
Uttarakhand,Haridwar,2025-08-11,-1.4057,Severe (D2)
Uttarakhand,Garhwal (Pauri),2025-08-11,1.9462,Normal
Keralam,Idukki,2025-08-11,0.86934,Normal
Haryana,Ambala,2025-08-11,-0.8116,Moderate (D1)
Haryana,Faridabad,2025-08-11,-0.44954,Normal
Haryana,Mahendragarh-Narnaul,2025-08-11,2.6065,Normal
Odisha,Nayagarh,2025-08-11,0.31964,Normal
Odisha,Sundergarh,2025-08-11,1.2349,Normal
Punjab,Fatehgarh,2025-08-11,0.035357,Normal
Rajasthan,Ajmer,2025-08-11,0.58046,Normal
Uttar Pradesh,Bijnor,2025-08-11,1.4067,Normal
Uttar Pradesh,Kasganj,2025-08-11,1.0462,Normal
Uttar Pradesh,Amroha,2025-08-11,0.40671,Normal
Uttar Pradesh,Kanpur Dehat,2025-08-11,0.70067,Normal
Uttar Pradesh,Unnao,2025-08-11,-0.63121,Abnormal (D0)
Gujarat,Vadodara(Baroda),2025-08-11,-0.038917,Normal
Andhra Pradesh,Chittor,2025-08-11,1.5229,Normal
Telangana,Hanumakonda,2025-08-11,0.71194,Normal
Telangana,Karimnagar,2025-08-11,0.65468,Normal
Telangana,Medak,2025-08-11,1.2521,Normal
Odisha,Jharsuguda,2025-08-11,2.1602,Normal
Gujarat,Navsari,2025-08-11,0.58567,Normal
Maharashtra,Sangli,2025-08-11,-0.6556,Abnormal (D0)
Maharashtra,Satara,2025-08-11,-0.72937,Abnormal (D0)
Rajasthan,Beawar,2025-08-11,3.5457,Normal
Rajasthan,Bharatpur,2025-08-11,0.6627,Normal
Rajasthan,Hanumangarh,2025-08-11,0.82704,Normal
Rajasthan,Ganganagar,2025-08-11,3.1846,Normal
Rajasthan,Chittorgarh,2025-08-11,1.0466,Normal
Rajasthan,Rajsamand,2025-08-11,0.95547,Normal
Punjab,Hoshiarpur,2025-08-11,0.25015,Normal
Punjab,Jalandhar,2025-08-11,-0.071193,Normal
Tamil Nadu,Vellore,2025-08-11,1.3298,Normal
Odisha,Puri,2025-08-11,-0.44811,Normal
Odisha,Gajapati,2025-08-11,-0.20511,Normal
Odisha,Ganjam,2025-08-11,-0.18862,Normal
Odisha,Boudh,2025-08-11,-0.10565,Normal
Odisha,Balasore,2025-08-11,-0.6212,Abnormal (D0)
Odisha,Dhenkanal,2025-08-11,-0.31011,Normal
Odisha,Keonjhar,2025-08-11,1.3361,Normal
Odisha,Khurda,2025-08-11,-0.13841,Normal
Odisha,Sonepur,2025-08-11,0.0099942,Normal
Gujarat,Porbandar,2025-08-11,0.0772,Normal
Gujarat,Bhavnagar,2025-08-11,0.34857,Normal
Punjab,Amritsar,2025-08-11,0.035357,Normal
Gujarat,Amreli,2025-08-11,-0.19608,Normal
Maharashtra,Raigad,2025-08-11,-0.082364,Normal
Maharashtra,Ratnagiri,2025-08-11,0.038711,Normal
Tripura,West District,2025-08-11,-1.1978,Moderate (D1)
Tripura,Gomati,2025-08-11,-0.49772,Normal
Uttar Pradesh,Maharajganj,2025-08-11,-0.51127,Abnormal (D0)
Uttar Pradesh,Jalaun (Orai),2025-08-11,0.5751,Normal
Uttar Pradesh,Sonbhadra,2025-08-11,0.88921,Normal
Uttar Pradesh,Aligarh,2025-08-11,1.8583,Normal
Uttar Pradesh,Balrampur,2025-08-11,-0.72594,Abnormal (D0)
Uttar Pradesh,Chandauli,2025-08-11,-0.53417,Abnormal (D0)
Uttar Pradesh,Banda,2025-08-11,1.6696,Normal
Uttar Pradesh,Siddharth Nagar,2025-08-11,-1.2875,Moderate (D1)
Uttar Pradesh,Gautam Budh Nagar,2025-08-11,0.27008,Normal
Uttar Pradesh,Hathras,2025-08-11,2.1537,Normal
Uttar Pradesh,Hamirpur,2025-08-11,0.94134,Normal
Haryana,Panchkula,2025-08-11,1.3082,Normal
Haryana,Yamuna Nagar,2025-08-11,-0.61235,Abnormal (D0)
Haryana,Mewat,2025-08-11,0.98994,Normal
Haryana,Hissar,2025-08-11,-0.22186,Normal
Haryana,Kaithal,2025-08-11,-0.22186,Normal
Haryana,Karnal,2025-08-11,0.57525,Normal
Maharashtra,Nandurbar,2025-08-11,-0.36972,Normal
Uttar Pradesh,Chitrakut,2025-08-11,1.3538,Normal
Keralam,Alappuzha,2025-08-11,1.6062,Normal
Keralam,Thiruvananthapuram,2025-08-11,-0.26052,Normal
Keralam,Kasargod,2025-08-11,0.70693,Normal
Maharashtra,Chandrapur,2025-08-11,0.1747,Normal
Jammu and Kashmir,Kathua,2025-08-11,0.91171,Normal
Uttar Pradesh,Ayodhya,2025-08-11,-0.19034,Normal
Uttar Pradesh,Sant Kabir Nagar,2025-08-11,-1.0666,Moderate (D1)
Tamil Nadu,Thiruvarur,2025-08-11,1.5279,Normal
West Bengal,Medinipur(E),2025-08-11,0.86818,Normal
Rajasthan,Kota,2025-08-11,1.56,Normal
Punjab,Nawanshahr,2025-08-11,0.93494,Normal
West Bengal,Darjeeling,2025-08-11,0.17281,Normal
Gujarat,Rajkot,2025-08-11,0.15201,Normal
Gujarat,Dahod,2025-08-11,0.3227,Normal
Gujarat,Gandhinagar,2025-08-11,0.53219,Normal
Gujarat,Sabarkantha,2025-08-11,0.77228,Normal
Gujarat,Anand,2025-08-11,0.14408,Normal
Rajasthan,Udaipur,2025-08-11,0.71375,Normal
Gujarat,Mehsana,2025-08-11,0.27919,Normal
West Bengal,Kolkata,2025-08-11,1.6593,Normal
West Bengal,Bankura,2025-08-11,1.8514,Normal
West Bengal,Paschim Bardhaman,2025-08-11,1.2265,Normal
West Bengal,Puruliya,2025-08-11,1.9705,Normal
Tamil Nadu,Namakkal,2025-08-11,1.7745,Normal
Madhya Pradesh,Harda,2025-08-11,-0.02461,Normal
Madhya Pradesh,Khandwa,2025-08-11,-0.50112,Abnormal (D0)
Madhya Pradesh,Dewas,2025-08-11,-0.52916,Abnormal (D0)
Madhya Pradesh,Gwalior,2025-08-11,2.7621,Normal
Madhya Pradesh,Sagar,2025-08-11,0.8753,Normal
Madhya Pradesh,Jabalpur,2025-08-11,0.55355,Normal
Madhya Pradesh,Chhindwara,2025-08-11,0.22401,Normal
Tripura,South Tripura,2025-08-11,-0.6665,Abnormal (D0)
Chattisgarh,Bilaspur,2025-08-11,0.28196,Normal
Telangana,Siddipet,2025-08-11,0.95713,Normal
West Bengal,Dakshin Dinajpur,2025-08-11,-0.60545,Abnormal (D0)
West Bengal,Nadia,2025-08-11,0.64012,Normal
Tamil Nadu,Ariyalur,2025-08-11,1.3934,Normal
Tamil Nadu,Cuddalore,2025-08-11,1.4585,Normal
Tamil Nadu,Dharmapuri,2025-08-11,1.5924,Normal
Tamil Nadu,Dindigul,2025-08-11,-0.31229,Normal
Tamil Nadu,Erode,2025-08-11,0.25686,Normal
Tamil Nadu,Kancheepuram,2025-08-11,0.51777,Normal
Tamil Nadu,Karur,2025-08-11,0.18309,Normal
Tamil Nadu,Krishnagiri,2025-08-11,0.69186,Normal
Tamil Nadu,Madurai,2025-08-11,-0.29018,Normal
Tamil Nadu,Nagapattinam,2025-08-11,1.1023,Normal
Tamil Nadu,The Nilgiris,2025-08-11,3.1102,Normal
Tamil Nadu,Perambalur,2025-08-11,0.81711,Normal
Tamil Nadu,Pudukkottai,2025-08-11,0.14222,Normal
Tamil Nadu,Ramanathapuram,2025-08-11,0.1159,Normal
Tamil Nadu,Salem,2025-08-11,0.49403,Normal
Tamil Nadu,Sivaganga,2025-08-11,0.35924,Normal
Tamil Nadu,Thanjavur,2025-08-11,1.6624,Normal
Tamil Nadu,Theni,2025-08-11,-0.017447,Normal
Tamil Nadu,Thirunelveli,2025-08-11,0.19914,Normal
Tamil Nadu,Tuticorin,2025-08-11,-0.4607,Normal
Tamil Nadu,Thiruvannamalai,2025-08-11,-0.39915,Normal
Tamil Nadu,Virudhunagar,2025-08-11,-0.38067,Normal
Tamil Nadu,Chengalpattu,2025-08-11,-0.72119,Abnormal (D0)
Tamil Nadu,Kallakuruchi,2025-08-11,0.87456,Normal
Tamil Nadu,Ranipet,2025-08-11,1.7024,Normal
Tamil Nadu,Tenkasi,2025-08-11,0.2308,Normal
Tamil Nadu,Thirupathur,2025-08-11,1.1023,Normal
Tamil Nadu,Thirupur,2025-08-11,0.19914,Normal
Assam,Darrang,2025-08-11,-0.46191,Normal
Assam,Nagaon,2025-08-11,-0.3695,Normal
Assam,Barpeta,2025-08-11,-2.0268,Exceptional (D4)
Uttar Pradesh,Kaushambi,2025-08-11,0.0029615,Normal
Uttar Pradesh,Shravasti,2025-08-11,-0.57711,Abnormal (D0)
Madhya Pradesh,Guna,2025-08-11,2.8644,Normal
Madhya Pradesh,Narsinghpur,2025-08-11,0.81835,Normal
Madhya Pradesh,Hoshangabad,2025-08-11,0.92632,Normal
Madhya Pradesh,Ratlam,2025-08-11,0.51591,Normal
Madhya Pradesh,Shivpuri,2025-08-11,3.7288,Normal
Madhya Pradesh,Dhar,2025-08-11,-0.51825,Abnormal (D0)
Madhya Pradesh,Satna,2025-08-11,0.41366,Normal
Madhya Pradesh,Jhabua,2025-08-11,0.16764,Normal
Madhya Pradesh,Sehore,2025-08-11,0.58458,Normal
Madhya Pradesh,Seoni,2025-08-11,1.1972,Normal
Uttarakhand,Chamoli (Gopeshwar),2025-08-11,1.2223,Normal
Telangana,Sangareddy,2025-08-11,0.38111,Normal
Assam,Kamrup,2025-08-11,-1.4784,Severe (D2)
Karnataka,Bangalore,2025-08-11,0.39771,Normal
Karnataka,Belgaum,2025-08-11,0.61086,Normal
Karnataka,Bijapur,2025-08-11,2.5784,Normal
Karnataka,Dharwad,2025-08-11,1.9847,Normal
Karnataka,Mysore,2025-08-11,2.7297,Normal
