zone_id,crop,week_start,era5_tmax,era5_tmin,era5_tmean,era5_dtr,era5_heat_35,era5_heat_38,chirps_rain_mm,chirps_rain_max,chirps_excess,s2_ndvi,s2_evi,s2_valid_frac,s2_ndvi_anom,modis_ndvi,modis_evi,modis_lst_mean,modis_lst_max,modis_lst_frac35
O2_Pimpalgaon,onion,2021-10-25,27.710505953343244,17.484457336291367,22.48322808968739,10.226048617051879,0.0,0.0,9.299996550665014,2.947916030883789,0.0,0.4564277057519041,-16904797.203314364,0.5435410935936997,-0.022240576806792867,0.5973279913228907,0.3423693176873771,31.433391480715983,37.13000000000005,0.0334015462376077
O2_Pimpalgaon,onion,2021-11-01,28.717634046702475,19.017548337439795,23.7520876235144,9.700085709262678,0.0,0.0,20.764529093273143,6.363471984863281,0.0,0.4564277057519041,-16904797.203314364,0.5435410935936997,0.004762005986307993,0.5072324931354645,0.2899515059681454,32.42621428466979,39.47000000000003,0.1798869091233664
O2_Pimpalgaon,onion,2021-11-08,28.44062902807341,17.494067246255298,22.80764549885581,10.946561781818115,0.0,0.0,4.904207271182249,3.0616374015808105,0.0,0.3434299644604894,-26861243.314215865,0.6904231736183224,-0.08573761567577215,0.5072324931354645,0.2899515059681454,30.421141226430468,35.610000000000014,0.0012216295756898
O2_Pimpalgaon,onion,2021-11-15,29.196088458214714,20.97254723408989,24.62798128763446,8.22354122412482,0.0,0.0,60.69371979819441,17.442502975463867,0.0,0.3434299644604894,-26861243.314215865,0.6904231736183224,-0.05731748961481703,0.4898911498887248,0.2622815693026205,29.99908188703816,38.190000000000055,0.0213136012618362
O2_Pimpalgaon,onion,2021-11-22,28.985974712603475,19.297705341101796,23.866527771813484,9.68826937150168,0.0,0.0,6.9602260811971925,3.63215708732605,0.0,0.3528745415284803,4670262.596538691,0.8339783912993267,-0.04431919335779455,0.4898911498887248,0.2622815693026205,31.048768244388427,39.150000000000034,0.0311312567227447
O2_Pimpalgaon,onion,2021-11-29,24.322607156360583,16.593009658139984,20.254028158941214,7.729597498220596,0.0,0.0,40.97512904597352,18.38241195678711,0.0,0.3528745415284803,4670262.596538691,0.8339783912993267,-0.02821238005303689,0.5012066851242349,0.2531323703513298,27.45122100426261,30.79000000000002,0.0
O2_Pimpalgaon,onion,2021-12-06,26.031019807283947,17.196256641091086,21.384139046332898,8.834763166192861,0.0,0.0,9.210138660344391,1.805238962173462,0.0,0.3528745415284803,4670262.596538691,0.8339783912993267,-0.030350727269644273,0.5012066851242349,0.2531323703513298,27.561972343012386,32.33000000000004,0.0
O2_Pimpalgaon,onion,2021-12-13,25.617716581664215,15.78727736085094,20.512486273860457,9.830439220813277,0.0,0.0,4.19206711647345,1.7319639921188354,0.0,0.4267322712400491,0.2391063720508459,0.6909891906111243,0.03493721436906472,0.4746359234049478,0.2430292526254926,29.671731083147897,34.370000000000005,0.0
O2_Pimpalgaon,onion,2021-12-20,26.48219063384511,13.667935559094115,19.70662838633943,12.814255074750998,0.0,0.0,8.23473030052521,1.8277018070220947,0.0,0.4267322712400491,0.2391063720508459,0.6909891906111243,0.049186892107067115,0.4746359234049478,0.2430292526254926,29.671731083147897,34.370000000000005,0.0
O2_Pimpalgaon,onion,2021-12-27,25.284707830389383,14.456458824507326,19.724524201948068,10.828249005882059,0.0,0.0,2.755745650964196,1.0111912488937378,0.0,0.2619849608283089,-18233624.553967416,0.8090361438345304,-0.09054728888356861,0.4863557983194152,0.2604317016076811,28.73296339347281,33.33000000000004,0.0
O2_Pimpalgaon,onion,2022-01-03,25.881089167098104,15.326179995096286,20.385475003233683,10.554909172001816,0.0,0.0,2.403039337088952,1.0933490991592407,0.0,0.2619849608283089,-18233624.553967416,0.8090361438345304,-0.09352979601052264,0.4863557983194152,0.2604317016076811,26.249715649011783,31.170000000000016,0.0
O2_Pimpalgaon,onion,2022-01-10,23.529490324576415,12.57822312312535,17.95441958323024,10.951267201451063,0.0,0.0,4.85976998621211,1.4693278074264526,0.0,0.3729723103932422,0.2212166399374871,0.8796747995767058,0.0028511944643159204,0.4863557983194152,0.2604317016076811,26.249715649011783,31.170000000000016,0.0
O2_Pimpalgaon,onion,2022-01-17,25.91708027018489,14.140111889405233,19.75611231614287,11.776968380779655,0.0,0.0,2.3099840053047647,1.2078596353530884,0.0,0.3729723103932422,0.2212166399374871,0.8796747995767058,0.002222260969682255,0.4436836531713117,0.21782435778237,28.85107582575352,34.01000000000005,0.0
O2_Pimpalgaon,onion,2022-01-24,24.224055344622972,10.679794312467067,17.324080061612662,13.544261032155903,0.0,0.0,2.564070739616664,1.4117499589920044,0.0,0.3729723103932422,0.2212166399374871,0.8796747995767058,0.001830901700033083,0.4436836531713117,0.21782435778237,29.536013191078077,34.89000000000004,0.0
O2_Pimpalgaon,onion,2022-01-31,27.870862804172813,12.926065823601093,20.23872622924907,14.94479698057172,0.0,0.0,4.407844688387404,1.5160446166992188,0.0,0.363188628092174,0.2110721545153489,0.9166943115453866,-0.005781910296748127,0.399312438748887,0.2078765206859143,31.49982264308688,37.910000000000025,0.0319779506577636
O2_Pimpalgaon,onion,2022-02-07,27.755309202245403,14.376118068193204,20.940716758185975,13.379191134052197,0.0,0.0,2.1601148858537185,1.561023831367493,0.0,0.363188628092174,0.2110721545153489,0.9166943115453866,0.003248462209344938,0.399312438748887,0.2078765206859143,31.993175682183583,38.21000000000004,0.0773847495243334
O2_Pimpalgaon,onion,2022-02-14,29.058205694682492,15.865462825116817,22.334844657819122,13.192742869565677,0.0,0.0,2.0945574181108912,1.525342583656311,0.0,0.3355666342988445,0.2053086451443474,0.9166943115453866,-0.010095743629119525,0.3960506817026699,0.207105312005338,35.49792480308915,41.450000000000045,0.6060331607503157
O2_Pimpalgaon,onion,2022-02-21,31.973058465273244,16.751480953888723,24.29391580392953,15.22157751138452,0.0552809383134926,0.0,2.933767745458196,1.3038300275802612,0.0,0.3355666342988445,0.2053086451443474,0.9166943115453866,0.0023196758876169454,0.3960506817026699,0.207105312005338,36.00847667204411,42.35000000000002,0.6890091663821659
O2_Pimpalgaon,onion,2022-02-28,31.759069070316986,18.692910105238372,25.389946525544556,13.066158965078614,0.02474480095937284,0.0,2.3659314432140013,0.6926127672195435,0.0,0.3313720860794161,0.2038364970704134,0.9167200199337228,0.014799690367927942,0.3750540457993122,0.2096092742918699,36.02407832650101,44.83000000000004,0.6575468467836981
O2_Pimpalgaon,onion,2022-03-07,31.557679179270576,19.78153289555062,25.52510167840725,11.776146283719958,0.04995758869811918,0.0,0.975979620041391,0.4532313048839569,0.0,0.3313720860794161,0.2038364970704134,0.9167200199337228,0.023568674888230445,0.3750540457993122,0.2096092742918699,36.02407832650101,44.83000000000004,0.6575468467836981
O2_Pimpalgaon,onion,2022-03-14,35.758081870664164,21.06826736000634,28.463644127747056,14.68981451065782,4.893269765129137,0.3281172306882329,0.989482128450294,0.457267016172409,0.0,0.2848431867991722,0.1944553291985587,0.91719552768057,-0.008477018890332144,0.3750540457993122,0.2096092742918699,41.33172271706557,49.410000000000025,0.9873321173349362
O2_Pimpalgaon,onion,2022-03-21,36.03043994314201,22.510659609603497,29.18280573258792,13.519780333538508,5.5969756354383,0.2664307233320659,2.669527903171172,0.6699220538139343,0.0,0.2848431867991722,0.1944553291985587,0.91719552768057,0.00018414448060743993,0.3473761723259024,0.2049055245292502,43.05083575600062,50.49000000000001,0.9888767412318766
O2_Pimpalgaon,onion,2022-03-28,37.3854500600004,21.095149399578155,29.3245321685084,16.29030066042225,6.81877211968762,2.435724940770424,1.371682753921053,0.9136496782302856,0.0,0.2848431867991722,0.1944553291985587,0.91719552768057,0.008047170737247311,0.3473761723259024,0.2049055245292502,45.07351481361385,53.03000000000003,0.9943419261757522
O2_Pimpalgaon,onion,2022-04-04,38.021077828483364,22.930627197658854,30.493937064228636,15.090450630824508,6.894761472988389,3.794027318728247,1.8139147850981496,1.6533865928649902,0.0,0.2781383171393483,0.1812197919362883,0.9166943115453864,0.01794912840170515,0.3209487710724643,0.1869497250903538,43.59711162895532,50.71000000000004,0.9916414818505432
