crop,market_id,state,horizon_weeks,market_wape_raw,market_n,market_wape_shrunk,state_wape_raw,state_n,state_wape_shrunk,crop_wape_raw
tomato,115,Karnataka,26,53.0,215,52.7,51.9,4264,51.6,39.2
tomato,125,Keralam,1,22.5,239,22.6,22.8,14656,22.8,25.1
tomato,125,Keralam,4,34.6,236,34.7,35.1,14428,35.1,36.9
tomato,125,Keralam,13,30.5,227,30.6,31.4,13793,31.5,37.3
tomato,125,Keralam,26,32.6,214,32.9,33.8,12966,33.9,39.2
tomato,126,Keralam,1,23.6,240,23.4,22.8,14656,22.8,25.1
tomato,126,Keralam,4,36.3,237,36.1,35.1,14428,35.1,36.9
tomato,126,Keralam,13,31.3,228,31.4,31.4,13793,31.5,37.3
tomato,126,Keralam,26,34.3,215,34.2,33.8,12966,33.9,39.2
tomato,128,Keralam,1,26.3,109,25.2,22.8,14656,22.8,25.1
tomato,128,Keralam,4,30.5,106,32.0,35.1,14428,35.1,36.9
tomato,128,Keralam,13,34.2,97,33.2,31.4,13793,31.5,37.3
tomato,128,Keralam,26,34.8,84,34.5,33.8,12966,33.9,39.2
tomato,131,Keralam,1,23.2,240,23.1,22.8,14656,22.8,25.1
tomato,131,Keralam,4,38.1,237,37.6,35.1,14428,35.1,36.9
tomato,131,Keralam,13,40.8,228,39.1,31.4,13793,31.5,37.3
tomato,131,Keralam,26,41.3,215,39.9,33.8,12966,33.9,39.2
tomato,132,Keralam,1,21.4,239,21.7,22.8,14656,22.8,25.1
tomato,132,Keralam,4,32.8,236,33.2,35.1,14428,35.1,36.9
tomato,132,Keralam,13,26.9,227,27.7,31.4,13793,31.5,37.3
tomato,132,Keralam,26,28.6,214,29.6,33.8,12966,33.9,39.2
tomato,134,Keralam,1,27.3,240,26.5,22.8,14656,22.8,25.1
tomato,134,Keralam,4,38.1,237,37.5,35.1,14428,35.1,36.9
tomato,134,Keralam,13,35.4,228,34.7,31.4,13793,31.5,37.3
tomato,134,Keralam,26,41.2,215,39.7,33.8,12966,33.9,39.2
tomato,135,Keralam,1,25.5,240,25.0,22.8,14656,22.8,25.1
tomato,135,Keralam,4,37.9,237,37.4,35.1,14428,35.1,36.9
tomato,135,Keralam,13,33.6,228,33.2,31.4,13793,31.5,37.3
tomato,135,Keralam,26,38.0,215,37.2,33.8,12966,33.9,39.2
tomato,136,Keralam,1,26.0,240,25.4,22.8,14656,22.8,25.1
tomato,136,Keralam,4,33.0,237,33.4,35.1,14428,35.1,36.9
tomato,136,Keralam,13,29.1,228,29.6,31.4,13793,31.5,37.3
tomato,136,Keralam,26,32.5,215,32.8,33.8,12966,33.9,39.2
tomato,139,Keralam,1,26.5,240,25.9,22.8,14656,22.8,25.1
tomato,139,Keralam,4,36.0,237,35.9,35.1,14428,35.1,36.9
tomato,139,Keralam,13,31.8,228,31.7,31.4,13793,31.5,37.3
tomato,139,Keralam,26,34.8,215,34.6,33.8,12966,33.9,39.2
tomato,140,Keralam,1,26.1,228,25.5,22.8,14656,22.8,25.1
tomato,140,Keralam,4,36.0,222,35.8,35.1,14428,35.1,36.9
tomato,140,Keralam,13,32.8,208,32.6,31.4,13793,31.5,37.3
tomato,140,Keralam,26,35.2,195,34.9,33.8,12966,33.9,39.2
tomato,145,Maharashtra,1,29.4,240,29.7,31.4,9721,31.4,25.1
tomato,145,Maharashtra,4,40.2,237,40.7,43.3,9553,43.2,36.9
tomato,145,Maharashtra,13,42.3,228,42.8,45.0,9128,44.9,37.3
tomato,145,Maharashtra,26,48.2,215,48.2,48.5,8582,48.4,39.2
tomato,151,Maharashtra,1,33.9,240,33.4,31.4,9721,31.4,25.1
tomato,151,Maharashtra,4,46.6,237,46.0,43.3,9553,43.2,36.9
tomato,151,Maharashtra,13,50.9,228,49.8,45.0,9128,44.9,37.3
tomato,151,Maharashtra,26,52.6,215,51.8,48.5,8582,48.4,39.2
tomato,152,Maharashtra,1,31.0,240,31.1,31.4,9721,31.4,25.1
tomato,152,Maharashtra,4,43.5,237,43.5,43.3,9553,43.2,36.9
tomato,152,Maharashtra,13,43.1,228,43.4,45.0,9128,44.9,37.3
tomato,152,Maharashtra,26,47.7,215,47.9,48.5,8582,48.4,39.2
tomato,154,Maharashtra,1,28.6,240,29.1,31.4,9721,31.4,25.1
tomato,154,Maharashtra,4,40.6,237,41.1,43.3,9553,43.2,36.9
tomato,154,Maharashtra,13,41.0,228,41.8,45.0,9128,44.9,37.3
tomato,154,Maharashtra,26,42.5,215,43.7,48.5,8582,48.4,39.2
tomato,155,Maharashtra,1,27.8,240,28.4,31.4,9721,31.4,25.1
tomato,155,Maharashtra,4,40.7,237,41.1,43.3,9553,43.2,36.9
tomato,155,Maharashtra,13,45.0,228,45.0,45.0,9128,44.9,37.3
tomato,155,Maharashtra,26,45.9,215,46.4,48.5,8582,48.4,39.2
tomato,160,Maharashtra,1,36.4,240,35.5,31.4,9721,31.4,25.1
tomato,160,Maharashtra,4,54.0,237,52.1,43.3,9553,43.2,36.9
tomato,160,Maharashtra,13,52.5,228,51.0,45.0,9128,44.9,37.3
tomato,160,Maharashtra,26,60.1,215,57.8,48.5,8582,48.4,39.2
tomato,162,Maharashtra,1,34.3,230,33.8,31.4,9721,31.4,25.1
tomato,162,Maharashtra,4,45.7,224,45.2,43.3,9553,43.2,36.9
tomato,162,Maharashtra,13,47.3,212,46.8,45.0,9128,44.9,37.3
tomato,162,Maharashtra,26,50.9,207,50.4,48.5,8582,48.4,39.2
tomato,164,Maharashtra,1,30.0,240,30.2,31.4,9721,31.4,25.1
tomato,164,Maharashtra,4,42.3,237,42.5,43.3,9553,43.2,36.9
tomato,164,Maharashtra,13,42.1,228,42.6,45.0,9128,44.9,37.3
tomato,164,Maharashtra,26,46.0,215,46.4,48.5,8582,48.4,39.2
tomato,165,Maharashtra,1,20.9,5,30.5,31.4,9721,31.4,25.1
tomato,165,Maharashtra,4,78.3,2,44.5,43.3,9553,43.2,36.9
tomato,168,Maharashtra,1,34.6,240,34.0,31.4,9721,31.4,25.1
tomato,168,Maharashtra,4,51.5,237,50.0,43.3,9553,43.2,36.9
tomato,168,Maharashtra,13,50.4,228,49.3,45.0,9128,44.9,37.3
tomato,168,Maharashtra,26,57.0,215,55.3,48.5,8582,48.4,39.2
tomato,173,Madhya Pradesh,1,23.2,146,23.8,25.5,2669,25.5,25.1
tomato,173,Madhya Pradesh,4,38.2,137,38.6,39.5,2476,39.4,36.9
tomato,173,Madhya Pradesh,13,45.4,110,46.4,49.0,2026,48.5,37.3
tomato,173,Madhya Pradesh,26,52.1,87,53.5,57.0,1629,56.0,39.2
tomato,179,Madhya Pradesh,1,27.6,163,27.1,25.5,2669,25.5,25.1
tomato,179,Madhya Pradesh,4,42.6,154,41.8,39.5,2476,39.4,36.9
tomato,179,Madhya Pradesh,13,51.1,132,50.4,49.0,2026,48.5,37.3
tomato,179,Madhya Pradesh,26,57.1,106,56.8,57.0,1629,56.0,39.2
tomato,184,Chattisgarh,1,32.1,240,31.4,28.5,1040,28.2,25.1
tomato,184,Chattisgarh,4,43.8,237,43.3,41.1,1022,40.7,36.9
tomato,184,Chattisgarh,13,47.4,228,46.6,43.5,971,42.9,37.3
tomato,184,Chattisgarh,26,51.0,215,50.3,48.2,906,47.3,39.2
tomato,198,Odisha,1,24.9,216,24.7,23.9,9669,23.9,25.1
tomato,198,Odisha,4,33.7,210,34.1,35.7,9411,35.8,36.9
tomato,198,Odisha,13,34.9,200,35.5,37.7,8811,37.7,37.3
tomato,198,Odisha,26,42.8,195,42.3,40.7,8184,40.6,39.2
tomato,199,Odisha,1,24.5,240,24.4,23.9,9669,23.9,25.1
tomato,199,Odisha,4,38.1,237,37.7,35.7,9411,35.8,36.9
tomato,199,Odisha,13,40.4,228,39.9,37.7,8811,37.7,37.3
tomato,199,Odisha,26,41.7,215,41.5,40.7,8184,40.6,39.2
tomato,200,Odisha,1,25.0,171,24.8,23.9,9669,23.9,25.1
tomato,200,Odisha,4,38.2,162,37.6,35.7,9411,35.8,36.9
tomato,200,Odisha,13,44.0,135,42.2,37.7,8811,37.7,37.3
tomato,200,Odisha,26,40.5,104,40.6,40.7,8184,40.6,39.2
tomato,202,Odisha,1,23.9,238,23.9,23.9,9669,23.9,25.1
tomato,202,Odisha,4,37.8,235,37.4,35.7,9411,35.8,36.9
tomato,202,Odisha,13,40.7,226,40.1,37.7,8811,37.7,37.3
tomato,202,Odisha,26,39.9,213,40.1,40.7,8184,40.6,39.2
tomato,203,Odisha,1,22.1,240,22.4,23.9,9669,23.9,25.1
tomato,203,Odisha,4,36.0,237,35.9,35.7,9411,35.8,36.9
tomato,203,Odisha,13,36.8,228,36.9,37.7,8811,37.7,37.3
tomato,203,Odisha,26,39.8,215,39.9,40.7,8184,40.6,39.2
tomato,206,Odisha,1,29.6,240,28.6,23.9,9669,23.9,25.1
tomato,206,Odisha,4,42.2,237,41.0,35.7,9411,35.8,36.9
tomato,206,Odisha,13,44.3,228,43.1,37.7,8811,37.7,37.3
tomato,206,Odisha,26,48.0,215,46.6,40.7,8184,40.6,39.2
tomato,207,Odisha,1,25.2,204,24.9,23.9,9669,23.9,25.1
tomato,207,Odisha,4,34.1,194,34.5,35.7,9411,35.8,36.9
tomato,207,Odisha,13,34.2,176,35.0,37.7,8811,37.7,37.3
tomato,207,Odisha,26,41.8,161,41.5,40.7,8184,40.6,39.2
tomato,214,Odisha,1,21.7,176,22.2,23.9,9669,23.9,25.1
tomato,214,Odisha,4,32.6,173,33.3,35.7,9411,35.8,36.9
tomato,214,Odisha,13,34.4,164,35.2,37.7,8811,37.7,37.3
tomato,214,Odisha,26,32.0,151,34.2,40.7,8184,40.6,39.2
tomato,216,Punjab,1,23.4,229,23.7,25.0,12983,25.0,25.1
tomato,216,Punjab,4,35.9,223,35.9,36.1,12663,36.1,36.9
tomato,216,Punjab,13,30.9,210,32.1,36.6,11889,36.7,37.3
tomato,216,Punjab,26,38.2,197,38.0,37.6,11023,37.6,39.2
tomato,218,Punjab,1,23.1,240,23.4,25.0,12983,25.0,25.1
tomato,218,Punjab,4,34.2,237,34.5,36.1,12663,36.1,36.9
tomato,218,Punjab,13,38.5,228,38.1,36.6,11889,36.7,37.3
tomato,218,Punjab,26,37.8,215,37.8,37.6,11023,37.6,39.2
tomato,219,Punjab,1,25.7,240,25.6,25.0,12983,25.0,25.1
tomato,219,Punjab,4,38.8,237,38.3,36.1,12663,36.1,36.9
tomato,219,Punjab,13,38.0,228,37.8,36.6,11889,36.7,37.3
tomato,219,Punjab,26,40.1,215,39.6,37.6,11023,37.6,39.2
tomato,226,Punjab,1,22.9,240,23.2,25.0,12983,25.0,25.1
tomato,226,Punjab,4,30.0,237,31.1,36.1,12663,36.1,36.9
tomato,226,Punjab,13,31.1,228,32.1,36.6,11889,36.7,37.3
tomato,226,Punjab,26,32.2,215,33.2,37.6,11023,37.6,39.2
tomato,227,Punjab,1,25.5,160,25.3,25.0,12983,25.0,25.1
tomato,227,Punjab,4,37.0,151,36.8,36.1,12663,36.1,36.9
tomato,227,Punjab,13,33.8,124,34.6,36.6,11889,36.7,37.3
tomato,227,Punjab,26,37.7,98,37.7,37.6,11023,37.6,39.2
tomato,228,Punjab,1,22.6,229,23.0,25.0,12983,25.0,25.1
tomato,228,Punjab,4,33.4,223,33.9,36.1,12663,36.1,36.9
tomato,228,Punjab,13,33.3,210,34.0,36.6,11889,36.7,37.3
tomato,228,Punjab,26,34.2,197,34.9,37.6,11023,37.6,39.2
tomato,230,Punjab,1,34.1,186,32.1,25.0,12983,25.0,25.1
tomato,230,Punjab,4,43.2,183,41.6,36.1,12663,36.1,36.9
tomato,230,Punjab,13,44.0,174,42.3,36.6,11889,36.7,37.3
tomato,230,Punjab,26,43.1,161,41.8,37.6,11023,37.6,39.2
tomato,231,Punjab,1,30.5,240,29.5,25.0,12983,25.0,25.1
tomato,231,Punjab,4,37.2,237,37.0,36.1,12663,36.1,36.9
tomato,231,Punjab,13,38.1,228,37.8,36.6,11889,36.7,37.3
tomato,231,Punjab,26,38.1,215,38.0,37.6,11023,37.6,39.2
tomato,233,Punjab,1,27.2,240,26.8,25.0,12983,25.0,25.1
tomato,233,Punjab,4,37.9,237,37.6,36.1,12663,36.1,36.9
tomato,233,Punjab,13,37.9,228,37.6,36.6,11889,36.7,37.3
tomato,233,Punjab,26,42.5,215,41.6,37.6,11023,37.6,39.2
tomato,234,Punjab,1,25.3,223,25.2,25.0,12983,25.0,25.1
tomato,234,Punjab,4,37.4,217,37.2,36.1,12663,36.1,36.9
tomato,234,Punjab,13,37.4,199,37.2,36.6,11889,36.7,37.3
tomato,234,Punjab,26,40.5,189,39.9,37.6,11023,37.6,39.2
tomato,235,Punjab,1,31.4,213,30.2,25.0,12983,25.0,25.1
tomato,235,Punjab,4,42.2,207,41.0,36.1,12663,36.1,36.9
tomato,235,Punjab,13,42.1,189,40.9,36.6,11889,36.7,37.3
tomato,235,Punjab,26,40.2,165,39.6,37.6,11023,37.6,39.2
tomato,236,Punjab,1,30.9,181,29.6,25.0,12983,25.0,25.1
tomato,236,Punjab,4,41.3,178,40.2,36.1,12663,36.1,36.9
tomato,236,Punjab,13,38.7,169,38.2,36.6,11889,36.7,37.3
tomato,236,Punjab,26,41.9,156,40.9,37.6,11023,37.6,39.2
tomato,237,Punjab,1,27.0,213,26.6,25.0,12983,25.0,25.1
tomato,237,Punjab,4,31.8,207,32.7,36.1,12663,36.1,36.9
tomato,237,Punjab,13,33.6,189,34.3,36.6,11889,36.7,37.3
tomato,237,Punjab,26,37.0,165,37.1,37.6,11023,37.6,39.2
tomato,238,Punjab,1,20.7,174,21.7,25.0,12983,25.0,25.1
tomato,238,Punjab,4,29.2,167,30.9,36.1,12663,36.1,36.9
tomato,238,Punjab,13,25.4,156,28.2,36.6,11889,36.7,37.3
tomato,238,Punjab,26,29.8,143,31.8,37.6,11023,37.6,39.2
tomato,239,Punjab,1,25.3,204,25.2,25.0,12983,25.0,25.1
tomato,239,Punjab,4,31.4,195,32.4,36.1,12663,36.1,36.9
tomato,239,Punjab,13,35.5,170,35.7,36.6,11889,36.7,37.3
tomato,239,Punjab,26,34.3,152,35.1,37.6,11023,37.6,39.2
tomato,240,Punjab,1,24.4,240,24.5,25.0,12983,25.0,25.1
tomato,240,Punjab,4,35.2,237,35.4,36.1,12663,36.1,36.9
tomato,240,Punjab,13,34.1,228,34.6,36.6,11889,36.7,37.3
tomato,240,Punjab,26,36.5,215,36.7,37.6,11023,37.6,39.2
tomato,244,Rajasthan,1,26.8,39,26.5,26.3,5626,26.3,25.1
tomato,244,Rajasthan,4,27.9,36,33.8,37.9,5500,37.9,36.9
tomato,244,Rajasthan,13,29.7,27,36.4,40.0,5172,39.9,37.3
tomato,244,Rajasthan,26,15.3,14,35.5,41.0,4789,40.9,39.2
tomato,247,Rajasthan,1,27.0,116,26.8,26.3,5626,26.3,25.1
tomato,247,Rajasthan,4,45.5,110,43.1,37.9,5500,37.9,36.9
tomato,247,Rajasthan,13,44.0,94,42.6,40.0,5172,39.9,37.3
tomato,247,Rajasthan,26,58.1,89,51.8,41.0,4789,40.9,39.2
tomato,250,Rajasthan,1,29.4,240,28.9,26.3,5626,26.3,25.1
tomato,250,Rajasthan,4,38.1,237,38.1,37.9,5500,37.9,36.9
tomato,250,Rajasthan,13,40.1,228,40.1,40.0,5172,39.9,37.3
tomato,250,Rajasthan,26,39.3,215,39.6,41.0,4789,40.9,39.2
tomato,261,Rajasthan,1,30.2,229,29.5,26.3,5626,26.3,25.1
tomato,261,Rajasthan,4,43.6,223,42.5,37.9,5500,37.9,36.9
tomato,261,Rajasthan,13,44.4,210,43.5,40.0,5172,39.9,37.3
tomato,261,Rajasthan,26,46.2,197,45.1,41.0,4789,40.9,39.2
tomato,266,Rajasthan,1,19.7,34,23.7,26.3,5626,26.3,25.1
tomato,266,Rajasthan,4,20.6,31,31.4,37.9,5500,37.9,36.9
tomato,266,Rajasthan,13,29.0,22,36.7,40.0,5172,39.9,37.3
tomato,266,Rajasthan,26,21.2,9,38.0,41.0,4789,40.9,39.2
tomato,292,Tamil Nadu,1,26.4,111,25.7,24.3,17355,24.3,25.1
tomato,292,Tamil Nadu,4,33.7,108,33.4,32.8,16680,32.8,36.9
tomato,292,Tamil Nadu,13,37.5,99,36.1,33.4,14752,33.4,37.3
tomato,292,Tamil Nadu,26,34.5,86,34.4,34.3,12214,34.3,39.2
tomato,295,Tripura,1,23.0,215,22.8,21.4,2108,21.6,25.1
tomato,295,Tripura,4,37.6,209,36.8,33.2,2072,33.4,36.9
tomato,295,Tripura,13,38.4,191,37.2,32.5,1978,32.7,37.3
tomato,295,Tripura,26,37.6,169,37.1,35.5,1852,35.7,39.2
tomato,296,Tripura,1,19.6,231,20.0,21.4,2108,21.6,25.1
tomato,296,Tripura,4,30.0,225,30.6,33.2,2072,33.4,36.9
tomato,296,Tripura,13,28.4,214,29.2,32.5,1978,32.7,37.3
tomato,296,Tripura,26,31.5,201,32.4,35.5,1852,35.7,39.2
tomato,297,Uttar Pradesh,1,25.8,240,25.5,24.2,36508,24.2,25.1
tomato,297,Uttar Pradesh,4,39.1,237,38.8,37.6,35771,37.6,36.9
tomato,297,Uttar Pradesh,13,38.5,228,38.6,39.0,33847,39.0,37.3
tomato,297,Uttar Pradesh,26,40.5,215,40.4,39.7,31709,39.7,39.2
tomato,298,Uttar Pradesh,1,21.3,240,21.8,24.2,36508,24.2,25.1
tomato,298,Uttar Pradesh,4,35.0,237,35.5,37.6,35771,37.6,36.9
tomato,298,Uttar Pradesh,13,36.7,228,37.2,39.0,33847,39.0,37.3
tomato,298,Uttar Pradesh,26,35.9,215,36.7,39.7,31709,39.7,39.2
tomato,299,Uttar Pradesh,1,26.1,240,25.7,24.2,36508,24.2,25.1
tomato,299,Uttar Pradesh,4,39.4,237,39.1,37.6,35771,37.6,36.9
tomato,299,Uttar Pradesh,13,40.2,228,40.0,39.0,33847,39.0,37.3
tomato,299,Uttar Pradesh,26,42.7,215,42.1,39.7,31709,39.7,39.2
tomato,300,Uttar Pradesh,1,25.3,224,25.1,24.2,36508,24.2,25.1
tomato,300,Uttar Pradesh,4,41.5,218,40.8,37.6,35771,37.6,36.9
tomato,300,Uttar Pradesh,13,43.7,202,42.7,39.0,33847,39.0,37.3
tomato,300,Uttar Pradesh,26,44.2,193,43.2,39.7,31709,39.7,39.2
tomato,301,Uttar Pradesh,1,23.2,240,23.4,24.2,36508,24.2,25.1
tomato,301,Uttar Pradesh,4,39.2,237,38.9,37.6,35771,37.6,36.9
tomato,301,Uttar Pradesh,13,41.1,228,40.7,39.0,33847,39.0,37.3
tomato,301,Uttar Pradesh,26,42.3,215,41.8,39.7,31709,39.7,39.2
tomato,302,Uttar Pradesh,1,24.1,240,24.1,24.2,36508,24.2,25.1
tomato,302,Uttar Pradesh,4,38.9,237,38.7,37.6,35771,37.6,36.9
tomato,302,Uttar Pradesh,13,40.7,228,40.4,39.0,33847,39.0,37.3
tomato,302,Uttar Pradesh,26,41.2,215,41.0,39.7,31709,39.7,39.2
tomato,303,Uttarakhand,1,28.1,218,27.7,26.1,3283,26.1,25.1
tomato,303,Uttarakhand,4,39.2,212,38.4,35.0,3232,35.1,36.9
tomato,303,Uttarakhand,13,37.2,194,37.1,36.6,3080,36.6,37.3
tomato,303,Uttarakhand,26,43.7,175,42.6,39.0,2888,39.0,39.2
tomato,305,Uttar Pradesh,1,23.4,227,23.6,24.2,36508,24.2,25.1
tomato,305,Uttar Pradesh,4,38.2,221,38.1,37.6,35771,37.6,36.9
tomato,305,Uttar Pradesh,13,39.7,208,39.6,39.0,33847,39.0,37.3
tomato,305,Uttar Pradesh,26,41.4,204,41.1,39.7,31709,39.7,39.2
tomato,306,Uttar Pradesh,1,22.0,226,22.4,24.2,36508,24.2,25.1
tomato,306,Uttar Pradesh,4,35.2,220,35.7,37.6,35771,37.6,36.9
tomato,306,Uttar Pradesh,13,36.2,204,36.7,39.0,33847,39.0,37.3
tomato,306,Uttar Pradesh,26,37.0,193,37.6,39.7,31709,39.7,39.2
tomato,307,Uttar Pradesh,1,26.0,240,25.7,24.2,36508,24.2,25.1
tomato,307,Uttar Pradesh,4,41.4,237,40.7,37.6,35771,37.6,36.9
tomato,307,Uttar Pradesh,13,41.1,228,40.7,39.0,33847,39.0,37.3
tomato,307,Uttar Pradesh,26,44.0,215,43.2,39.7,31709,39.7,39.2
tomato,308,Uttar Pradesh,1,22.1,226,22.5,24.2,36508,24.2,25.1
tomato,308,Uttar Pradesh,4,37.5,220,37.5,37.6,35771,37.6,36.9
tomato,308,Uttar Pradesh,13,39.0,204,39.0,39.0,33847,39.0,37.3
tomato,308,Uttar Pradesh,26,38.5,192,38.7,39.7,31709,39.7,39.2
tomato,309,Uttar Pradesh,1,23.1,240,23.3,24.2,36508,24.2,25.1
tomato,309,Uttar Pradesh,4,36.9,237,37.0,37.6,35771,37.6,36.9
tomato,309,Uttar Pradesh,13,37.8,228,38.0,39.0,33847,39.0,37.3
tomato,309,Uttar Pradesh,26,39.5,215,39.5,39.7,31709,39.7,39.2
tomato,310,Uttar Pradesh,1,25.5,240,25.3,24.2,36508,24.2,25.1
tomato,310,Uttar Pradesh,4,41.0,237,40.4,37.6,35771,37.6,36.9
tomato,310,Uttar Pradesh,13,41.9,228,41.3,39.0,33847,39.0,37.3
tomato,310,Uttar Pradesh,26,43.2,215,42.5,39.7,31709,39.7,39.2
tomato,311,Uttar Pradesh,1,23.9,240,24.0,24.2,36508,24.2,25.1
tomato,311,Uttar Pradesh,4,36.9,237,37.0,37.6,35771,37.6,36.9
tomato,311,Uttar Pradesh,13,37.7,228,37.9,39.0,33847,39.0,37.3
tomato,311,Uttar Pradesh,26,38.2,215,38.5,39.7,31709,39.7,39.2
tomato,313,Uttar Pradesh,1,22.0,239,22.4,24.2,36508,24.2,25.1
tomato,313,Uttar Pradesh,4,37.2,236,37.3,37.6,35771,37.6,36.9
tomato,313,Uttar Pradesh,13,38.6,227,38.7,39.0,33847,39.0,37.3
tomato,313,Uttar Pradesh,26,40.8,214,40.6,39.7,31709,39.7,39.2
tomato,314,Uttar Pradesh,1,24.9,221,24.8,24.2,36508,24.2,25.1
tomato,314,Uttar Pradesh,4,38.2,215,38.1,37.6,35771,37.6,36.9
tomato,314,Uttar Pradesh,13,41.2,211,40.8,39.0,33847,39.0,37.3
tomato,314,Uttar Pradesh,26,41.4,198,41.1,39.7,31709,39.7,39.2
tomato,315,Uttar Pradesh,1,23.8,240,23.8,24.2,36508,24.2,25.1
tomato,315,Uttar Pradesh,4,38.2,237,38.1,37.6,35771,37.6,36.9
tomato,315,Uttar Pradesh,13,38.9,228,38.9,39.0,33847,39.0,37.3
tomato,315,Uttar Pradesh,26,39.6,215,39.7,39.7,31709,39.7,39.2
tomato,316,Uttar Pradesh,1,24.4,209,24.4,24.2,36508,24.2,25.1
tomato,316,Uttar Pradesh,4,38.8,206,38.6,37.6,35771,37.6,36.9
tomato,316,Uttar Pradesh,13,38.6,197,38.7,39.0,33847,39.0,37.3
tomato,316,Uttar Pradesh,26,39.3,184,39.4,39.7,31709,39.7,39.2
tomato,317,Uttar Pradesh,1,24.8,224,24.7,24.2,36508,24.2,25.1
tomato,317,Uttar Pradesh,4,38.9,218,38.7,37.6,35771,37.6,36.9
tomato,317,Uttar Pradesh,13,39.9,202,39.7,39.0,33847,39.0,37.3
tomato,317,Uttar Pradesh,26,36.1,193,36.9,39.7,31709,39.7,39.2
tomato,318,Uttar Pradesh,1,25.2,228,25.0,24.2,36508,24.2,25.1
tomato,318,Uttar Pradesh,4,40.6,222,40.0,37.6,35771,37.6,36.9
tomato,318,Uttar Pradesh,13,41.9,208,41.3,39.0,33847,39.0,37.3
tomato,318,Uttar Pradesh,26,42.1,196,41.6,39.7,31709,39.7,39.2
tomato,319,Uttarakhand,1,23.6,238,24.1,26.1,3283,26.1,25.1
tomato,319,Uttarakhand,4,30.9,235,31.6,35.0,3232,35.1,36.9
tomato,319,Uttarakhand,13,34.7,226,35.1,36.6,3080,36.6,37.3
tomato,319,Uttarakhand,26,32.3,213,33.6,39.0,2888,39.0,39.2
tomato,320,Uttar Pradesh,1,24.2,240,24.2,24.2,36508,24.2,25.1
tomato,320,Uttar Pradesh,4,40.3,237,39.8,37.6,35771,37.6,36.9
tomato,320,Uttar Pradesh,13,42.3,228,41.7,39.0,33847,39.0,37.3
tomato,320,Uttar Pradesh,26,43.6,215,42.8,39.7,31709,39.7,39.2
tomato,321,Uttar Pradesh,1,23.2,224,23.4,24.2,36508,24.2,25.1
tomato,321,Uttar Pradesh,4,38.9,218,38.7,37.6,35771,37.6,36.9
tomato,321,Uttar Pradesh,13,39.1,201,39.1,39.0,33847,39.0,37.3
tomato,321,Uttar Pradesh,26,39.9,191,39.9,39.7,31709,39.7,39.2
tomato,322,Uttar Pradesh,1,23.9,224,23.9,24.2,36508,24.2,25.1
tomato,322,Uttar Pradesh,4,39.6,218,39.2,37.6,35771,37.6,36.9
tomato,322,Uttar Pradesh,13,39.7,201,39.5,39.0,33847,39.0,37.3
tomato,322,Uttar Pradesh,26,42.9,190,42.2,39.7,31709,39.7,39.2
tomato,324,Uttar Pradesh,1,22.1,230,22.5,24.2,36508,24.2,25.1
tomato,324,Uttar Pradesh,4,38.1,224,38.0,37.6,35771,37.6,36.9
tomato,324,Uttar Pradesh,13,39.9,212,39.7,39.0,33847,39.0,37.3
tomato,324,Uttar Pradesh,26,41.4,200,41.0,39.7,31709,39.7,39.2
tomato,326,Uttarakhand,1,31.3,235,30.4,26.1,3283,26.1,25.1
tomato,326,Uttarakhand,4,43.9,232,42.3,35.0,3232,35.1,36.9
tomato,326,Uttarakhand,13,44.9,223,43.3,36.6,3080,36.6,37.3
tomato,326,Uttarakhand,26,48.1,210,46.3,39.0,2888,39.0,39.2
tomato,328,West Bengal,1,22.1,240,22.3,23.3,7747,23.3,25.1
tomato,328,West Bengal,4,36.6,237,36.7,37.0,7630,37.0,36.9
tomato,328,West Bengal,13,35.2,228,35.3,36.1,7283,36.1,37.3
tomato,328,West Bengal,26,38.6,215,38.8,39.5,6830,39.5,39.2
tomato,331,West Bengal,1,23.6,240,23.6,23.3,7747,23.3,25.1
tomato,331,West Bengal,4,38.2,237,38.0,37.0,7630,37.0,36.9
tomato,331,West Bengal,13,38.3,228,37.9,36.1,7283,36.1,37.3
tomato,331,West Bengal,26,40.4,215,40.2,39.5,6830,39.5,39.2
tomato,333,West Bengal,1,20.4,240,20.9,23.3,7747,23.3,25.1
tomato,333,West Bengal,4,36.2,237,36.3,37.0,7630,37.0,36.9
tomato,333,West Bengal,13,36.7,228,36.6,36.1,7283,36.1,37.3
tomato,333,West Bengal,26,40.9,215,40.6,39.5,6830,39.5,39.2
tomato,334,West Bengal,1,23.2,240,23.2,23.3,7747,23.3,25.1
tomato,334,West Bengal,4,38.5,237,38.2,37.0,7630,37.0,36.9
tomato,334,West Bengal,13,36.7,228,36.6,36.1,7283,36.1,37.3
tomato,334,West Bengal,26,38.6,215,38.8,39.5,6830,39.5,39.2
tomato,406,Chattisgarh,1,31.4,240,30.9,28.5,1040,28.2,25.1
tomato,406,Chattisgarh,4,42.7,237,42.4,41.1,1022,40.7,36.9
tomato,406,Chattisgarh,13,48.1,228,47.1,43.5,971,42.9,37.3
tomato,406,Chattisgarh,26,52.2,215,51.2,48.2,906,47.3,39.2
tomato,414,Chattisgarh,1,25.2,240,25.7,28.5,1040,28.2,25.1
tomato,414,Chattisgarh,4,39.0,237,39.3,41.1,1022,40.7,36.9
tomato,414,Chattisgarh,13,39.4,228,40.1,43.5,971,42.9,37.3
tomato,414,Chattisgarh,26,44.5,215,45.0,48.2,906,47.3,39.2
