crop,week_start,label,episode,score_fullsample,score_heldout
tomato,2019-07-01,0,,0.007205002780364185,
tomato,2019-07-08,0,,0.006097843002185893,
tomato,2019-07-15,0,,0.08835069928494255,
tomato,2019-07-22,0,,0.0008206157884512968,
tomato,2019-07-29,0,,0.0019642151035666393,
tomato,2019-08-05,0,,0.06240264774258522,
tomato,2019-08-12,0,,0.028699439131078516,
tomato,2019-08-19,0,,0.011211189810824551,
tomato,2019-08-26,0,,0.0032203311483593997,
tomato,2019-09-02,0,,0.0005603544140290539,
tomato,2019-09-09,0,,8.025570509225276e-05,
tomato,2019-09-16,0,,9.524663406970888e-05,
tomato,2019-09-23,0,,4.143241434283196e-05,
tomato,2019-09-30,0,,0.0008456446472425072,
tomato,2019-10-07,0,,0.004037918095479088,
tomato,2019-10-14,0,,0.05972336923954179,
tomato,2019-10-21,0,,0.4517348365251963,
tomato,2019-10-28,0,,0.03636270178514209,
tomato,2019-11-04,0,,0.03682898296543284,
tomato,2019-11-11,0,,0.00011490368641328051,
