crop,market_id,state,horizon_weeks,market_wape_raw,market_n,market_wape_shrunk,state_wape_raw,state_n,state_wape_shrunk,crop_wape_raw
onion,4846,Uttar Pradesh,1,15.5,77,15.0,14.3,9936,14.3,14.8
onion,4846,Uttar Pradesh,4,25.9,74,23.7,20.6,9444,20.6,21.3
onion,4846,Uttar Pradesh,13,44.6,65,38.1,30.0,8089,30.0,29.8
onion,4846,Uttar Pradesh,26,46.7,52,49.5,52.6,6502,52.3,35.4
onion,4848,Jammu and Kashmir,1,13.5,72,13.8,14.3,1058,14.4,14.8
onion,4848,Jammu and Kashmir,4,19.8,66,20.3,21.0,1031,21.0,21.3
onion,4848,Jammu and Kashmir,13,30.7,51,31.1,31.7,964,31.5,29.8
onion,4848,Jammu and Kashmir,26,28.4,38,32.7,35.9,900,35.9,35.4
onion,4849,Rajasthan,1,16.0,72,15.7,15.4,2207,15.4,14.8
onion,4849,Rajasthan,4,26.0,66,25.4,24.8,2111,24.7,21.3
onion,4849,Rajasthan,13,49.0,51,53.8,60.1,1836,58.6,29.8
onion,4849,Rajasthan,26,54.0,38,72.1,88.7,1472,85.3,35.4
onion,4850,Rajasthan,1,12.9,65,14.0,15.4,2207,15.4,14.8
onion,4850,Rajasthan,4,23.6,59,24.1,24.8,2111,24.7,21.3
onion,4850,Rajasthan,13,54.3,43,56.6,60.1,1836,58.6,29.8
onion,4850,Rajasthan,26,55.9,30,74.6,88.7,1472,85.3,35.4
onion,4851,Telangana,1,9.0,72,11.8,16.0,532,15.8,14.8
onion,4851,Telangana,4,13.6,66,18.7,25.9,484,25.1,21.3
onion,4851,Telangana,13,24.5,51,34.7,48.6,376,44.6,29.8
onion,4851,Telangana,26,28.1,38,47.2,70.2,285,61.2,35.4
onion,4852,Uttar Pradesh,1,17.4,65,16.0,14.3,9936,14.3,14.8
onion,4852,Uttar Pradesh,4,27.8,59,24.4,20.6,9444,20.6,21.3
onion,4852,Uttar Pradesh,13,42.6,44,35.8,30.0,8089,30.0,29.8
onion,4852,Uttar Pradesh,26,49.0,31,51.1,52.6,6502,52.3,35.4
onion,4853,Tamil Nadu,1,11.2,27,11.5,11.6,13820,11.6,14.8
onion,4853,Tamil Nadu,4,16.6,24,15.5,14.9,13306,15.0,21.3
onion,4853,Tamil Nadu,13,27.4,15,20.9,19.0,11775,19.1,29.8
onion,4853,Tamil Nadu,26,46.2,2,17.2,15.8,9565,16.1,35.4
onion,4854,Tamil Nadu,1,7.1,27,10.1,11.6,13820,11.6,14.8
onion,4854,Tamil Nadu,4,8.5,24,13.0,14.9,13306,15.0,21.3
onion,4854,Tamil Nadu,13,11.9,15,17.5,19.0,11775,19.1,29.8
onion,4854,Tamil Nadu,26,23.0,2,16.3,15.8,9565,16.1,35.4
onion,4855,Tamil Nadu,1,12.5,27,11.9,11.6,13820,11.6,14.8
onion,4855,Tamil Nadu,4,16.7,24,15.5,14.9,13306,15.0,21.3
onion,4855,Tamil Nadu,13,25.7,15,20.6,19.0,11775,19.1,29.8
onion,4855,Tamil Nadu,26,51.8,2,17.4,15.8,9565,16.1,35.4
onion,4906,Uttar Pradesh,1,12.7,25,13.8,14.3,9936,14.3,14.8
onion,4906,Uttar Pradesh,4,18.9,22,20.1,20.6,9444,20.6,21.3
onion,4906,Uttar Pradesh,13,29.1,13,29.8,30.0,8089,30.0,29.8
onion,4911,Assam,1,20.1,10,16.3,19.9,18,15.6,14.8
onion,4911,Assam,4,33.3,7,23.8,32.5,12,22.5,21.3
onion,4916,Assam,1,19.7,8,16.1,19.9,18,15.6,14.8
onion,4916,Assam,4,31.3,5,23.3,32.5,12,22.5,21.3
potato,303,Uttarakhand,1,15.5,242,15.3,14.3,3550,14.2,11.9
potato,303,Uttarakhand,4,18.4,239,18.7,19.8,3493,19.8,18.9
potato,303,Uttarakhand,13,28.5,230,29.8,34.9,3328,35.1,42.1
potato,303,Uttarakhand,26,29.5,217,30.7,35.8,3129,35.8,35.7
potato,319,Uttarakhand,1,15.7,240,15.5,14.3,3550,14.2,11.9
potato,319,Uttarakhand,4,20.7,237,20.5,19.8,3493,19.8,18.9
potato,319,Uttarakhand,13,30.2,228,31.1,34.9,3328,35.1,42.1
potato,319,Uttarakhand,26,34.0,215,34.4,35.8,3129,35.8,35.7
potato,326,Uttarakhand,1,15.4,237,15.2,14.3,3550,14.2,11.9
potato,326,Uttarakhand,4,21.9,234,21.5,19.8,3493,19.8,18.9
potato,326,Uttarakhand,13,41.0,225,39.9,34.9,3328,35.1,42.1
potato,326,Uttarakhand,26,44.4,212,42.7,35.8,3129,35.8,35.7
potato,328,West Bengal,1,10.7,242,10.9,11.5,16078,11.5,11.9
potato,328,West Bengal,4,17.0,239,17.3,18.7,15844,18.7,18.9
potato,328,West Bengal,13,41.6,230,41.9,43.2,15190,43.2,42.1
potato,328,West Bengal,26,29.1,217,30.4,35.7,14339,35.7,35.7
potato,329,West Bengal,1,11.0,242,11.1,11.5,16078,11.5,11.9
potato,329,West Bengal,4,17.8,239,17.9,18.7,15844,18.7,18.9
potato,329,West Bengal,13,45.2,230,44.8,43.2,15190,43.2,42.1
potato,329,West Bengal,26,41.0,217,40.0,35.7,14339,35.7,35.7
potato,330,West Bengal,1,10.2,242,10.4,11.5,16078,11.5,11.9
potato,330,West Bengal,4,18.3,239,18.4,18.7,15844,18.7,18.9
potato,330,West Bengal,13,42.8,230,42.9,43.2,15190,43.2,42.1
potato,330,West Bengal,26,28.9,217,30.2,35.7,14339,35.7,35.7
potato,331,West Bengal,1,11.5,242,11.5,11.5,16078,11.5,11.9
potato,331,West Bengal,4,18.6,239,18.6,18.7,15844,18.7,18.9
potato,331,West Bengal,13,45.6,230,45.2,43.2,15190,43.2,42.1
potato,331,West Bengal,26,37.0,217,36.8,35.7,14339,35.7,35.7
potato,332,West Bengal,1,12.0,231,11.9,11.5,16078,11.5,11.9
potato,332,West Bengal,4,19.6,225,19.5,18.7,15844,18.7,18.9
potato,332,West Bengal,13,48.0,212,47.1,43.2,15190,43.2,42.1
potato,332,West Bengal,26,34.4,199,34.7,35.7,14339,35.7,35.7
potato,333,West Bengal,1,11.7,242,11.7,11.5,16078,11.5,11.9
potato,333,West Bengal,4,19.6,239,19.4,18.7,15844,18.7,18.9
potato,333,West Bengal,13,40.8,230,41.2,43.2,15190,43.2,42.1
potato,333,West Bengal,26,40.0,217,39.1,35.7,14339,35.7,35.7
potato,334,West Bengal,1,11.1,242,11.2,11.5,16078,11.5,11.9
potato,334,West Bengal,4,17.6,239,17.8,18.7,15844,18.7,18.9
potato,334,West Bengal,13,45.9,230,45.4,43.2,15190,43.2,42.1
potato,334,West Bengal,26,37.0,217,36.7,35.7,14339,35.7,35.7
potato,335,West Bengal,1,11.2,242,11.2,11.5,16078,11.5,11.9
potato,335,West Bengal,4,19.0,239,18.9,18.7,15844,18.7,18.9
potato,335,West Bengal,13,44.4,230,44.2,43.2,15190,43.2,42.1
potato,335,West Bengal,26,41.0,217,40.0,35.7,14339,35.7,35.7
potato,336,West Bengal,1,12.5,242,12.4,11.5,16078,11.5,11.9
potato,336,West Bengal,4,20.0,239,19.8,18.7,15844,18.7,18.9
potato,336,West Bengal,13,45.7,230,45.3,43.2,15190,43.2,42.1
potato,336,West Bengal,26,43.1,217,41.6,35.7,14339,35.7,35.7
potato,337,West Bengal,1,13.5,230,13.1,11.5,16078,11.5,11.9
potato,337,West Bengal,4,22.6,224,21.9,18.7,15844,18.7,18.9
potato,337,West Bengal,13,40.6,210,41.1,43.2,15190,43.2,42.1
potato,337,West Bengal,26,37.2,197,36.9,35.7,14339,35.7,35.7
potato,338,West Bengal,1,11.3,242,11.3,11.5,16078,11.5,11.9
potato,338,West Bengal,4,19.0,239,18.9,18.7,15844,18.7,18.9
potato,338,West Bengal,13,46.5,230,45.9,43.2,15190,43.2,42.1
potato,338,West Bengal,26,29.9,217,31.0,35.7,14339,35.7,35.7
potato,341,West Bengal,1,11.3,242,11.3,11.5,16078,11.5,11.9
potato,341,West Bengal,4,18.7,239,18.7,18.7,15844,18.7,18.9
potato,341,West Bengal,13,46.0,230,45.5,43.2,15190,43.2,42.1
potato,341,West Bengal,26,30.3,217,31.3,35.7,14339,35.7,35.7
potato,342,West Bengal,1,11.4,242,11.4,11.5,16078,11.5,11.9
potato,342,West Bengal,4,19.1,239,19.0,18.7,15844,18.7,18.9
potato,342,West Bengal,13,44.4,230,44.2,43.2,15190,43.2,42.1
potato,342,West Bengal,26,31.0,217,31.9,35.7,14339,35.7,35.7
potato,343,West Bengal,1,11.7,242,11.7,11.5,16078,11.5,11.9
potato,343,West Bengal,4,18.8,239,18.8,18.7,15844,18.7,18.9
potato,343,West Bengal,13,43.8,230,43.7,43.2,15190,43.2,42.1
potato,343,West Bengal,26,40.0,217,39.2,35.7,14339,35.7,35.7
potato,667,Uttarakhand,1,9.0,242,9.9,14.3,3550,14.2,11.9
potato,667,Uttarakhand,4,17.8,239,18.1,19.8,3493,19.8,18.9
potato,667,Uttarakhand,13,38.9,230,38.2,34.9,3328,35.1,42.1
potato,667,Uttarakhand,26,36.7,217,36.5,35.8,3129,35.8,35.7
potato,668,Uttarakhand,1,17.5,242,16.9,14.3,3550,14.2,11.9
potato,668,Uttarakhand,4,21.7,239,21.4,19.8,3493,19.8,18.9
potato,668,Uttarakhand,13,36.3,230,36.1,34.9,3328,35.1,42.1
potato,668,Uttarakhand,26,37.0,217,36.8,35.8,3129,35.8,35.7
potato,669,Uttarakhand,1,13.3,242,13.5,14.3,3550,14.2,11.9
potato,669,Uttarakhand,4,19.4,239,19.5,19.8,3493,19.8,18.9
potato,669,Uttarakhand,13,36.9,230,36.6,34.9,3328,35.1,42.1
potato,669,Uttarakhand,26,39.0,217,38.4,35.8,3129,35.8,35.7
potato,670,West Bengal,1,11.1,242,11.2,11.5,16078,11.5,11.9
potato,670,West Bengal,4,18.4,239,18.4,18.7,15844,18.7,18.9
potato,670,West Bengal,13,45.8,230,45.3,43.2,15190,43.2,42.1
potato,670,West Bengal,26,34.2,217,34.5,35.7,14339,35.7,35.7
potato,671,West Bengal,1,11.7,242,11.7,11.5,16078,11.5,11.9
potato,671,West Bengal,4,17.9,239,18.0,18.7,15844,18.7,18.9
potato,671,West Bengal,13,45.7,230,45.3,43.2,15190,43.2,42.1
potato,671,West Bengal,26,40.0,217,39.2,35.7,14339,35.7,35.7
potato,672,West Bengal,1,9.4,242,9.8,11.5,16078,11.5,11.9
potato,672,West Bengal,4,17.5,239,17.7,18.7,15844,18.7,18.9
potato,672,West Bengal,13,41.6,230,41.9,43.2,15190,43.2,42.1
potato,672,West Bengal,26,31.3,217,32.2,35.7,14339,35.7,35.7
potato,673,West Bengal,1,9.6,226,10.0,11.5,16078,11.5,11.9
potato,673,West Bengal,4,16.6,220,17.0,18.7,15844,18.7,18.9
potato,673,West Bengal,13,41.0,206,41.4,43.2,15190,43.2,42.1
potato,673,West Bengal,26,36.2,203,36.1,35.7,14339,35.7,35.7
potato,674,West Bengal,1,11.3,242,11.4,11.5,16078,11.5,11.9
potato,674,West Bengal,4,18.2,239,18.3,18.7,15844,18.7,18.9
potato,674,West Bengal,13,44.3,230,44.1,43.2,15190,43.2,42.1
potato,674,West Bengal,26,31.3,217,32.1,35.7,14339,35.7,35.7
potato,675,West Bengal,1,11.1,242,11.1,11.5,16078,11.5,11.9
potato,675,West Bengal,4,18.5,239,18.5,18.7,15844,18.7,18.9
potato,675,West Bengal,13,44.1,230,43.9,43.2,15190,43.2,42.1
potato,675,West Bengal,26,40.2,217,39.3,35.7,14339,35.7,35.7
potato,676,West Bengal,1,11.1,242,11.2,11.5,16078,11.5,11.9
potato,676,West Bengal,4,18.8,239,18.8,18.7,15844,18.7,18.9
potato,676,West Bengal,13,43.5,230,43.5,43.2,15190,43.2,42.1
potato,676,West Bengal,26,40.6,217,39.6,35.7,14339,35.7,35.7
potato,677,West Bengal,1,17.1,228,16.1,11.5,16078,11.5,11.9
potato,677,West Bengal,4,24.7,222,23.5,18.7,15844,18.7,18.9
potato,677,West Bengal,13,42.0,210,42.2,43.2,15190,43.2,42.1
potato,677,West Bengal,26,26.6,205,28.4,35.7,14339,35.7,35.7
potato,799,West Bengal,1,11.9,242,11.9,11.5,16078,11.5,11.9
potato,799,West Bengal,4,18.5,239,18.5,18.7,15844,18.7,18.9
potato,799,West Bengal,13,44.2,230,44.0,43.2,15190,43.2,42.1
potato,799,West Bengal,26,30.9,217,31.8,35.7,14339,35.7,35.7
potato,801,West Bengal,1,11.0,233,11.1,11.5,16078,11.5,11.9
potato,801,West Bengal,4,18.2,227,18.3,18.7,15844,18.7,18.9
potato,801,West Bengal,13,41.9,216,42.2,43.2,15190,43.2,42.1
potato,801,West Bengal,26,41.6,203,40.4,35.7,14339,35.7,35.7
potato,817,West Bengal,1,10.5,242,10.7,11.5,16078,11.5,11.9
potato,817,West Bengal,4,18.8,239,18.7,18.7,15844,18.7,18.9
potato,817,West Bengal,13,41.8,230,42.0,43.2,15190,43.2,42.1
potato,817,West Bengal,26,40.0,217,39.2,35.7,14339,35.7,35.7
potato,819,West Bengal,1,10.7,242,10.8,11.5,16078,11.5,11.9
potato,819,West Bengal,4,18.9,239,18.8,18.7,15844,18.7,18.9
potato,819,West Bengal,13,41.9,230,42.2,43.2,15190,43.2,42.1
potato,819,West Bengal,26,40.0,217,39.1,35.7,14339,35.7,35.7
potato,820,West Bengal,1,10.6,242,10.8,11.5,16078,11.5,11.9
potato,820,West Bengal,4,16.0,239,16.5,18.7,15844,18.7,18.9
potato,820,West Bengal,13,42.5,230,42.6,43.2,15190,43.2,42.1
potato,820,West Bengal,26,34.7,217,34.9,35.7,14339,35.7,35.7
potato,821,West Bengal,1,11.5,242,11.5,11.5,16078,11.5,11.9
potato,821,West Bengal,4,18.0,239,18.2,18.7,15844,18.7,18.9
potato,821,West Bengal,13,46.7,230,46.1,43.2,15190,43.2,42.1
potato,821,West Bengal,26,35.4,217,35.4,35.7,14339,35.7,35.7
potato,822,West Bengal,1,11.3,242,11.4,11.5,16078,11.5,11.9
potato,822,West Bengal,4,19.3,239,19.2,18.7,15844,18.7,18.9
potato,822,West Bengal,13,40.7,230,41.1,43.2,15190,43.2,42.1
potato,822,West Bengal,26,32.9,217,33.5,35.7,14339,35.7,35.7
potato,1070,Uttarakhand,1,12.2,242,12.5,14.3,3550,14.2,11.9
potato,1070,Uttarakhand,4,18.6,239,18.8,19.8,3493,19.8,18.9
potato,1070,Uttarakhand,13,34.5,230,34.6,34.9,3328,35.1,42.1
potato,1070,Uttarakhand,26,31.7,217,32.5,35.8,3129,35.8,35.7
potato,1071,Uttarakhand,1,10.3,242,11.0,14.3,3550,14.2,11.9
potato,1071,Uttarakhand,4,16.1,239,16.8,19.8,3493,19.8,18.9
potato,1071,Uttarakhand,13,34.8,230,34.8,34.9,3328,35.1,42.1
potato,1071,Uttarakhand,26,32.7,217,33.3,35.8,3129,35.8,35.7
potato,1072,Uttarakhand,1,19.9,224,18.8,14.3,3550,14.2,11.9
potato,1072,Uttarakhand,4,25.3,218,24.2,19.8,3493,19.8,18.9
potato,1072,Uttarakhand,13,39.8,200,38.9,34.9,3328,35.1,42.1
potato,1072,Uttarakhand,26,42.7,187,41.2,35.8,3129,35.8,35.7
potato,1073,Uttarakhand,1,13.0,242,13.2,14.3,3550,14.2,11.9
potato,1073,Uttarakhand,4,18.4,239,18.6,19.8,3493,19.8,18.9
potato,1073,Uttarakhand,13,25.4,230,27.2,34.9,3328,35.1,42.1
potato,1073,Uttarakhand,26,29.7,217,30.9,35.8,3129,35.8,35.7
potato,1074,Uttarakhand,1,15.4,242,15.2,14.3,3550,14.2,11.9
potato,1074,Uttarakhand,4,19.0,239,19.1,19.8,3493,19.8,18.9
potato,1074,Uttarakhand,13,32.3,230,32.8,34.9,3328,35.1,42.1
potato,1074,Uttarakhand,26,33.0,217,33.6,35.8,3129,35.8,35.7
potato,1077,Uttarakhand,1,12.9,242,13.1,14.3,3550,14.2,11.9
potato,1077,Uttarakhand,4,19.8,239,19.8,19.8,3493,19.8,18.9
potato,1077,Uttarakhand,13,35.9,230,35.8,34.9,3328,35.1,42.1
potato,1077,Uttarakhand,26,39.3,217,38.6,35.8,3129,35.8,35.7
potato,1663,Uttarakhand,1,13.7,242,13.8,14.3,3550,14.2,11.9
potato,1663,Uttarakhand,4,17.9,239,18.2,19.8,3493,19.8,18.9
potato,1663,Uttarakhand,13,27.8,230,29.1,34.9,3328,35.1,42.1
potato,1663,Uttarakhand,26,28.7,217,30.1,35.8,3129,35.8,35.7
potato,1664,Uttarakhand,1,15.6,213,15.3,14.3,3550,14.2,11.9
potato,1664,Uttarakhand,4,19.9,207,19.9,19.8,3493,19.8,18.9
potato,1664,Uttarakhand,13,37.5,189,37.0,34.9,3328,35.1,42.1
potato,1664,Uttarakhand,26,34.4,172,34.7,35.8,3129,35.8,35.7
potato,2265,West Bengal,1,11.4,242,11.4,11.5,16078,11.5,11.9
potato,2265,West Bengal,4,17.9,239,18.1,18.7,15844,18.7,18.9
potato,2265,West Bengal,13,43.6,230,43.5,43.2,15190,43.2,42.1
potato,2265,West Bengal,26,39.4,217,38.7,35.7,14339,35.7,35.7
potato,2266,West Bengal,1,12.1,242,12.0,11.5,16078,11.5,11.9
potato,2266,West Bengal,4,18.4,239,18.5,18.7,15844,18.7,18.9
potato,2266,West Bengal,13,45.5,230,45.1,43.2,15190,43.2,42.1
potato,2266,West Bengal,26,31.5,217,32.3,35.7,14339,35.7,35.7
potato,2269,West Bengal,1,12.1,242,12.0,11.5,16078,11.5,11.9
potato,2269,West Bengal,4,18.8,239,18.8,18.7,15844,18.7,18.9
potato,2269,West Bengal,13,44.2,230,44.0,43.2,15190,43.2,42.1
potato,2269,West Bengal,26,30.4,217,31.4,35.7,14339,35.7,35.7
potato,2270,West Bengal,1,11.5,242,11.5,11.5,16078,11.5,11.9
potato,2270,West Bengal,4,18.1,239,18.2,18.7,15844,18.7,18.9
potato,2270,West Bengal,13,45.6,230,45.2,43.2,15190,43.2,42.1
potato,2270,West Bengal,26,35.1,217,35.2,35.7,14339,35.7,35.7
potato,2534,West Bengal,1,10.5,230,10.7,11.5,16078,11.5,11.9
potato,2534,West Bengal,4,17.8,224,18.0,18.7,15844,18.7,18.9
potato,2534,West Bengal,13,37.6,210,38.7,43.2,15190,43.2,42.1
potato,2534,West Bengal,26,38.1,197,37.6,35.7,14339,35.7,35.7
potato,2535,West Bengal,1,10.6,230,10.8,11.5,16078,11.5,11.9
potato,2535,West Bengal,4,18.4,224,18.4,18.7,15844,18.7,18.9
potato,2535,West Bengal,13,38.9,210,39.8,43.2,15190,43.2,42.1
potato,2535,West Bengal,26,40.2,197,39.3,35.7,14339,35.7,35.7
potato,2536,West Bengal,1,11.4,242,11.4,11.5,16078,11.5,11.9
potato,2536,West Bengal,4,19.4,239,19.3,18.7,15844,18.7,18.9
potato,2536,West Bengal,13,42.7,230,42.8,43.2,15190,43.2,42.1
potato,2536,West Bengal,26,40.9,217,39.9,35.7,14339,35.7,35.7
potato,2537,West Bengal,1,10.6,242,10.8,11.5,16078,11.5,11.9
potato,2537,West Bengal,4,18.9,239,18.9,18.7,15844,18.7,18.9
potato,2537,West Bengal,13,40.2,230,40.8,43.2,15190,43.2,42.1
potato,2537,West Bengal,26,37.9,217,37.4,35.7,14339,35.7,35.7
potato,2894,West Bengal,1,10.6,242,10.8,11.5,16078,11.5,11.9
potato,2894,West Bengal,4,17.3,239,17.5,18.7,15844,18.7,18.9
potato,2894,West Bengal,13,43.1,230,43.2,43.2,15190,43.2,42.1
potato,2894,West Bengal,26,31.4,217,32.2,35.7,14339,35.7,35.7
potato,2897,West Bengal,1,11.3,242,11.4,11.5,16078,11.5,11.9
potato,2897,West Bengal,4,17.8,239,17.9,18.7,15844,18.7,18.9
potato,2897,West Bengal,13,41.4,230,41.7,43.2,15190,43.2,42.1
potato,2897,West Bengal,26,32.9,217,33.4,35.7,14339,35.7,35.7
potato,2898,West Bengal,1,11.0,242,11.1,11.5,16078,11.5,11.9
potato,2898,West Bengal,4,18.1,239,18.2,18.7,15844,18.7,18.9
potato,2898,West Bengal,13,43.3,230,43.3,43.2,15190,43.2,42.1
potato,2898,West Bengal,26,42.0,217,40.8,35.7,14339,35.7,35.7
potato,2899,West Bengal,1,9.6,242,10.0,11.5,16078,11.5,11.9
potato,2899,West Bengal,4,16.5,239,16.9,18.7,15844,18.7,18.9
potato,2899,West Bengal,13,42.8,230,42.8,43.2,15190,43.2,42.1
potato,2899,West Bengal,26,35.3,217,35.4,35.7,14339,35.7,35.7
potato,2900,West Bengal,1,11.1,242,11.2,11.5,16078,11.5,11.9
potato,2900,West Bengal,4,17.9,239,18.1,18.7,15844,18.7,18.9
potato,2900,West Bengal,13,45.1,230,44.7,43.2,15190,43.2,42.1
potato,2900,West Bengal,26,34.1,217,34.4,35.7,14339,35.7,35.7
potato,2901,West Bengal,1,11.4,242,11.4,11.5,16078,11.5,11.9
potato,2901,West Bengal,4,19.1,239,19.1,18.7,15844,18.7,18.9
potato,2901,West Bengal,13,40.1,230,40.6,43.2,15190,43.2,42.1
potato,2901,West Bengal,26,40.0,217,39.1,35.7,14339,35.7,35.7
potato,2902,West Bengal,1,12.2,242,12.1,11.5,16078,11.5,11.9
potato,2902,West Bengal,4,19.5,239,19.4,18.7,15844,18.7,18.9
potato,2902,West Bengal,13,43.0,230,43.0,43.2,15190,43.2,42.1
potato,2902,West Bengal,26,42.4,217,41.1,35.7,14339,35.7,35.7
potato,2903,West Bengal,1,11.8,242,11.8,11.5,16078,11.5,11.9
potato,2903,West Bengal,4,19.5,239,19.4,18.7,15844,18.7,18.9
potato,2903,West Bengal,13,45.4,230,45.0,43.2,15190,43.2,42.1
potato,2903,West Bengal,26,38.6,217,38.0,35.7,14339,35.7,35.7
potato,2904,West Bengal,1,12.3,242,12.2,11.5,16078,11.5,11.9
potato,2904,West Bengal,4,19.4,239,19.2,18.7,15844,18.7,18.9
potato,2904,West Bengal,13,44.2,230,44.0,43.2,15190,43.2,42.1
potato,2904,West Bengal,26,37.3,217,37.0,35.7,14339,35.7,35.7
potato,2905,West Bengal,1,10.2,242,10.5,11.5,16078,11.5,11.9
potato,2905,West Bengal,4,15.4,239,16.0,18.7,15844,18.7,18.9
potato,2905,West Bengal,13,38.0,230,39.0,43.2,15190,43.2,42.1
potato,2905,West Bengal,26,33.7,217,34.1,35.7,14339,35.7,35.7
potato,3117,West Bengal,1,10.2,242,10.4,11.5,16078,11.5,11.9
potato,3117,West Bengal,4,17.3,239,17.5,18.7,15844,18.7,18.9
potato,3117,West Bengal,13,43.9,230,43.8,43.2,15190,43.2,42.1
potato,3117,West Bengal,26,34.8,217,35.0,35.7,14339,35.7,35.7
potato,3338,Uttarakhand,1,19.3,216,18.3,14.3,3550,14.2,11.9
potato,3338,Uttarakhand,4,27.5,207,25.9,19.8,3493,19.8,18.9
potato,3338,Uttarakhand,13,53.7,186,49.7,34.9,3328,35.1,42.1
potato,3338,Uttarakhand,26,58.9,173,53.6,35.8,3129,35.8,35.7
potato,3339,West Bengal,1,11.7,227,11.6,11.5,16078,11.5,11.9
potato,3339,West Bengal,4,19.4,221,19.3,18.7,15844,18.7,18.9
potato,3339,West Bengal,13,38.2,204,39.2,43.2,15190,43.2,42.1
potato,3339,West Bengal,26,36.6,191,36.4,35.7,14339,35.7,35.7
potato,3340,West Bengal,1,11.7,242,11.6,11.5,16078,11.5,11.9
potato,3340,West Bengal,4,20.1,239,19.8,18.7,15844,18.7,18.9
potato,3340,West Bengal,13,42.8,230,42.9,43.2,15190,43.2,42.1
potato,3340,West Bengal,26,40.5,217,39.6,35.7,14339,35.7,35.7
potato,3341,West Bengal,1,15.7,242,15.0,11.5,16078,11.5,11.9
potato,3341,West Bengal,4,21.9,239,21.3,18.7,15844,18.7,18.9
potato,3341,West Bengal,13,37.4,230,38.5,43.2,15190,43.2,42.1
potato,3341,West Bengal,26,21.2,217,24.0,35.7,14339,35.7,35.7
potato,3344,West Bengal,1,12.6,242,12.4,11.5,16078,11.5,11.9
potato,3344,West Bengal,4,21.0,239,20.6,18.7,15844,18.7,18.9
potato,3344,West Bengal,13,43.5,230,43.4,43.2,15190,43.2,42.1
potato,3344,West Bengal,26,43.4,217,41.9,35.7,14339,35.7,35.7
potato,3345,West Bengal,1,12.1,242,12.0,11.5,16078,11.5,11.9
potato,3345,West Bengal,4,19.8,239,19.6,18.7,15844,18.7,18.9
potato,3345,West Bengal,13,47.0,230,46.3,43.2,15190,43.2,42.1
potato,3345,West Bengal,26,35.4,217,35.4,35.7,14339,35.7,35.7
potato,3346,West Bengal,1,12.1,242,12.0,11.5,16078,11.5,11.9
potato,3346,West Bengal,4,18.6,239,18.7,18.7,15844,18.7,18.9
potato,3346,West Bengal,13,44.7,230,44.4,43.2,15190,43.2,42.1
potato,3346,West Bengal,26,27.1,217,28.8,35.7,14339,35.7,35.7
potato,3347,West Bengal,1,11.4,242,11.4,11.5,16078,11.5,11.9
potato,3347,West Bengal,4,17.9,239,18.1,18.7,15844,18.7,18.9
potato,3347,West Bengal,13,45.8,230,45.3,43.2,15190,43.2,42.1
potato,3347,West Bengal,26,37.6,217,37.2,35.7,14339,35.7,35.7
potato,3348,West Bengal,1,11.1,231,11.2,11.5,16078,11.5,11.9
potato,3348,West Bengal,4,18.4,225,18.5,18.7,15844,18.7,18.9
potato,3348,West Bengal,13,44.6,212,44.3,43.2,15190,43.2,42.1
potato,3348,West Bengal,26,35.2,199,35.3,35.7,14339,35.7,35.7
potato,3349,West Bengal,1,11.8,242,11.8,11.5,16078,11.5,11.9
potato,3349,West Bengal,4,18.7,239,18.7,18.7,15844,18.7,18.9
potato,3349,West Bengal,13,44.3,230,44.1,43.2,15190,43.2,42.1
potato,3349,West Bengal,26,30.6,217,31.6,35.7,14339,35.7,35.7
potato,3350,West Bengal,1,11.5,242,11.5,11.5,16078,11.5,11.9
potato,3350,West Bengal,4,18.6,239,18.6,18.7,15844,18.7,18.9
potato,3350,West Bengal,13,44.2,230,44.0,43.2,15190,43.2,42.1
potato,3350,West Bengal,26,30.7,217,31.6,35.7,14339,35.7,35.7
potato,3351,West Bengal,1,10.9,242,11.0,11.5,16078,11.5,11.9
potato,3351,West Bengal,4,18.3,239,18.3,18.7,15844,18.7,18.9
potato,3351,West Bengal,13,45.2,230,44.8,43.2,15190,43.2,42.1
potato,3351,West Bengal,26,42.4,217,41.1,35.7,14339,35.7,35.7
potato,3352,West Bengal,1,11.2,242,11.3,11.5,16078,11.5,11.9
potato,3352,West Bengal,4,17.5,239,17.7,18.7,15844,18.7,18.9
potato,3352,West Bengal,13,44.6,230,44.4,43.2,15190,43.2,42.1
potato,3352,West Bengal,26,40.5,217,39.6,35.7,14339,35.7,35.7
potato,3353,West Bengal,1,11.2,242,11.3,11.5,16078,11.5,11.9
potato,3353,West Bengal,4,19.0,239,18.9,18.7,15844,18.7,18.9
potato,3353,West Bengal,13,45.8,230,45.4,43.2,15190,43.2,42.1
potato,3353,West Bengal,26,29.8,217,30.9,35.7,14339,35.7,35.7
potato,3354,West Bengal,1,10.2,242,10.4,11.5,16078,11.5,11.9
potato,3354,West Bengal,4,17.4,239,17.7,18.7,15844,18.7,18.9
potato,3354,West Bengal,13,43.8,230,43.7,43.2,15190,43.2,42.1
potato,3354,West Bengal,26,39.9,217,39.1,35.7,14339,35.7,35.7
potato,3355,West Bengal,1,10.2,242,10.4,11.5,16078,11.5,11.9
potato,3355,West Bengal,4,17.6,239,17.8,18.7,15844,18.7,18.9
potato,3355,West Bengal,13,38.4,230,39.3,43.2,15190,43.2,42.1
potato,3355,West Bengal,26,38.1,217,37.6,35.7,14339,35.7,35.7
