crop,horizon_weeks,market_id,market,DM_stat,p_value,mean_d,n,better_model,significant_5pct
onion,1,2186.0,Sikarpur APMC,0.4067,0.6852,1748.911343,85,M8,False
onion,1,2188.0,Chutmalpur APMC,0.58,0.5637,2597.882222,75,M8,False
onion,1,2190.0,Kairana APMC,-0.222,0.8248,-581.034735,85,M6,False
onion,1,2191.0,Thanabhavan APMC,2.1485,0.0346,7387.343391,85,M8,True
onion,1,2193.0,Fatehabad APMC,-0.2165,0.8291,-538.1947,85,M6,False
onion,1,2194.0,Achnera APMC,1.5869,0.1173,4911.2638,67,M8,False
onion,1,2195.0,Khairagarh APMC,-1.4576,0.1487,-7428.562635,85,M6,False
onion,1,2196.0,Jagnair APMC,-0.1586,0.8743,-478.577982,85,M6,False
onion,1,2198.0,Samsabad APMC,-0.5034,0.616,-772.826246,85,M6,False
onion,1,2200.0,Shadabad APMC,-1.8795,0.0636,-13839.684576,85,M6,False
onion,1,2203.0,Awagarh APMC,0.2444,0.8075,739.21979,85,M8,False
onion,1,2209.0,Dhanaura APMC,1.1436,0.256,4933.848633,85,M8,False
onion,1,2212.0,Anwala APMC,-1.5224,0.1317,-3317.575663,85,M6,False
onion,1,2216.0,Shahaswan APMC,-2.5936,0.0112,-6477.537162,84,M6,True
onion,1,2219.0,Uttaripura APMC,0.4922,0.6241,1315.592294,70,M8,False
onion,1,2221.0,Kamlaganj APMC,0.3,0.765,2061.588681,75,M8,False
onion,1,2225.0,Lalganj APMC,0.5556,0.58,1703.653915,85,M8,False
onion,1,2227.0,Salon APMC,-1.5625,0.1219,-3527.977147,85,M6,False
onion,1,2228.0,Viswan APMC,0.2526,0.8012,1166.218088,85,M8,False
onion,1,2229.0,Hargaon (Laharpur) APMC,2.4607,0.0159,6424.547879,85,M8,True
onion,1,2231.0,Maigalganj APMC,-0.3494,0.728,-3443.9488,65,M6,False
onion,1,2239.0,Rudauli APMC,0.5494,0.5845,1344.771199,71,M8,False
onion,1,2240.0,Nawabganj APMC,-1.04,0.3013,-4053.233774,85,M6,False
onion,1,2243.0,Ahirora APMC,1.903,0.0605,13796.875359,85,M8,False
onion,1,2244.0,Doharighat APMC,-0.6438,0.5217,-13821.094297,76,M6,False
onion,1,2245.0,Rasda APMC,-2.6247,0.0103,-8827.483045,85,M6,True
onion,1,2249.0,Khalilabad APMC,-0.23,0.8187,-695.972137,80,M6,False
onion,1,2250.0,Gadaura APMC,0.6128,0.542,1332.040779,71,M8,False
onion,1,2252.0,Payagpur APMC,-1.3213,0.1905,-5872.304215,75,M6,False
onion,1,2266.0,Kalyani APMC,-2.6982,0.0084,-38752.275616,85,M6,True
onion,1,2268.0,Baruipur(Canning) APMC,-2.0097,0.0477,-13065.705546,85,M6,True
onion,1,2269.0,Uluberia APMC,-1.3688,0.1747,-17498.208722,85,M6,False
onion,1,2270.0,Sheoraphuly APMC,-1.3391,0.1841,-11701.764563,85,M6,False
onion,1,2318.0,Rajgarh APMC,-1.8143,0.071,-11502.65907,224,M6,False
onion,1,2325.0,Shamgarh APMC,-3.4397,0.0008,-18267.986925,139,M6,True
onion,1,2422.0,Thirupathur APMC,0.5125,0.6097,6404.193468,85,M8,False
onion,1,2441.0,Ambala City(Subji Mandi) APMC,-0.3797,0.7046,-3322.253491,211,M6,False
onion,1,2444.0,FerozpurZirkha(Nagina) APMC,-1.3094,0.1917,-8027.4694,242,M6,False
onion,1,2451.0,Panchkul(Kalka) APMC,-0.7379,0.4618,-7143.310707,141,M6,False
onion,1,2481.0,Kota (F&V) APMC,-1.4461,0.1525,-9768.623729,73,M6,False
onion,1,2487.0,Jalandhar City(Jalandhar) APMC,2.3147,0.0231,6864.734606,85,M8,True
onion,1,2490.0,Nawan Shahar(Subzi Mandi) APMC,1.1705,0.2451,6406.173116,85,M8,False
onion,1,2505.0,Rampuraphul(Nabha Mandi) APMC,-0.8928,0.3745,-3899.069992,85,M6,False
onion,1,2521.0,SMY Nadaun,1.5657,0.1187,9547.188783,242,M8,False
onion,1,2524.0,SMY Takoli,-0.7662,0.4443,-6200.360607,242,M6,False
onion,1,2526.0,SMY Baijnath,1.0227,0.3075,6572.393653,242,M8,False
onion,1,2527.0,SMY Nagrota Bagwan,1.5442,0.124,8781.829505,220,M8,False
onion,1,2528.0,SMY Jassur,0.9587,0.3388,8067.64085,216,M8,False
onion,1,2529.0,SMY Jaisinghpur,-0.1423,0.887,-951.874888,242,M6,False
onion,1,2536.0,Belacoba APMC,-0.8881,0.377,-8278.921735,85,M6,False
onion,1,2537.0,Siliguri APMC,-1.1684,0.2459,-8194.296429,85,M6,False
onion,1,2543.0,Ahmedabad(Chimanbhai Patal Market Vasana) APMC,-1.4038,0.1617,-9207.650325,242,M6,False
onion,1,2545.0,Rajkot(Veg.Sub Yard) APMC,-2.1278,0.0344,-10319.384766,242,M6,True
onion,1,2549.0,Dahod(Veg. Market) APMC,-0.0613,0.9512,-501.61707,242,M6,False
onion,1,2551.0,Vadodara(Sayajipura) APMC,-1.0929,0.2755,-8093.458731,242,M6,False
onion,1,2571.0,"Anand(Veg,Yard,Anand) APMC",-0.6148,0.5393,-3182.122637,242,M6,False
onion,1,2668.0,Kottarakkara Market,1.889,0.0601,23177.466891,242,M8,False
onion,1,2673.0,Mannar Market,0.4303,0.6674,8997.14967,242,M8,False
onion,1,2674.0,Athirampuzha Market,2.0181,0.0447,30845.896796,242,M8,True
onion,1,2675.0,Thalayolaparambu Market,3.3337,0.001,45646.034778,242,M8,True
onion,1,2677.0,Vandiperiyar Market,-0.0548,0.9563,-642.408428,233,M6,False
onion,1,2679.0,Kattappana Market,0.5656,0.5722,12027.645704,242,M8,False
onion,1,2680.0,Perumbavoor Market,1.8771,0.0617,18699.474463,242,M8,False
onion,1,2681.0,Kothamangalam Market,1.5082,0.1328,16194.088517,242,M8,False
onion,1,2683.0,Vadakkenchery Market,0.3282,0.7431,7998.675949,242,M8,False
onion,1,2684.0,Perinthalmanna Market,1.9379,0.0538,16029.907904,242,M8,False
onion,1,2685.0,Parappanangadi Market,1.8136,0.0712,18501.985439,205,M8,False
onion,1,2686.0,Thirurrangadi Market,1.6626,0.0977,16679.772432,242,M8,False
onion,1,2687.0,Kondotty Market,1.9446,0.0531,26141.259092,229,M8,False
onion,1,2689.0,Perambra Market,1.5179,0.1304,15976.350742,242,M8,False
onion,1,2690.0,Mukkom Market,2.3725,0.0185,24147.020719,242,M8,True
onion,1,2691.0,Quilandy Market,0.9435,0.3464,8734.089806,242,M8,False
onion,1,2692.0,Thamarassery Market,1.2539,0.2111,13922.589195,242,M8,False
onion,1,2693.0,Chala Market,0.5636,0.5735,10007.419681,242,M8,False
onion,1,2696.0,Phillaur(Apra Mandi) APMC,-1.6149,0.1103,-14501.682814,80,M6,False
onion,1,2701.0,Garh Shankar(Mahalpur) APMC,-0.3021,0.7634,-1358.92147,84,M6,False
onion,1,2703.0,Mumbai-Onion & Potato Market APMC,-0.1293,0.8972,-999.593482,242,M6,False
onion,1,2704.0,Amrawati(Frui & Veg. Market) APMC,-1.3697,0.1721,-9398.991424,242,M6,False
onion,1,2708.0,Newasa(Ghodegaon) APMC,-1.2635,0.2076,-9334.503709,242,M6,False
onion,1,2713.0,Bonai APMC,-1.759,0.0803,-22005.775032,177,M6,False
onion,1,2714.0,Bargarh(Barapalli) APMC,1.183,0.2381,9421.58145,225,M8,False
onion,1,2721.0,Keonjhar(Dhekikote) APMC,1.6202,0.1066,14044.827256,227,M8,False
onion,1,2738.0,Udaipur (F&V) APMC,0.3279,0.7438,685.251673,85,M8,False
onion,1,2739.0,Chomu FV APMC,-2.8062,0.0062,-20090.306038,85,M6,True
onion,1,2744.0,Bassi APMC,-2.031,0.0454,-27585.572412,85,M6,True
onion,1,2773.0,Mehsana(Mehsana Veg) APMC,-2.3313,0.0206,-12829.805216,242,M6,True
onion,1,2774.0,Deesa(Deesa Veg Yard) APMC,-0.1161,0.9077,-1377.818404,242,M6,False
onion,1,2800.0,Khandhla APMC,0.2192,0.8271,1291.654952,74,M8,False
onion,1,2803.0,Noida APMC,-1.8152,0.0737,-5913.334105,72,M6,False
onion,1,2894.0,Bara Bazar (Posta Bazar) APMC,-1.9493,0.0546,-18825.2694,85,M6,False
onion,1,2897.0,Habra APMC,-1.0384,0.3021,-7932.025309,85,M6,False
onion,1,2899.0,Durgapur APMC,0.2956,0.7682,1537.84719,85,M8,False
onion,1,2902.0,Gajol APMC,-1.7077,0.0914,-9957.858023,85,M6,False
onion,1,2905.0,Balarampur APMC,-2.8455,0.0056,-11122.005627,85,M6,True
onion,1,2910.0,"New Grain Market , Faridabad APMC",-1.4418,0.1507,-11202.847366,240,M6,False
onion,1,2940.0,Tiruchengode APMC,0.0081,0.9935,154.015739,85,M8,False
onion,1,2970.0,Thuraiyur APMC,0.9669,0.3364,17812.912757,85,M8,False
onion,1,3039.0,SMY Santoshgarh,0.9805,0.3278,4570.901901,242,M8,False
onion,1,3045.0,Harda(F&V) APMC,-4.2422,0.0,-28276.540633,141,M6,True
onion,1,3046.0,Indore APMC,-1.2221,0.2238,-8757.355609,139,M6,False
onion,1,3048.0,Badnawar(F&V) APMC,-1.586,0.1146,-9490.565638,166,M6,False
onion,1,3054.0,Dewas(F&V) APMC,-1.9552,0.0523,-4700.128874,163,M6,False
onion,1,3059.0,Lashkar(F&V) APMC,-2.01,0.0461,-12954.046495,165,M6,True
onion,1,3067.0,Sagar(F&V) APMC,-3.4717,0.0007,-26364.729746,165,M6,True
onion,1,3071.0,Jabalpur(F&V) APMC,-1.1894,0.236,-7212.865863,165,M6,False
onion,1,3075.0,Chhindwara(F&V) APMC,-0.9729,0.3329,-6155.605269,102,M6,False
onion,1,3080.0,Tusura APMC,1.506,0.1339,20472.308818,174,M8,False
onion,1,3086.0,Godbhaga APMC,1.6284,0.1052,14088.295413,181,M8,False
onion,1,3092.0,Saharpada APMC,0.4247,0.6714,4921.101665,232,M8,False
onion,1,3098.0,Kalyanpur APMC,-0.2883,0.7738,-3298.020294,85,M6,False
onion,1,3099.0,Jampuijala APMC,3.3615,0.0012,61463.51082,77,M8,True
onion,1,3102.0,Gondatwisa APMC,-2.6882,0.0088,-24181.924314,79,M6,True
onion,1,3104.0,Silachhari APMC,-0.3244,0.7465,-4476.33845,85,M6,False
onion,1,3105.0,Barpathari APMC,1.0511,0.2962,13833.560413,85,M8,False
onion,1,3117.0,Asansol APMC,-0.0463,0.9632,-259.937994,85,M6,False
onion,1,3128.0,Junnar(Alephata) APMC,-1.0086,0.3142,-7544.46543,242,M6,False
onion,1,3130.0,Junnar(Narayangaon) APMC,1.5418,0.1246,6642.614426,217,M8,False
onion,1,3142.0,Kamthi APMC,0.2958,0.7676,1571.127624,242,M8,False
onion,1,3218.0,Tiphra APMC,-1.4681,0.1434,-9457.003235,229,M6,False
onion,1,3297.0,Khariar APMC,2.6144,0.0096,39763.689827,219,M8,True
onion,1,3299.0,Chuliaposi APMC,0.4644,0.643,5477.840693,166,M8,False
onion,1,3306.0,Nilagiri APMC,0.089,0.9293,631.970325,125,M8,False
onion,1,3308.0,Hindol APMC,2.78,0.0059,21590.882499,242,M8,True
onion,1,3339.0,Falakata APMC,-2.0619,0.0429,-29252.833318,71,M6,True
onion,1,3340.0,Moynaguri APMC,-1.3996,0.1653,-12730.378953,85,M6,False
onion,1,3341.0,Karsiyang(Matigara) APMC,-2.6582,0.0094,-65410.345095,85,M6,True
onion,1,3342.0,Darjeeling APMC,-2.1904,0.0323,-58677.362293,62,M6,True
onion,1,3343.0,Raiganj APMC,0.1066,0.9155,659.964127,55,M8,False
onion,1,3344.0,Gangarampur(Dakshin Dinajpur) APMC,-0.4042,0.6872,-3120.690779,79,M6,False
onion,1,3346.0,Diamond Harbour(South 24-pgs) APMC,-1.7541,0.0831,-10863.875177,85,M6,False
onion,1,3347.0,Kalipur APMC,-1.2943,0.1991,-7056.707342,85,M6,False
onion,1,3349.0,Ranaghat APMC,-1.8067,0.0744,-20931.293745,85,M6,False
onion,1,3350.0,Chakdah APMC,-1.6696,0.0987,-17662.757896,85,M6,False
onion,1,3352.0,Garbeta(Medinipur) APMC,-1.85,0.0678,-9733.165122,85,M6,False
onion,1,3354.0,Kasipur APMC,-1.7915,0.0768,-10995.004659,85,M6,False
onion,1,3355.0,Sainthia APMC,-0.9986,0.3208,-5756.690457,85,M6,False
onion,1,3393.0,Broadway market Market,0.727,0.4685,20414.870008,139,M8,False
onion,1,3394.0,North Paravur Market,0.2704,0.7873,14324.441856,140,M8,False
onion,1,3440.0,GarhShankar (Kotfatuhi) APMC,0.3343,0.739,1865.295821,85,M8,False
onion,1,3445.0,APMC Azadpur,2.4206,0.0162,11483.26269,242,M8,True
onion,1,3448.0,Lasalgaon(Vinchur) APMC,-0.7522,0.4527,-5293.122823,242,M6,False
onion,1,3449.0,Pune(Manjri) APMC,-1.0088,0.3141,-6370.675292,242,M6,False
onion,1,3450.0,Pune(Moshi) APMC,0.4832,0.6294,1930.216316,242,M8,False
onion,1,3452.0,Agriculture Produce Market Committee Hingna,-1.132,0.2596,-7562.53228,139,M6,False
onion,1,3458.0,Umrane APMC,-1.1774,0.2402,-6811.736627,242,M6,False
onion,1,3462.0,Nampur APMC,-0.0127,0.9899,-125.673136,242,M6,False
onion,1,3500.0,Batengoo Anantnag (F&V),-0.8272,0.4133,-8789.568359,39,M6,False
onion,1,3517.0,PMY Kangni Mandi,2.268,0.0289,29668.79269,40,M8,True
onion,1,3626.0,Dablirathan APMC,-3.3204,0.0014,-11008.536533,71,M6,True
onion,1,3677.0,Kanchanpur,2.8376,0.0058,22220.218056,81,M8,True
onion,1,3680.0,Kadamtala,1.2621,0.2104,9219.259686,85,M8,False
onion,1,3953.0,Tajpur APMC,0.2711,0.7866,2084.74283,187,M8,False
onion,1,3956.0,Sheohar APMC,-0.6557,0.5127,-9001.846182,209,M6,False
onion,1,3996.0,"Laxmi-Sopan Agriculture Produce Marketing Co Ltd, Barshi, Dist Solapur",0.9713,0.3333,5017.796307,121,M8,False
onion,1,4025.0,"Omchatinya Multi State Agro Purpose Co-Op Society, Dist Ahilyanagar",-1.3778,0.1703,-13257.240184,150,M6,False
onion,1,4038.0,"Shivsiddha Govind Producer Company Ltd Sanchalit Khajgi Krush Utpann Bajar, Samati-Nashik",0.2471,0.8052,4569.557335,130,M8,False
onion,1,4055.0,Ariyalur(Uzhavar Sandhai),0.5604,0.5767,6808.164402,85,M8,False
onion,1,4056.0,Jeyankondam (Uzhavar Sandhai ),0.9309,0.3546,14147.955796,85,M8,False
onion,1,4057.0,RSPuram(Uzhavar Sandhai ),1.2182,0.2265,18733.277297,85,M8,False
onion,1,4058.0,Singanallur(Uzhavar Sandhai ),0.8169,0.4163,12161.4115,85,M8,False
onion,1,4059.0,Pollachi(Uzhavar Sandhai ),0.4317,0.6671,5492.955351,85,M8,False
onion,1,4060.0,Mettupalayam(Uzhavar Sandhai ),0.5619,0.5757,8290.68745,85,M8,False
onion,1,4061.0,Kurichi(Uzhavar Sandhai ),1.4622,0.1474,21632.100906,85,M8,False
onion,1,4062.0,Sulur(Uzhavar Sandhai ),1.1548,0.2514,15437.683584,85,M8,False
onion,1,4063.0,Vadavalli(Uzhavar Sandhai ),1.1838,0.2398,17089.707342,85,M8,False
onion,1,4064.0,Sundarapuram(Uzhavar Sandhai ),0.9923,0.3239,14992.860417,85,M8,False
onion,1,4065.0,Cuddalore(Uzhavar Sandhai ),0.7793,0.438,15140.270818,85,M8,False
onion,1,4066.0,Chidambaram(Uzhavar Sandhai ),0.9796,0.3301,15317.159115,85,M8,False
onion,1,4067.0,Viruthachalam(Uzhavar Sandhai ),1.0956,0.2764,12214.637981,85,M8,False
onion,1,4068.0,Panruti(Uzhavar Sandhai ),0.4476,0.6556,6388.012591,85,M8,False
onion,1,4070.0,Dharmapuri(Uzhavar Sandhai ),0.4478,0.6555,6847.327807,85,M8,False
onion,1,4071.0,Pennagaram(Uzhavar Sandhai ),1.1943,0.2357,18600.066995,85,M8,False
onion,1,4072.0,Palacode(Uzhavar Sandhai ),2.0089,0.0478,32215.390641,85,M8,True
onion,1,4073.0,Harur(Uzhavar Sandhai ),0.3382,0.7361,4478.318146,85,M8,False
onion,1,4074.0,AJattihalli(Uzhavar Sandhai ),0.3946,0.6941,5617.716097,85,M8,False
onion,1,4075.0,Dindigul(Uzhavar Sandhai ),0.2584,0.7968,4763.032309,85,M8,False
onion,1,4076.0,Palani(Uzhavar Sandhai ),0.7273,0.469,10219.994857,85,M8,False
onion,1,4077.0,Chinnalapatti(Uzhavar Sandhai ),0.2869,0.7749,4603.941056,85,M8,False
onion,1,4080.0,Vedasanthur(Uzhavar Sandhai ),0.5545,0.5807,6412.381086,85,M8,False
onion,1,4081.0,Sampath Nagar(Uzhavar Sandhai ),0.6752,0.5014,9330.509026,85,M8,False
onion,1,4082.0,Gobichettipalayam(Uzhavar Sandhai ),1.724,0.0884,20431.482498,85,M8,False
onion,1,4083.0,Sathiyamagalam(Uzhavar Sandhai ),0.812,0.4191,9985.455733,85,M8,False
onion,1,4085.0,Perundurai(Uzhavar Sandhai ),0.7096,0.4799,8806.951171,85,M8,False
onion,1,4086.0,Thalavadi(Uzhavar Sandhai ),0.5362,0.5932,6636.09976,85,M8,False
onion,1,4087.0,Kancheepuram(Uzhavar Sandhai ),1.0218,0.3098,20863.408021,85,M8,False
onion,1,4088.0,Padappai(Uzhavar Sandhai ),0.1939,0.8467,3278.183876,85,M8,False
onion,1,4089.0,Sunguvarchatram(Uzhavar Sandhai ),0.1862,0.8527,2311.523273,85,M8,False
onion,1,4090.0,Kundrathur(Uzhavar Sandhai ),0.5351,0.594,6635.803709,85,M8,False
onion,1,4091.0,Karur(Uzhavar Sandhai ),-0.3081,0.7587,-4731.259191,85,M6,False
onion,1,4092.0,Kulithalai(Uzhavar Sandhai ),0.0688,0.9453,1040.410969,85,M8,False
onion,1,4093.0,Velayuthampalayam(Uzhavar Sandhai ),-1.0699,0.2887,-18898.622553,64,M6,False
onion,1,4096.0,Hosur(Uzhavar Sandhai ),0.3409,0.7341,4165.506961,85,M8,False
onion,1,4097.0,Krishnagiri(Uzhavar Sandhai ),0.4887,0.6264,6852.947913,85,M8,False
onion,1,4098.0,Kaveripattinam(Uzhavar Sandhai ),0.4258,0.6713,5522.163467,85,M8,False
onion,1,4099.0,Denkanikottai(Uzhavar Sandhai ),0.7412,0.4607,11286.89221,85,M8,False
onion,1,4100.0,Avallapalli(Uzhavar Sandhai ),0.1615,0.8721,2363.672026,85,M8,False
onion,1,4102.0,Chokkikulam(Uzhavar Sandhai ),-0.182,0.8561,-3005.181843,85,M6,False
onion,1,4103.0,Palanganatham(Uzhavar Sandhai ),0.2032,0.8394,3218.752282,85,M8,False
onion,1,4104.0,Usilampatti(Uzhavar Sandhai ),0.4257,0.6726,10807.910772,40,M8,False
onion,1,4105.0,Thirumangalam(Uzhavar Sandhai ),0.0511,0.9593,833.975464,85,M8,False
onion,1,4106.0,Melur(Uzhavar Sandhai ),-0.2069,0.8366,-3079.879056,85,M6,False
onion,1,4107.0,Anaiyur(Uzhavar Sandhai ),0.0625,0.9503,979.315675,85,M8,False
onion,1,4108.0,Mayiladuthurai(Uzhavar Sandhai ),-0.1275,0.8989,-1302.159512,85,M6,False
onion,1,4109.0,Nagapattinam(Uzhavar Sandhai ),1.6917,0.0944,15643.933633,85,M8,False
onion,1,4110.0,Sirkali(Uzhavar Sandhai ),-0.3467,0.7297,-4603.596297,85,M6,False
onion,1,4111.0,Namakkal(Uzhavar Sandhai ),1.333,0.1861,18608.963982,85,M8,False
onion,1,4113.0,Rasipuram(Uzhavar Sandhai ),1.3542,0.1793,25700.340714,85,M8,False
onion,1,4114.0,Kumarapalayam(Uzhavar Sandhai ),0.8958,0.3729,11803.638671,85,M8,False
onion,1,4115.0,Paramathivelur(Uzhavar Sandhai ),0.2078,0.8359,3560.791538,85,M8,False
onion,1,4116.0,Mohanur(Uzhavar Sandhai ),0.7801,0.4375,13065.478871,85,M8,False
onion,1,4117.0,Udhagamandalam(Uzhavar Sandhai ),0.5302,0.5974,7228.439702,85,M8,False
onion,1,4118.0,Coonoor(Uzhavar Sandhai ),0.3251,0.7459,6115.102383,85,M8,False
onion,1,4120.0,Gudalur(Uzhavar Sandhai ),0.6029,0.5482,9043.701761,85,M8,False
onion,1,4121.0,Perambalur(Uzhavar Sandhai ),0.406,0.6858,8348.076491,85,M8,False
onion,1,4123.0,Pudukottai(Uzhavar Sandhai ),1.2555,0.2128,31853.593206,85,M8,False
onion,1,4124.0,Aranthangi(Uzhavar Sandhai ),1.5572,0.1232,26094.068682,85,M8,False
onion,1,4125.0,Alangudi(Uzhavar Sandhai ),1.5099,0.1352,26045.717985,78,M8,False
onion,1,4126.0,Gandarvakottai(Uzhavar Sandhai ),1.4948,0.1387,27721.977249,85,M8,False
onion,1,4127.0,Karambakkudi(Uzhavar Sandhai ),2.1252,0.0365,31592.212999,85,M8,True
onion,1,4128.0,Viralimalai(Uzhavar Sandhai ),1.3415,0.1834,25429.253871,85,M8,False
onion,1,4129.0,Ramanathapuram(Uzhavar Sandhai ),1.6597,0.1007,30487.516226,85,M8,False
onion,1,4130.0,Paramakudi(Uzhavar Sandhai ),-0.7451,0.4583,-12501.74285,85,M6,False
onion,1,4132.0,Sooramangalam(Uzhavar Sandhai ),-0.8552,0.3949,-15389.136487,85,M6,False
onion,1,4133.0,Ammapet(Uzhavar Sandhai ),0.1808,0.857,3177.559268,85,M8,False
onion,1,4134.0,Athur(Uzhavar Sandhai ),0.2727,0.7858,3748.161395,85,M8,False
onion,1,4135.0,Thathakapatti(Uzhavar Sandhai ),-0.245,0.8071,-4530.832252,85,M6,False
onion,1,4136.0,Mettur(Uzhavar Sandhai ),-0.2208,0.8258,-4345.206698,85,M6,False
onion,1,4137.0,Attayampatti(Uzhavar Sandhai ),-0.5699,0.5703,-9137.779009,85,M6,False
onion,1,4138.0,Hasthampatti(Uzhavar Sandhai ),-0.7534,0.4533,-12054.191802,85,M6,False
onion,1,4139.0,Elampillai(Uzhavar Sandhai ),0.2236,0.8236,3958.41884,85,M8,False
onion,1,4140.0,Thammampatti (Uzhavar Sandhai ),-0.601,0.5495,-9884.109379,85,M6,False
onion,1,4141.0,Jalagandapuram(Uzhavar Sandhai ),-0.1553,0.877,-2989.896299,85,M6,False
onion,1,4142.0,Edapadi (Uzhavar Sandhai ),-0.1984,0.8432,-3687.90564,85,M6,False
onion,1,4143.0,Sivagangai (Uzhavar Sandhai ),0.4495,0.6542,8557.248951,85,M8,False
onion,1,4144.0,Devakottai (Uzhavar Sandhai ),-0.4219,0.6742,-8513.760392,85,M6,False
onion,1,4145.0,Karaikudi(Uzhavar Sandhai ),0.0308,0.9755,656.161027,85,M8,False
onion,1,4146.0,Tirupatthur(Uzhavar Sandhai ),0.1035,0.9178,2253.988929,85,M8,False
onion,1,4147.0,Singampunari(Uzhavar Sandhai ),0.1011,0.9197,1730.10221,85,M8,False
onion,1,4148.0,Thanjavur(Uzhavar Sandhai ),0.1262,0.8999,1480.435316,85,M8,False
onion,1,4149.0,Kumbakonam (Uzhavar Sandhai ),1.0605,0.292,17334.872054,85,M8,False
onion,1,4150.0,Pattukottai(Uzhavar Sandhai ),-1.5172,0.133,-26872.913551,85,M6,False
onion,1,4152.0,Papanasam(Uzhavar Sandhai ),1.4041,0.164,24002.473963,85,M8,False
onion,1,4153.0,Theni(Uzhavar Sandhai ),0.2914,0.7715,4220.866038,85,M8,False
onion,1,4154.0,Kambam(Uzhavar Sandhai ),0.2542,0.7999,3352.311055,85,M8,False
onion,1,4155.0,Bodinayakanur(Uzhavar Sandhai ),-0.4633,0.6443,-5186.911447,85,M6,False
onion,1,4156.0,Periyakulam(Uzhavar Sandhai ),-0.0542,0.9569,-748.480862,85,M6,False
onion,1,4157.0,Devaram(Uzhavar Sandhai ),-0.2154,0.83,-2294.588486,85,M6,False
onion,1,4158.0,Andipatti(Uzhavar Sandhai ),0.2641,0.7923,3569.939573,85,M8,False
onion,1,4159.0,Chinnamanur(Uzhavar Sandhai ),-0.5366,0.593,-6891.668152,85,M6,False
onion,1,4160.0,Palayamkottai(Uzhavar Sandhai ),0.1808,0.8569,2296.620339,85,M8,False
onion,1,4162.0,Melapalayam(Uzhavar Sandhai ),-0.0713,0.9433,-945.312997,85,M6,False
onion,1,4164.0,NGO Colony(Uzhavar Sandhai ),0.0409,0.9675,536.525312,85,M8,False
onion,1,4166.0,Tiruvallur(Uzhavar Sandhai ),1.668,0.099,28611.146756,85,M8,False
onion,1,4167.0,Ambattur(Uzhavar Sandhai ),1.2757,0.2056,20935.556249,85,M8,False
onion,1,4168.0,Paruthipattu(Uzhavar Sandhai ),1.8841,0.063,26182.284656,85,M8,False
onion,1,4169.0,Naravarikuppam(Uzhavar Sandhai ),1.5756,0.1189,22363.517429,85,M8,False
onion,1,4170.0,Perambakkam(Uzhavar Sandhai ),0.8686,0.3875,9300.593657,85,M8,False
onion,1,4172.0,Mannargudi I(Uzhavar Sandhai ),-0.8831,0.3797,-17361.314438,85,M6,False
onion,1,4173.0,Tiruvarur(Uzhavar Sandhai ),-1.0365,0.3033,-30193.546266,76,M6,False
onion,1,4174.0,Needamangalam(Uzhavar Sandhai ),1.1038,0.2728,16249.458066,85,M8,False
onion,1,4175.0,Muthupettai(Uzhavar Sandhai ),-1.8491,0.068,-40739.223574,85,M6,False
onion,1,4176.0,Mannargudi II(Uzhavar Sandhai ),-0.5007,0.6179,-10904.360458,85,M6,False
onion,1,4178.0,Tuticorin(Uzhavar Sandhai ),-0.5152,0.6078,-8648.554469,85,M6,False
onion,1,4179.0,Kovilpatti(Uzhavar Sandhai ),0.8048,0.4232,16013.27424,85,M8,False
onion,1,4180.0,Tiruvannamalai(Uzhavar Sandhai ),0.6585,0.512,10845.205968,85,M8,False
onion,1,4181.0,Polur(Uzhavar Sandhai ),1.2835,0.2028,14520.955465,85,M8,False
onion,1,4182.0,Arani(Uzhavar Sandhai ),0.9622,0.3387,13578.154204,85,M8,False
onion,1,4183.0,Cheyyar(Uzhavar Sandhai ),0.9528,0.3434,12571.657343,85,M8,False
onion,1,4184.0,Chengam(Uzhavar Sandhai ),0.8407,0.4029,9252.082421,85,M8,False
onion,1,4185.0,Vandavasi(Uzhavar Sandhai ),1.9314,0.0579,26016.967685,64,M8,False
onion,1,4186.0,Keelpennathur(Uzhavar Sandhai ),-0.7245,0.4708,-8831.845064,85,M6,False
onion,1,4188.0,Anna nagar(Uzhavar Sandhai ),-0.1039,0.9175,-2213.033145,85,M6,False
onion,1,4191.0,Manapparai(Uzhavar Sandhai ),-0.3728,0.7103,-7031.540329,85,M6,False
onion,1,4192.0,Musiri(Uzhavar Sandhai ),-0.1564,0.8761,-2124.273357,85,M6,False
onion,1,4194.0,Lalgudi(Uzhavar Sandhai ),-0.4645,0.6435,-7755.773806,85,M6,False
onion,1,4195.0,Manachanallur(Uzhavar Sandhai ),0.365,0.716,6551.734539,85,M8,False
onion,1,4197.0,Katpadi (Uzhavar Sandhai ),0.6529,0.5156,9077.093036,85,M8,False
onion,1,4198.0,Gudiyatham(Uzhavar Sandhai ),1.3091,0.1941,15382.389102,85,M8,False
onion,1,4199.0,Kahithapattarai(Uzhavar Sandhai ),0.7657,0.446,10172.577796,85,M8,False
onion,1,4202.0,Gingee(Uzhavar Sandhai ),0.9206,0.3599,9373.004029,85,M8,False
onion,1,4203.0,Aruppukottai(Uzhavar Sandhai ),1.4603,0.1479,21243.35791,85,M8,False
onion,1,4204.0,Rajapalayam(Uzhavar Sandhai ),0.1063,0.9156,1661.995026,85,M8,False
onion,1,4205.0,Srivilliputhur(Uzhavar Sandhai ),1.409,0.1625,24966.296429,85,M8,False
