crop,horizon_weeks,market_id,market,DM_stat,p_value,mean_d,n,better_model,significant_5pct
tomato,1,4180.0,Tiruvannamalai(Uzhavar Sandhai ),1.7937,0.0757,60994.483537,109,M7,False
tomato,1,4181.0,Polur(Uzhavar Sandhai ),0.7528,0.4532,25490.629784,109,M7,False
tomato,1,4182.0,Arani(Uzhavar Sandhai ),0.8071,0.4214,36828.946373,109,M7,False
tomato,1,4183.0,Cheyyar(Uzhavar Sandhai ),0.5941,0.5541,36470.210781,79,M7,False
tomato,1,4184.0,Chengam(Uzhavar Sandhai ),1.4574,0.1479,53355.164873,109,M7,False
tomato,1,4186.0,Keelpennathur(Uzhavar Sandhai ),1.9852,0.0497,75261.187271,109,M7,True
tomato,1,4187.0,Tamarainagar(Uzhavar Sandhai ),1.5778,0.1175,82326.213928,109,M7,False
tomato,1,4188.0,Anna nagar(Uzhavar Sandhai ),2.1152,0.0367,119118.760546,109,M7,True
tomato,1,4191.0,Manapparai(Uzhavar Sandhai ),1.8617,0.0664,134138.226241,79,M7,False
tomato,1,4192.0,Musiri(Uzhavar Sandhai ),1.9531,0.0534,80231.23257,109,M7,False
tomato,1,4194.0,Lalgudi(Uzhavar Sandhai ),2.1989,0.03,113368.488465,109,M7,True
tomato,1,4195.0,Manachanallur(Uzhavar Sandhai ),2.1138,0.0368,111602.632086,109,M7,True
tomato,1,4197.0,Katpadi (Uzhavar Sandhai ),1.5764,0.1183,97669.902375,95,M7,False
tomato,1,4198.0,Gudiyatham(Uzhavar Sandhai ),1.1081,0.2703,38754.17444,109,M7,False
tomato,1,4199.0,Kahithapattarai(Uzhavar Sandhai ),1.6847,0.0952,77782.465607,100,M7,False
tomato,1,4202.0,Gingee(Uzhavar Sandhai ),1.7244,0.0875,93193.365487,109,M7,False
tomato,1,4203.0,Aruppukottai(Uzhavar Sandhai ),2.6733,0.0087,96331.177572,109,M7,True
tomato,1,4204.0,Rajapalayam(Uzhavar Sandhai ),1.5578,0.1222,62854.259298,109,M7,False
tomato,1,4205.0,Srivilliputhur(Uzhavar Sandhai ),2.2894,0.024,86833.097833,109,M7,True
tomato,1,4206.0,Virudhunagar(Uzhavar Sandhai ),2.3123,0.0227,76412.810275,109,M7,True
tomato,1,4207.0,Sivakasi(Uzhavar Sandhai ),2.1923,0.0305,64791.982515,109,M7,True
tomato,1,4208.0,Sathur(Uzhavar Sandhai ),2.1257,0.0358,60917.839319,109,M7,True
tomato,1,4209.0,Kariyapatti(Uzhavar Sandhai ),2.6608,0.009,110551.766241,109,M7,True
tomato,1,4210.0,Thalavaipuram(Uzhavar Sandhai ),1.136,0.2585,41512.97443,109,M7,False
tomato,1,4212.0,Myladi(Uzhavar Sandhai ),1.6199,0.1082,52232.542311,109,M7,False
tomato,1,4213.0,Pallavaram(Uzhavar Sandhai ),1.2473,0.215,49606.400445,109,M7,False
tomato,1,4214.0,Chengalpet(Uzhavar Sandhai ),0.1451,0.8849,7225.737064,109,M7,False
tomato,1,4215.0,Medavakkam(Uzhavar Sandhai ),1.4405,0.1526,50811.192893,109,M7,False
tomato,1,4216.0,Nanganallur(Uzhavar Sandhai ),1.4793,0.1423,53535.253661,97,M7,False
tomato,1,4217.0,Madhuranthagam(Uzhavar Sandhai ),1.0482,0.2969,36439.577227,109,M7,False
tomato,1,4219.0,Jameenrayapettai(Uzhavar Sandhai ),1.784,0.0772,69980.400616,109,M7,False
tomato,1,4220.0,Guduvancheri(Uzhavar Sandhai ),2.2793,0.0246,83468.215655,109,M7,True
tomato,1,4221.0,Thirukalukundram(Uzhavar Sandhai ),1.6358,0.1048,75993.005983,109,M7,False
tomato,1,4222.0,Kallakurichi(Uzhavar Sandhai ),1.6662,0.0986,67869.291956,109,M7,False
tomato,1,4224.0,Sankarapuram(Uzhavar Sandhai ),1.9434,0.0546,77886.914779,109,M7,False
tomato,1,4225.0,Ranipettai(Uzhavar Sandhai ),1.8709,0.0651,108189.296778,79,M7,False
tomato,1,4226.0,Arcot(Uzhavar Sandhai ),1.8425,0.0681,94452.876775,109,M7,False
tomato,1,4227.0,Sankarankoil(Uzhavar Sandhai ),1.6108,0.1104,74442.776116,99,M7,False
tomato,1,4228.0,Tenkasi(Uzhavar Sandhai ),0.9097,0.3656,35114.541209,83,M7,False
tomato,1,4229.0,Vaniyampadi(Uzhavar Sandhai ),0.6733,0.5022,30669.854958,109,M7,False
tomato,1,4231.0,Natrampalli(Uzhavar Sandhai ),2.0671,0.0411,80451.102322,109,M7,True
tomato,1,4232.0,Palladam(Uzhavar Sandhai ),1.8423,0.0685,59951.899587,98,M7,False
tomato,1,4234.0,Tiruppur (North) (Uzhavar Sandhai ),1.3251,0.1879,62137.300244,109,M7,False
tomato,1,4235.0,Tiruppur (South) (Uzhavar Sandhai ),1.6723,0.0981,84940.807993,88,M7,False
tomato,1,4236.0,Dharapuram(Uzhavar Sandhai ),0.9474,0.3458,32876.072042,99,M7,False
tomato,1,4237.0,Kangayam(Uzhavar Sandhai ),2.0593,0.0419,77067.678543,109,M7,True
tomato,1,4240.0,Balarampuram Market,-0.1319,0.8953,-5130.699709,92,M6,False
tomato,1,4247.0,Balugaon APMC,0.8463,0.4001,33101.23426,76,M7,False
tomato,1,4251.0,Ambagan APMC,1.9686,0.0523,48382.474165,86,M7,False
tomato,1,4252.0,Haibargaon APMC,2.3796,0.0196,90319.340429,86,M7,True
tomato,1,4295.0,Barpeta Road APMC,1.5979,0.1143,32801.889941,76,M7,False
tomato,1,4390.0,Manjhanpur APMC,2.765,0.007,53056.03292,86,M7,True
tomato,1,4391.0,Bhinga APMC,-0.1063,0.9156,-2346.728232,88,M6,False
tomato,1,4402.0,SMY Jogindernagar,-0.6557,0.5152,-20796.759212,48,M6,False
tomato,1,4407.0,SMY Takarla,0.9187,0.3647,36418.688594,35,M7,False
tomato,1,4429.0,Badwani(F&V) APMC,0.6524,0.5159,3158.237591,88,M7,False
tomato,1,4447.0,Chindwara(F&V) APMC,-0.394,0.6946,-3159.823528,85,M6,False
tomato,1,4464.0,Hoshangabad(F&V) APMC,-2.0848,0.0407,-22143.089575,71,M6,True
tomato,1,4469.0,Jawra(F&V) APMC,0.0478,0.962,1782.243107,78,M7,False
tomato,1,4478.0,Karera(F&V) APMC,1.2312,0.2262,10056.783832,37,M7,False
tomato,1,4491.0,Kukshi(F&V) APMC,-0.2861,0.7764,-1488.72443,39,M6,False
tomato,1,4499.0,Maihar(F&V) APMC,-0.5931,0.5566,-3864.321546,39,M6,False
tomato,1,4503.0,Manawar(F&V) APMC,-2.4056,0.0187,-28199.985998,73,M6,True
tomato,1,4523.0,Petlawad(F&V) APMC,1.3432,0.1828,11740.999435,86,M7,False
tomato,1,4524.0,Pipariya(F&V) APMC,-0.9661,0.3367,-9355.22887,87,M6,False
tomato,1,4529.0,Rehli(F&V) APMC,-1.3015,0.2009,-14017.96076,39,M6,False
tomato,1,4532.0,Sabalgarh(F&V) APMC,-1.7365,0.0862,-26080.950216,83,M6,False
tomato,1,4534.0,Sanawad(F&V) APMC,-1.4842,0.142,-20496.155422,75,M6,False
tomato,1,4535.0,Sanwer(F&V) APMC,-1.074,0.2896,-7482.310805,39,M6,False
tomato,1,4538.0,Sehore(F&V) APMC,-0.4903,0.6252,-5420.417058,86,M6,False
tomato,1,4539.0,Sendhwa(F&V) APMC,-1.2824,0.2031,-12096.533972,88,M6,False
tomato,1,4557.0,Timarni(F&V) APMC,0.6463,0.5198,8447.777173,87,M7,False
tomato,1,4665.0,Chhibramau APMC,1.9545,0.0523,20036.17324,169,M7,False
tomato,1,4667.0,Balurghat APMC,-0.1695,0.8656,-7193.309956,206,M6,False
tomato,1,4681.0,Ayodhya APMC,1.787,0.0775,21396.80047,85,M7,False
tomato,1,4684.0,Powayan APMC,0.9311,0.3545,10844.382427,85,M7,False
tomato,1,4707.0,"Fruit&Vegetable Market,Gazipur APMC",0.8406,0.4057,18906.148131,40,M7,False
tomato,1,4790.0,Valmikipuram APMC,-0.2314,0.8182,-6441.874811,40,M6,False
tomato,1,4834.0,Doomdumia APMC,-0.0029,0.9977,-29.397133,35,M6,False
tomato,4,2.0,Mahboob Manison APMC,-1.4014,0.1626,-73897.474271,208,M6,False
tomato,4,9.0,Shadnagar APMC,1.5716,0.1174,86060.167088,239,M7,False
tomato,4,19.0,Warangal APMC,-2.1617,0.0318,-75895.806204,211,M6,True
tomato,4,43.0,Chandigarh (Grain/F&V) APMC,-0.5242,0.6006,-37047.048819,237,M6,False
tomato,4,54.0,Bharuch APMC,0.4841,0.6292,20963.038484,117,M7,False
tomato,4,57.0,Nadiad APMC,-1.3726,0.172,-198593.626576,150,M6,False
tomato,4,62.0,Morbi APMC,-1.8187,0.0702,-153393.789842,239,M6,False
tomato,4,64.0,Surat APMC,-1.838,0.0673,-108980.571547,239,M6,False
tomato,4,66.0,Ahmedabad APMC,-1.6473,0.1008,-149372.01592,239,M6,False
tomato,4,69.0,PMY Kangra,-2.0351,0.0429,-172661.552729,239,M6,True
tomato,4,70.0,PMY Kullu,-1.8684,0.0629,-89479.152522,239,M6,False
tomato,4,71.0,PMY Paonta Sahib,-2.3677,0.0187,-181847.05057,239,M6,True
tomato,4,72.0,PMY Kather Solan,0.4028,0.6875,17425.156956,203,M7,False
tomato,4,75.0,Fatehabad APMC,-1.2687,0.206,-54336.227404,209,M6,False
tomato,4,79.0,Narwana APMC,-1.4148,0.1584,-83188.008445,239,M6,False
tomato,4,80.0,Safidon APMC,-1.4101,0.1598,-75250.119897,239,M6,False
tomato,4,85.0,Ladwa APMC,-0.2969,0.7668,-21997.854858,239,M6,False
tomato,4,86.0,Pehowa APMC,1.9372,0.0539,89035.533186,239,M7,False
tomato,4,87.0,Thanesar APMC,-0.9041,0.3668,-68728.759976,238,M6,False
tomato,4,89.0,Shahabad APMC,-1.4301,0.154,-76818.60985,239,M6,False
tomato,4,92.0,kalanwali APMC,0.2786,0.7808,18767.346172,200,M7,False
tomato,4,97.0,Parimpore Srinagar (F&V),-1.7321,0.0845,-159420.126152,239,M6,False
tomato,4,98.0,Udhampur (F&V),-1.1373,0.2566,-68731.942861,239,M6,False
tomato,4,100.0,"Binny Mill (F&V), Bengaluru APMC",-1.0602,0.2901,-56579.831664,239,M6,False
tomato,4,106.0,Davangere APMC,0.2605,0.7947,12316.011504,239,M7,False
tomato,4,112.0,Kolar APMC,1.3727,0.1712,53489.600937,239,M7,False
tomato,4,115.0,Mysuru APMC,-0.975,0.3305,-42448.031299,239,M6,False
tomato,4,125.0,Ernakulam Market,-2.495,0.0133,-281832.194701,238,M6,True
tomato,4,126.0,Aluva Market,-3.24,0.0014,-364804.169687,239,M6,True
tomato,4,128.0,Thalasserry Market,-0.3617,0.7183,-27979.289417,108,M6,False
tomato,4,131.0,Kollam Market,-1.8428,0.0666,-504549.153017,239,M6,False
tomato,4,132.0,Kottayam Market,-2.5156,0.0125,-272413.102546,239,M6,True
tomato,4,134.0,Manjeri Market,-1.1918,0.2345,-86776.081559,239,M6,False
tomato,4,135.0,Palakkad Market,-2.5254,0.0122,-252523.189543,239,M6,True
tomato,4,136.0,Koduvayoor Market,-1.866,0.0633,-160913.114848,239,M6,False
tomato,4,139.0,Thrissur Market,-1.553,0.1218,-143966.909024,239,M6,False
tomato,4,140.0,Kodungalloor Market,-2.2521,0.0253,-217951.981747,224,M6,True
tomato,4,145.0,Ahilyanagar APMC,0.6595,0.5102,18849.754631,239,M7,False
tomato,4,151.0,Jalgaon APMC,-0.3464,0.7293,-16537.948205,239,M6,False
tomato,4,152.0,Kolhapur APMC,1.1567,0.2486,28576.722651,239,M7,False
tomato,4,154.0,Mumbai APMC,-1.1805,0.239,-61834.624417,239,M6,False
tomato,4,155.0,Nagpur APMC,-1.4409,0.1509,-111307.218737,239,M6,False
tomato,4,160.0,Nasik APMC,1.4042,0.1616,66119.887887,239,M7,False
tomato,4,162.0,Pimpalgaon Baswant APMC,-1.9562,0.0517,-52582.432587,226,M6,False
tomato,4,164.0,Pune APMC,0.0613,0.9512,2000.902985,239,M7,False
tomato,4,168.0,SHRI.SIDDHESHWAR APMC,1.5507,0.1223,81388.641613,239,M7,False
tomato,4,173.0,Bhopal(F&V) APMC,-2.9661,0.0036,-22922.483217,139,M6,True
tomato,4,179.0,Indore(F&V) APMC,-1.622,0.1068,-39998.932815,156,M6,False
tomato,4,184.0,Rajnandgaon APMC,-1.9281,0.055,-96641.574954,239,M6,False
tomato,4,198.0,Attabira APMC,-2.068,0.0399,-253442.000613,210,M6,True
tomato,4,199.0,Bargarh APMC,-1.8057,0.0722,-222332.047144,239,M6,False
tomato,4,200.0,Bhadrak APMC,-1.5142,0.1319,-198471.772216,165,M6,False
tomato,4,202.0,Kantabaji APMC,-1.8431,0.0666,-209889.029374,237,M6,False
tomato,4,203.0,Kendrapara APMC,-1.0292,0.3044,-154889.74684,239,M6,False
tomato,4,206.0,Kesinga APMC,-1.7694,0.0781,-405263.521576,239,M6,False
tomato,4,207.0,Bhawanipatna APMC,-1.7318,0.0849,-166476.139854,196,M6,False
tomato,4,214.0,Rayagada APMC,-1.8413,0.0673,-195913.797826,175,M6,False
tomato,4,216.0,Tarantaran APMC,-1.3815,0.1685,-114115.683635,225,M6,False
tomato,4,218.0,Fazilka APMC,0.0464,0.963,2822.169149,239,M7,False
tomato,4,219.0,Jalalabad APMC,-0.7702,0.442,-45036.251559,239,M6,False
tomato,4,226.0,Khanna APMC,0.4067,0.6846,15849.398108,239,M7,False
tomato,4,227.0,Jagraon APMC,-0.6844,0.4947,-59653.15976,153,M6,False
tomato,4,228.0,Baghapurana APMC,-0.6113,0.5416,-42821.507376,225,M6,False
tomato,4,230.0,Muktsar APMC,-0.6606,0.5097,-70106.147542,185,M6,False
tomato,4,231.0,Malout APMC,-0.167,0.8675,-8190.888133,239,M6,False
tomato,4,233.0,Patran APMC,-0.6897,0.4911,-28246.231597,239,M6,False
tomato,4,234.0,Samana APMC,-1.5831,0.1148,-68866.406758,219,M6,False
tomato,4,235.0,Nabha APMC,-1.1813,0.2388,-78593.386799,209,M6,False
tomato,4,236.0,Barnala APMC,-0.3818,0.703,-34807.065156,178,M6,False
tomato,4,237.0,Dhuri APMC,-0.4752,0.6351,-26312.172738,209,M6,False
tomato,4,238.0,Malerkotla APMC,0.1213,0.9036,6106.7777,167,M7,False
tomato,4,239.0,Sunam APMC,-0.0068,0.9946,-439.699224,198,M6,False
tomato,4,240.0,Bhawanigarh APMC,0.0711,0.9434,4194.339695,239,M7,False
tomato,4,244.0,Alwar APMC,1.1227,0.2688,74582.043321,38,M7,False
tomato,4,247.0,Baran APMC,2.1666,0.0324,134598.009449,112,M7,True
tomato,4,250.0,Bhilwara APMC,-1.448,0.1489,-90411.289035,239,M6,False
tomato,4,261.0,Jaipur (F&V) APMC,-2.0899,0.0378,-141345.098201,225,M6,True
tomato,4,266.0,Jodhpur (F&V) APMC,0.491,0.6268,8608.788894,33,M7,False
tomato,4,292.0,Ulundurpettai APMC,-1.0134,0.3131,-214814.621253,110,M6,False
tomato,4,295.0,Bishalgarh APMC,-2.9003,0.0041,-846582.753062,211,M6,True
tomato,4,296.0,Teliamura APMC,-2.2189,0.0275,-373042.805329,227,M6,True
tomato,4,297.0,Agra APMC,-0.7634,0.446,-44114.601359,239,M6,False
tomato,4,298.0,Prayagraj APMC,-0.7776,0.4376,-46408.674059,239,M6,False
tomato,4,299.0,Bahraich APMC,-0.717,0.4741,-45192.318753,239,M6,False
tomato,4,300.0,Ballia APMC,-0.6783,0.4983,-44244.115612,222,M6,False
tomato,4,301.0,Barabanki APMC,-0.1209,0.9039,-6569.853177,239,M6,False
tomato,4,302.0,Bareilly APMC,-0.726,0.4685,-44834.819288,239,M6,False
tomato,4,303.0,Dehradoon APMC,2.2912,0.0229,97543.412626,214,M7,True
tomato,4,305.0,Farukhabad APMC,-0.346,0.7297,-20557.24789,225,M6,False
tomato,4,306.0,Ghaziabad APMC,-0.5994,0.5495,-42827.007081,222,M6,False
tomato,4,307.0,Gorakhpur APMC,-0.8234,0.4111,-44951.593072,239,M6,False
tomato,4,308.0,Hardoi APMC,-0.3312,0.7408,-19500.661926,222,M6,False
tomato,4,309.0,Etawah APMC,-0.7621,0.4467,-37041.436908,239,M6,False
tomato,4,310.0,Jaunpur APMC,-0.6156,0.5387,-36164.116824,239,M6,False
tomato,4,311.0,Kanpur(Grain) APMC,-0.5037,0.615,-27105.058433,239,M6,False
tomato,4,313.0,Lakhimpur APMC,-0.4884,0.6257,-26448.515082,239,M6,False
tomato,4,314.0,Lalitpur APMC,-0.654,0.5138,-37772.987964,215,M6,False
tomato,4,315.0,Lucknow APMC,-0.66,0.5099,-38379.147136,239,M6,False
tomato,4,316.0,Mainpuri APMC,-0.9282,0.3544,-61949.72709,206,M6,False
tomato,4,317.0,Meerut APMC,-1.5545,0.1215,-102515.519034,222,M6,False
tomato,4,318.0,Muradabad APMC,-0.4169,0.6772,-28708.735898,224,M6,False
tomato,4,319.0,Kashipur APMC,-0.0354,0.9718,-878.403347,237,M6,False
tomato,4,320.0,Pilibhit APMC,-0.5349,0.5932,-33786.836263,239,M6,False
tomato,4,321.0,Saharanpur APMC,-0.55,0.5828,-41248.509349,221,M6,False
tomato,4,322.0,Shahjahanpur APMC,-0.5958,0.5519,-39959.101234,221,M6,False
tomato,4,324.0,Sitapur APMC,-0.4392,0.6609,-25539.581622,226,M6,False
tomato,4,326.0,Rudrapur APMC,-2.1435,0.0331,-111052.501888,234,M6,True
tomato,4,328.0,Barasat APMC,-1.8631,0.0637,-238874.057424,239,M6,False
tomato,4,331.0,Kalna APMC,-1.2403,0.2161,-133083.045521,239,M6,False
tomato,4,333.0,Coochbehar APMC,-1.4216,0.1564,-226148.119309,239,M6,False
tomato,4,334.0,Pandua APMC,-1.8253,0.0692,-207882.59001,239,M6,False
tomato,4,406.0,Durg APMC,-1.4994,0.1351,-101320.7019,239,M6,False
tomato,4,414.0,Raigarh APMC,-1.7474,0.0819,-123871.548734,239,M6,False
tomato,4,423.0,APMC Keshopur,-0.4916,0.6235,-36481.140639,239,M6,False
tomato,4,424.0,APMC Shahdara,-1.3652,0.1738,-98105.639251,196,M6,False
tomato,4,434.0,Ankleshwar APMC,-1.3818,0.1683,-56324.237303,239,M6,False
tomato,4,450.0,Vadhvan APMC,-1.3283,0.1854,-106229.224591,239,M6,False
tomato,4,452.0,Panipat APMC,0.7153,0.4751,14552.372794,239,M7,False
tomato,4,454.0,Sonepat APMC,-0.5882,0.557,-35125.419089,238,M6,False
tomato,4,455.0,Rohtak APMC,1.2929,0.1973,44778.044801,235,M7,False
tomato,4,456.0,Jhajjar APMC,-1.6646,0.0973,-196493.443046,239,M6,False
tomato,4,457.0,Rewari APMC,-1.9241,0.0555,-77461.359605,239,M6,False
tomato,4,459.0,Gurgaon APMC,-2.122,0.0349,-57184.696933,239,M6,True
tomato,4,462.0,PMY Una,-1.6704,0.0961,-152485.616387,239,M6,False
tomato,4,463.0,PMY Chamba,-2.6176,0.0094,-195628.894604,239,M6,True
tomato,4,464.0,PMY Bilaspur,-1.6316,0.1041,-115180.052345,239,M6,False
tomato,4,465.0,SMY Dhanotu,-1.1758,0.2408,-78641.048622,239,M6,False
tomato,4,466.0,PMY Hamirpur,-1.6355,0.1033,-181266.365614,239,M6,False
tomato,4,467.0,PMY Dhalli Shimla,-1.6747,0.0953,-116276.040168,239,M6,False
tomato,4,468.0,SMY Palampur,-2.0014,0.0465,-150528.30571,239,M6,True
tomato,4,471.0,SMY Bhuntar,-1.2341,0.2184,-58861.258015,239,M6,False
tomato,4,472.0,Narwal Jammu (F&V),-1.7491,0.0816,-149645.803735,239,M6,False
tomato,4,489.0,Doddaballapur APMC,1.7716,0.0779,58461.162375,210,M7,False
tomato,4,491.0,Srinivasapur APMC,0.6523,0.515,32634.620653,196,M7,False
tomato,4,492.0,Gauribidanur APMC,0.0786,0.9374,3304.054199,211,M7,False
tomato,4,497.0,Gundlupet APMC,-1.0744,0.2837,-43639.45631,239,M6,False
tomato,4,499.0,K.R. Pet APMC,1.4179,0.1575,91514.168593,239,M7,False
tomato,4,515.0,Palayam Market,-2.0635,0.0401,-120099.413872,239,M6,True
tomato,4,530.0,Morena APMC,-0.4451,0.6569,-45302.077806,136,M6,False
tomato,4,555.0,Pandharpur APMC,1.4883,0.1383,57586.50633,199,M7,False
tomato,4,557.0,Chattrapati Sambhajinagar APMC,-1.2572,0.2099,-50965.676527,239,M6,False
tomato,4,591.0,Koraput APMC,-2.1427,0.0334,-192618.511131,198,M6,True
tomato,4,592.0,Baripada APMC,-1.5807,0.1153,-198184.546314,239,M6,False
tomato,4,593.0,Padampur APMC,-1.6413,0.1027,-262551.646568,162,M6,False
tomato,4,594.0,Khariar Road APMC,-1.5147,0.1312,-167942.169736,239,M6,False
tomato,4,595.0,Bolangir APMC,1.5947,0.1127,76290.564995,168,M7,False
tomato,4,598.0,Patti APMC,-0.9147,0.3613,-50782.083856,239,M6,False
tomato,4,600.0,Gurdaspur APMC,-0.6884,0.4921,-62879.309535,171,M6,False
tomato,4,603.0,Bathinda APMC,-0.1124,0.9106,-7478.091097,239,M6,False
tomato,4,605.0,Raman APMC,-0.7277,0.4675,-54859.328387,239,M6,False
tomato,4,606.0,Faridkot APMC,-1.6887,0.0933,-101658.19528,158,M6,False
tomato,4,608.0,Firozepur City APMC,-0.5006,0.6172,-45464.498082,220,M6,False
tomato,4,613.0,Samrala APMC,-0.4708,0.6383,-33713.468067,206,M6,False
tomato,4,614.0,Phagwara APMC,-0.6463,0.5188,-42942.579854,217,M6,False
tomato,4,615.0,Budalada APMC,-0.6152,0.539,-36522.644595,239,M6,False
tomato,4,617.0,Giddarbaha APMC,-1.1203,0.2639,-110905.664213,201,M6,False
tomato,4,619.0,Dudhansadhan APMC,-1.0132,0.312,-53863.10766,239,M6,False
tomato,4,621.0,Ropar APMC,1.0921,0.2822,249460.503326,36,M7,False
tomato,4,627.0,Churu APMC,-0.6336,0.5269,-33238.869528,239,M6,False
tomato,4,631.0,Jalore APMC,-2.0548,0.041,-90614.599047,239,M6,True
tomato,4,636.0,Jhunjhunu APMC,-0.6209,0.5354,-20763.315794,189,M6,False
tomato,4,638.0,Sikar APMC,-2.0386,0.0426,-53378.772324,239,M6,True
tomato,4,642.0,Abu Road APMC,-1.5564,0.1209,-43190.768538,239,M6,False
tomato,4,647.0,Buland Shahr APMC,-0.4967,0.6198,-29707.768447,239,M6,False
tomato,4,649.0,Baraut APMC,-1.7326,0.0846,-88082.676518,223,M6,False
tomato,4,650.0,Shamli APMC,-0.5988,0.5499,-42843.936961,226,M6,False
tomato,4,651.0,Khatauli APMC,1.4757,0.1418,90271.298728,175,M7,False
tomato,4,652.0,Etah APMC,-0.4992,0.6181,-27381.216558,239,M6,False
tomato,4,653.0,Mathura APMC,-0.8296,0.4076,-45593.116035,239,M6,False
tomato,4,654.0,Rampur APMC,-0.2127,0.8317,-15396.484723,211,M6,False
tomato,4,655.0,Badayoun APMC,-0.5053,0.6138,-31565.428477,239,M6,False
tomato,4,656.0,Chandausi APMC,-0.4403,0.6601,-27410.553495,239,M6,False
tomato,4,657.0,Raibareilly APMC,-0.521,0.6028,-26967.67642,239,M6,False
tomato,4,658.0,Gonda APMC,-0.8365,0.4037,-51872.540695,239,M6,False
tomato,4,659.0,Sultanpur APMC,-0.6976,0.4862,-42262.587585,221,M6,False
tomato,4,660.0,Pratapgarh APMC,-0.4505,0.6527,-26097.819266,239,M6,False
tomato,4,661.0,Devariya APMC,-0.9349,0.3508,-54684.81534,221,M6,False
tomato,4,662.0,Basti APMC,-0.4052,0.6857,-24206.173262,239,M6,False
tomato,4,663.0,Azamgarh APMC,-0.5272,0.5985,-30648.556842,239,M6,False
tomato,4,664.0,Mirzapur APMC,-0.7309,0.4656,-46976.799245,224,M6,False
tomato,4,666.0,Jhansi APMC,-0.9533,0.3414,-56913.401407,226,M6,False
tomato,4,667.0,Rishikesh APMC,-0.2995,0.7648,-15286.637993,239,M6,False
tomato,4,668.0,Vikasnagar APMC,1.539,0.1251,63992.204168,239,M7,False
tomato,4,669.0,Khateema APMC,1.3045,0.1933,56423.045384,239,M7,False
tomato,4,670.0,Burdwan APMC,-1.677,0.0949,-179753.285625,239,M6,False
tomato,4,671.0,Medinipur(West) APMC,-2.041,0.0424,-262547.500079,239,M6,True
tomato,4,672.0,Birbhum APMC,-1.37,0.172,-160473.938574,239,M6,False
tomato,4,675.0,Jalpaiguri Sadar APMC,-1.4729,0.1423,-178640.499093,208,M6,False
tomato,4,676.0,Alipurduar APMC,-1.2238,0.2222,-180446.137731,239,M6,False
tomato,4,681.0,Vadaseri APMC,-1.1093,0.2698,-215081.679336,110,M6,False
tomato,4,682.0,Muzzafarnagar APMC,-0.7642,0.4456,-57653.269274,217,M6,False
tomato,4,683.0,Panisagar APMC,-2.367,0.0188,-369717.477607,228,M6,True
tomato,4,690.0,Channapatna APMC,-0.2678,0.7892,-11544.214898,150,M6,False
tomato,4,707.0,Chamarajanagar APMC,1.5441,0.1239,101000.508684,239,M7,False
tomato,4,709.0,Chikkamagaluru APMC,-0.5087,0.6114,-18226.188418,239,M6,False
tomato,4,728.0,Kalaburagi APMC,1.7121,0.0882,77705.660134,239,M7,False
tomato,4,735.0,Hassan APMC,0.2929,0.7699,16298.919852,193,M7,False
tomato,4,742.0,Chickkaballapura APMC,1.31,0.1915,35882.419838,239,M7,False
tomato,4,743.0,Chintamani APMC,1.5745,0.1167,67079.648188,239,M7,False
tomato,4,744.0,Bangarpet APMC,-1.9763,0.0494,-133731.591719,210,M6,True
tomato,4,745.0,Ramanagara APMC,-0.7098,0.4786,-47611.35438,239,M6,False
tomato,4,753.0,Shimoga APMC,0.2713,0.7864,8098.703971,239,M7,False
tomato,4,793.0,Lalru APMC,-1.4985,0.1353,-112714.16459,239,M6,False
tomato,4,794.0,Morinda APMC,-1.6271,0.1056,-89947.107119,166,M6,False
tomato,4,795.0,Fatehpur APMC,-0.6278,0.5307,-37397.453714,239,M6,False
tomato,4,796.0,Auraiya APMC,-0.7209,0.4717,-40623.608147,239,M6,False
tomato,4,797.0,Mahoba APMC,-0.7431,0.4583,-42637.643173,209,M6,False
tomato,4,799.0,Ramkrishanpur(Howrah) APMC,-1.6943,0.0915,-200275.756849,239,M6,False
tomato,4,813.0,Sangamner APMC,0.3157,0.7525,13171.197691,224,M7,False
tomato,4,816.0,Firozabad APMC,-0.5325,0.5948,-29592.400887,239,M6,False
tomato,4,820.0,Ghatal APMC,-2.5311,0.0126,-522974.507364,127,M6,True
tomato,4,821.0,Champadanga APMC,-1.9628,0.0508,-215620.25281,239,M6,False
tomato,4,823.0,Udupi APMC,-0.8559,0.3932,-109576.666466,180,M6,False
tomato,4,892.0,Ibrahimputnam APMC,-1.2009,0.2312,-68383.035594,208,M6,False
tomato,4,987.0,Pattikonda APMC,-1.8817,0.0617,-189217.155626,158,M6,False
tomato,4,1048.0,Venkateswarnagar APMC,-0.4044,0.6863,-16541.330564,230,M6,False
tomato,4,1061.0,Udumalpet APMC,-0.3072,0.7593,-26882.358104,110,M6,False
tomato,4,1070.0,Haldwani APMC,0.2346,0.8147,7247.884036,239,M7,False
tomato,4,1071.0,Haridwar Union APMC,-1.1266,0.2611,-39540.968448,239,M6,False
tomato,4,1072.0,Ramnagar APMC,-1.4329,0.1533,-92018.131248,219,M6,False
tomato,4,1073.0,Roorkee APMC,0.3264,0.7444,8049.776979,239,M7,False
tomato,4,1074.0,Kotadwara APMC,-0.7025,0.483,-35092.350981,239,M6,False
tomato,4,1077.0,Manglaur APMC,-1.1273,0.2607,-21565.918494,239,M6,False
tomato,4,1078.0,Gudimalkapur APMC,0.5767,0.5647,16612.15408,239,M7,False
