crop,state,state_code,district,market,market_id,week_start,iso_year,iso_week,modal_price_weighted,arrivals_tonnes_week,trading_days
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2018-10-15,2018,42,1194.7115384615383,10.4,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2018-11-05,2018,45,1281.818181818182,3.3,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2018-11-12,2018,46,1336.170212765957,4.7,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2018-11-19,2018,47,1440.0,3.5,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2018-11-26,2018,48,1353.7735849056603,5.3,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2018-12-03,2018,49,1377.4193548387098,6.2,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2018-12-10,2018,50,1402.439024390244,4.1,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2018-12-17,2018,51,1000.0,1.4,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2018-12-24,2018,52,1250.0,1.5,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2018-12-31,2019,1,1350.0,1.6,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-01-07,2019,2,2650.0,1.5,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-01-14,2019,3,2850.0,2.0,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-01-21,2019,4,2295.454545454545,2.2,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-02-04,2019,6,1237.5,4.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-02-11,2019,7,1804.5454545454547,3.3,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-02-25,2019,9,1450.0,1.0,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-03-04,2019,10,1430.0,2.0,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-03-11,2019,11,1100.0,1.3,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-03-18,2019,12,1450.0,3.2,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-03-25,2019,13,1464.2857142857144,11.2,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-04-01,2019,14,1821.7391304347825,4.6000000000000005,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-04-08,2019,15,2347.368421052632,3.8,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-04-15,2019,16,2028.5714285714284,4.2,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-04-22,2019,17,3564.705882352941,3.4000000000000004,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-04-29,2019,18,3520.0000000000005,3.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-05-06,2019,19,3473.684210526316,3.8,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-05-13,2019,20,3706.8181818181815,4.4,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-05-20,2019,21,3500.0,0.6,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-05-27,2019,22,4466.666666666666,2.7,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-06-03,2019,23,5056.097560975609,4.1000000000000005,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-06-10,2019,24,3800.0,0.8,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-06-17,2019,25,3659.523809523809,4.2,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-06-24,2019,26,3551.075268817204,9.3,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-07-01,2019,27,4042.857142857144,2.1,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-07-08,2019,28,3848.148148148148,2.7,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-07-15,2019,29,3369.230769230769,2.6,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-07-22,2019,30,3276.9230769230776,2.6,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-07-29,2019,31,1978.0,2.5,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-08-19,2019,34,1450.0,1.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-08-26,2019,35,1392.3076923076922,1.3,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-09-02,2019,36,1438.888888888889,1.8,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-09-09,2019,37,1425.0,1.6,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-09-16,2019,38,1333.3333333333337,1.7999999999999998,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-09-23,2019,39,1725.925925925926,2.7,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-09-30,2019,40,2136.363636363636,2.2,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-10-07,2019,41,2421.428571428571,1.4,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-10-14,2019,42,2313.636363636364,2.2,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-10-21,2019,43,2618.181818181818,2.2,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-10-28,2019,44,2869.5652173913045,2.3,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-11-04,2019,45,2700.0,1.1,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-11-11,2019,46,2560.0,1.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-11-18,2019,47,1678.9473684210525,1.9,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-11-25,2019,48,2100.0,1.9,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-12-02,2019,49,2237.5,1.6,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-12-09,2019,50,1871.4285714285716,2.1,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-12-16,2019,51,1936.3636363636365,1.1,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-12-23,2019,52,1600.0,1.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2019-12-30,2020,1,4011.7647058823527,1.7000000000000002,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-01-13,2020,3,1900.0,1.2,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-01-20,2020,4,1900.0,0.6,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-01-27,2020,5,1500.0000000000002,0.8999999999999999,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-02-03,2020,6,1442.857142857143,0.7,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-02-10,2020,7,1127.2727272727273,1.1,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-02-17,2020,8,1131.8181818181818,2.2,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-02-24,2020,9,925.0,1.6,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-03-02,2020,10,666.6666666666667,1.4999999999999998,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-03-09,2020,11,489.65517241379314,2.9,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-03-16,2020,12,981.8181818181818,2.2,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-03-30,2020,14,2845.098039215686,5.1,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-04-06,2020,15,1050.0,16.0,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-04-13,2020,16,1070.967741935484,3.1,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-04-20,2020,17,1270.3703703703702,2.7,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-04-27,2020,18,1511.1111111111109,3.6000000000000005,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-05-04,2020,19,1313.0434782608695,2.3,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-05-11,2020,20,1208.3333333333333,2.4000000000000004,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-05-18,2020,21,1385.7142857142858,1.4,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-05-25,2020,22,1300.0,0.6,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-06-01,2020,23,1350.0,0.6,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-06-08,2020,24,1253.3333333333333,1.5,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-06-15,2020,25,1377.4193548387098,3.1,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-06-22,2020,26,1760.0,2.5,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-06-29,2020,27,2223.076923076923,1.3,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-07-06,2020,28,2400.0,0.8,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-07-13,2020,29,2885.294117647059,3.4,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-07-20,2020,30,2585.7142857142862,2.1,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-07-27,2020,31,1725.0,2.4,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-08-03,2020,32,1723.8095238095236,2.1,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-08-10,2020,33,2344.0,2.5,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-08-17,2020,34,2527.272727272727,3.3000000000000003,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-08-24,2020,35,2988.2352941176478,1.7,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-08-31,2020,36,3500.0,0.3,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-09-07,2020,37,3412.5,0.8,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-09-28,2020,40,3293.478260869565,4.6000000000000005,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-10-05,2020,41,2312.7659574468084,4.7,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-10-12,2020,42,1857.142857142857,1.4,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-10-19,2020,43,2323.2558139534885,4.3,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-10-26,2020,44,2050.0,1.2,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-11-02,2020,45,1616.6666666666667,3.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-11-09,2020,46,1389.7435897435896,3.9,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-11-16,2020,47,1432.142857142857,2.8,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-11-23,2020,48,1564.2857142857144,1.4,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-11-30,2020,49,1436.0,2.5,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-12-07,2020,50,1566.6666666666663,2.7,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-12-14,2020,51,1466.6666666666667,2.7,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-12-21,2020,52,1155.0,2.0,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2020-12-28,2020,53,1385.7142857142856,2.1,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-01-04,2021,1,1042.857142857143,2.8,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-01-11,2021,2,1190.9090909090908,2.2,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-01-18,2021,3,1218.181818181818,2.2,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-01-25,2021,4,1270.967741935484,3.1,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-02-01,2021,5,1229.5081967213116,3.05,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-02-08,2021,6,1337.5,2.4,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-02-15,2021,7,1341.860465116279,2.15,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-02-22,2021,8,1385.714285714286,2.1,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-03-01,2021,9,1411.1111111111113,2.7,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-03-08,2021,10,1171.4285714285716,1.4,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-03-15,2021,11,979.4117647058822,3.4000000000000004,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-03-22,2021,12,915.625,3.2,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-03-29,2021,13,814.2857142857142,2.1,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-04-05,2021,14,628.5714285714286,2.1,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-04-12,2021,15,875.0,2.4,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-04-19,2021,16,739.3939393939395,3.3,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-04-26,2021,17,733.3333333333334,6.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-05-03,2021,18,696.3855421686746,8.3,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-05-10,2021,19,800.0,10.0,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-05-17,2021,20,860.0,10.0,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-05-24,2021,21,1075.0,8.0,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-05-31,2021,22,900.0,6.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-06-07,2021,23,725.0,8.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-06-14,2021,24,750.0,14.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-06-21,2021,25,800.0,12.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-06-28,2021,26,785.7142857142857,14.0,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-07-05,2021,27,829.126213592233,10.3,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-07-12,2021,28,901.1764705882352,8.5,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-07-19,2021,29,1746.1538461538462,13.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-07-26,2021,30,1300.0,14.0,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-08-02,2021,31,1050.0,8.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-08-09,2021,32,993.103448275862,11.6,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-08-16,2021,33,1133.3333333333333,6.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-08-23,2021,34,1166.6666666666667,6.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-08-30,2021,35,1146.1538461538464,10.4,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-09-06,2021,36,1047.0588235294117,17.0,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-09-13,2021,37,1085.7142857142858,7.0,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-09-20,2021,38,1016.6666666666666,12.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-09-27,2021,39,1216.6666666666667,12.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-10-04,2021,40,1662.5,16.0,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-10-11,2021,41,1719.047619047619,4.2,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-10-18,2021,42,2605.8823529411766,6.8,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-10-25,2021,43,2616.6666666666665,12.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-11-01,2021,44,2567.479674796748,12.3,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-11-08,2021,45,4481.818181818182,11.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-11-15,2021,46,5480.0,10.0,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-11-22,2021,47,5266.666666666667,6.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-11-29,2021,48,5028.571428571428,7.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-12-06,2021,49,7512.5,16.0,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-12-13,2021,50,6333.333333333333,6.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-12-20,2021,51,3385.714285714286,10.5,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2021-12-27,2021,52,5133.333333333333,9.0,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-01-03,2022,1,3633.3333333333335,6.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-01-10,2022,2,2658.695652173913,9.2,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-01-17,2022,3,2120.0,15.0,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-01-24,2022,4,1033.3333333333333,6.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-01-31,2022,5,1066.6666666666667,6.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-02-07,2022,6,1018.1818181818182,6.6,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-02-14,2022,7,980.0,1.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-02-21,2022,8,860.0,10.0,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-02-28,2022,9,620.0,10.0,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-03-07,2022,10,936.1702127659574,9.4,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-03-14,2022,11,519.4174757281553,10.3,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-03-21,2022,12,600.0,7.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-03-28,2022,13,657.1428571428571,7.0,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-04-04,2022,14,1030.3030303030305,6.6,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-04-11,2022,15,1164.516129032258,6.2,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-04-18,2022,16,1350.0,4.0,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-04-25,2022,17,2173.015873015873,6.3,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-05-02,2022,18,3536.5079365079364,6.3,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-05-09,2022,19,3666.1654135338345,13.3,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-05-16,2022,20,3500.0,7.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-05-23,2022,21,4700.0,2.0,1.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-05-30,2022,22,4540.0,5.0,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-06-27,2022,26,1916.6666666666667,12.0,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-07-04,2022,27,1520.0,9.0,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-07-11,2022,28,1485.4368932038833,10.3,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-07-18,2022,29,1017.8861788617886,12.3,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-07-25,2022,30,708.5714285714286,14.0,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-08-01,2022,31,650.0,8.0,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-08-08,2022,32,666.6666666666666,12.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-08-15,2022,33,744.4444444444445,12.6,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-08-22,2022,34,900.8403361344538,11.9,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-08-29,2022,35,809.5238095238095,4.2,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-09-05,2022,36,3090.909090909091,11.0,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-09-12,2022,37,2707.692307692308,13.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-09-19,2022,38,2866.6666666666665,6.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-09-26,2022,39,2433.333333333333,6.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-10-03,2022,40,2800.0,12.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-10-10,2022,41,2494.3396226415093,5.3,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-10-17,2022,42,1880.0,10.0,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-10-24,2022,43,1866.6666666666667,6.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-10-31,2022,44,2088.5245901639346,12.2,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-11-07,2022,45,1287.719298245614,5.7,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-11-14,2022,46,1000.0,13.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-11-21,2022,47,1180.0,10.0,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-11-28,2022,48,1086.9565217391305,4.6,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-12-05,2022,49,1402.325581395349,8.6,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-12-12,2022,50,1156.0606060606062,6.6,5.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-12-19,2022,51,1266.6666666666667,6.0,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2022-12-26,2022,52,1562.5,16.0,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-01-02,2023,1,1100.0,12.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-01-09,2023,2,1149.3333333333333,7.5,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-01-16,2023,3,1368.75,16.0,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-01-23,2023,4,1857.142857142857,14.0,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-01-30,2023,5,1785.7142857142858,14.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-02-06,2023,6,1325.0,16.0,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-02-13,2023,7,1474.5098039215686,10.2,6.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-02-20,2023,8,1621.3114754098362,12.2,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-02-27,2023,9,1403.225806451613,6.2,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-03-06,2023,10,1643.75,8.0,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-03-13,2023,11,1323.076923076923,5.2,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-03-20,2023,12,1442.857142857143,7.0,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-03-27,2023,13,1390.1960784313726,5.1,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-04-03,2023,14,1200.0,0.5,2.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-04-10,2023,15,1246.1538461538462,5.2,3.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-04-17,2023,16,1392.857142857143,5.6,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-04-24,2023,17,1109.6774193548388,3.1,4.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-05-01,2023,18,1071.9101123595506,8.9,7.0
tomato,Keralam,KL,Malappuram,Thirurrangadi Market,2686.0,2023-05-08,2023,19,1043.010752688172,9.3,5.0
