crop,horizon_weeks,market_id,market,DM_stat,p_value,mean_d,n,better_model,significant_5pct
tomato,4,162.0,Pimpalgaon Baswant APMC,-1.681,0.0941,-81512.409578,226,M6,False
tomato,4,164.0,Pune APMC,-0.8324,0.406,-34987.69947,239,M6,False
tomato,4,168.0,SHRI.SIDDHESHWAR APMC,0.9858,0.3252,58909.559483,239,M9,False
tomato,4,173.0,Bhopal(F&V) APMC,-1.0849,0.2799,-21346.382326,139,M6,False
tomato,4,179.0,Indore(F&V) APMC,-0.8664,0.3876,-25085.135038,156,M6,False
tomato,4,184.0,Rajnandgaon APMC,-1.6942,0.0915,-97049.851884,239,M6,False
tomato,4,198.0,Attabira APMC,-2.0938,0.0375,-219143.003982,210,M6,True
tomato,4,199.0,Bargarh APMC,-2.3813,0.018,-274485.278477,239,M6,True
tomato,4,200.0,Bhadrak APMC,-2.6331,0.0093,-226451.38114,165,M6,True
tomato,4,202.0,Kantabaji APMC,-1.1436,0.254,-136656.545546,237,M6,False
tomato,4,203.0,Kendrapara APMC,-1.017,0.3102,-197801.212953,239,M6,False
tomato,4,206.0,Kesinga APMC,-1.4491,0.1486,-339341.088801,239,M6,False
tomato,4,207.0,Bhawanipatna APMC,-0.4322,0.6661,-36753.055063,196,M6,False
tomato,4,214.0,Rayagada APMC,-1.5967,0.1121,-133016.570582,175,M6,False
tomato,4,216.0,Tarantaran APMC,-1.0037,0.3166,-96183.782622,225,M6,False
tomato,4,218.0,Fazilka APMC,-0.0933,0.9257,-5781.585316,239,M6,False
tomato,4,219.0,Jalalabad APMC,-0.6093,0.5429,-41926.220792,239,M6,False
tomato,4,226.0,Khanna APMC,0.3929,0.6948,17616.773155,239,M9,False
tomato,4,227.0,Jagraon APMC,-0.1311,0.8958,-10907.564673,153,M6,False
tomato,4,228.0,Baghapurana APMC,-0.1393,0.8894,-9809.587909,225,M6,False
tomato,4,230.0,Muktsar APMC,-0.4547,0.6499,-52900.310653,185,M6,False
tomato,4,231.0,Malout APMC,0.4282,0.6689,24336.306111,239,M9,False
tomato,4,233.0,Patran APMC,-0.593,0.5538,-27683.316683,239,M6,False
tomato,4,234.0,Samana APMC,-1.4843,0.1392,-62253.221506,219,M6,False
tomato,4,235.0,Nabha APMC,-0.444,0.6575,-32270.543583,209,M6,False
tomato,4,236.0,Barnala APMC,-0.2636,0.7924,-29103.199776,178,M6,False
tomato,4,237.0,Dhuri APMC,-0.0952,0.9242,-5796.427735,209,M6,False
tomato,4,238.0,Malerkotla APMC,0.1834,0.8547,11319.607756,167,M9,False
tomato,4,239.0,Sunam APMC,0.2004,0.8414,15933.097619,198,M9,False
tomato,4,240.0,Bhawanigarh APMC,0.3985,0.6906,28065.10986,239,M9,False
tomato,4,244.0,Alwar APMC,0.9046,0.3715,95636.163226,38,M9,False
tomato,4,247.0,Baran APMC,1.9622,0.0522,137430.044747,112,M9,False
tomato,4,250.0,Bhilwara APMC,-0.3386,0.7352,-21566.387098,239,M6,False
tomato,4,261.0,Jaipur (F&V) APMC,-0.827,0.4091,-56779.109657,225,M6,False
tomato,4,266.0,Jodhpur (F&V) APMC,0.2676,0.7908,10121.206717,33,M9,False
tomato,4,292.0,Ulundurpettai APMC,-0.9431,0.3477,-185703.609606,110,M6,False
tomato,4,295.0,Bishalgarh APMC,-1.5034,0.1342,-537609.086854,211,M6,False
tomato,4,296.0,Teliamura APMC,-2.2702,0.0241,-408247.865662,227,M6,True
tomato,4,297.0,Agra APMC,-0.2065,0.8366,-13862.876947,239,M6,False
tomato,4,298.0,Prayagraj APMC,0.1904,0.8491,11111.479868,239,M9,False
tomato,4,299.0,Bahraich APMC,-0.4638,0.6432,-33840.968308,239,M6,False
tomato,4,300.0,Ballia APMC,0.1176,0.9065,8389.293394,222,M9,False
tomato,4,301.0,Barabanki APMC,0.0622,0.9504,3854.801885,239,M9,False
tomato,4,302.0,Bareilly APMC,-0.6088,0.5432,-42363.485003,239,M6,False
tomato,4,303.0,Dehradoon APMC,1.4849,0.1391,74722.109989,214,M9,False
tomato,4,305.0,Farukhabad APMC,0.2214,0.825,15385.643973,225,M9,False
tomato,4,306.0,Ghaziabad APMC,0.0093,0.9926,757.161368,222,M9,False
tomato,4,307.0,Gorakhpur APMC,-0.3905,0.6965,-25224.300586,239,M6,False
tomato,4,308.0,Hardoi APMC,-0.3735,0.7092,-26342.595695,222,M6,False
tomato,4,309.0,Etawah APMC,-0.6885,0.4918,-39078.050767,239,M6,False
tomato,4,310.0,Jaunpur APMC,-0.1011,0.9195,-6735.054926,239,M6,False
tomato,4,311.0,Kanpur(Grain) APMC,-0.369,0.7124,-23603.055676,239,M6,False
tomato,4,313.0,Lakhimpur APMC,0.1208,0.904,7388.798893,239,M9,False
tomato,4,314.0,Lalitpur APMC,-0.1335,0.894,-9504.287453,215,M6,False
tomato,4,315.0,Lucknow APMC,0.1594,0.8735,9804.355101,239,M9,False
tomato,4,316.0,Mainpuri APMC,-0.0736,0.9414,-5565.870788,206,M6,False
tomato,4,317.0,Meerut APMC,-0.1856,0.8529,-12926.599993,222,M6,False
tomato,4,318.0,Muradabad APMC,-0.1208,0.9039,-9389.717548,224,M6,False
tomato,4,319.0,Kashipur APMC,-0.8241,0.4107,-30165.234238,237,M6,False
tomato,4,320.0,Pilibhit APMC,-0.132,0.8951,-9082.656004,239,M6,False
tomato,4,321.0,Saharanpur APMC,0.0075,0.994,633.640421,221,M9,False
tomato,4,322.0,Shahjahanpur APMC,-0.5356,0.5928,-38942.665007,221,M6,False
tomato,4,324.0,Sitapur APMC,0.1623,0.8712,10634.304697,226,M9,False
tomato,4,326.0,Rudrapur APMC,-1.5425,0.1243,-94534.303504,234,M6,False
tomato,4,328.0,Barasat APMC,-1.9654,0.0505,-292431.024111,239,M6,False
tomato,4,331.0,Kalna APMC,-1.4328,0.1532,-215812.228916,239,M6,False
tomato,4,333.0,Coochbehar APMC,-1.7848,0.0756,-358217.833791,239,M6,False
tomato,4,334.0,Pandua APMC,-1.4064,0.1609,-189464.994115,239,M6,False
tomato,4,406.0,Durg APMC,-2.0726,0.0393,-171357.619761,239,M6,True
tomato,4,414.0,Raigarh APMC,-1.969,0.0501,-232622.147144,239,M6,False
tomato,4,423.0,APMC Keshopur,-0.5857,0.5586,-42563.219546,239,M6,False
tomato,4,424.0,APMC Shahdara,-0.7507,0.4537,-69317.981,196,M6,False
tomato,4,434.0,Ankleshwar APMC,-1.1888,0.2357,-50983.682547,239,M6,False
tomato,4,450.0,Vadhvan APMC,-1.4123,0.1592,-118117.145199,239,M6,False
tomato,4,452.0,Panipat APMC,1.0885,0.2775,24236.118524,239,M9,False
tomato,4,454.0,Sonepat APMC,0.8804,0.3795,50744.833399,238,M9,False
tomato,4,455.0,Rohtak APMC,0.4635,0.6435,18157.903618,235,M9,False
tomato,4,456.0,Jhajjar APMC,-1.7446,0.0824,-182013.705595,239,M6,False
tomato,4,457.0,Rewari APMC,-1.3673,0.1728,-53943.130075,239,M6,False
tomato,4,459.0,Gurgaon APMC,-1.3484,0.1788,-44430.903391,239,M6,False
tomato,4,462.0,PMY Una,-2.0977,0.037,-180496.934244,239,M6,True
tomato,4,463.0,PMY Chamba,-3.0378,0.0026,-226011.541695,239,M6,True
tomato,4,464.0,PMY Bilaspur,-1.8957,0.0592,-124362.428132,239,M6,False
tomato,4,465.0,SMY Dhanotu,-0.9775,0.3293,-66995.184159,239,M6,False
tomato,4,466.0,PMY Hamirpur,-2.9294,0.0037,-348684.442337,239,M6,True
tomato,4,467.0,PMY Dhalli Shimla,-2.4799,0.0138,-141798.472922,239,M6,True
tomato,4,468.0,SMY Palampur,-2.4211,0.0162,-168961.500833,239,M6,True
tomato,4,471.0,SMY Bhuntar,-1.1532,0.25,-63142.041553,239,M6,False
tomato,4,472.0,Narwal Jammu (F&V),-1.9107,0.0572,-171215.403536,239,M6,False
tomato,4,489.0,Doddaballapur APMC,-0.8499,0.3964,-49199.758177,210,M6,False
tomato,4,491.0,Srinivasapur APMC,-0.3646,0.7158,-24152.513343,196,M6,False
tomato,4,492.0,Gauribidanur APMC,0.353,0.7245,23182.401659,211,M9,False
tomato,4,497.0,Gundlupet APMC,-1.2931,0.1972,-70932.973941,239,M6,False
tomato,4,499.0,K.R. Pet APMC,1.2389,0.2166,89826.708498,239,M9,False
tomato,4,515.0,Palayam Market,-2.0664,0.0399,-159129.382304,239,M6,True
tomato,4,530.0,Morena APMC,0.4995,0.6183,56150.345672,136,M9,False
tomato,4,555.0,Pandharpur APMC,1.5314,0.1273,65489.187866,199,M9,False
tomato,4,557.0,Chattrapati Sambhajinagar APMC,-0.0616,0.9509,-3036.37018,239,M6,False
tomato,4,591.0,Koraput APMC,-0.8511,0.3957,-73980.578196,198,M6,False
tomato,4,592.0,Baripada APMC,-1.5161,0.1308,-169772.209148,239,M6,False
tomato,4,593.0,Padampur APMC,-1.8079,0.0725,-257264.629998,162,M6,False
tomato,4,594.0,Khariar Road APMC,-1.185,0.2372,-124349.451429,239,M6,False
tomato,4,595.0,Bolangir APMC,0.9814,0.3278,111755.564823,168,M9,False
tomato,4,598.0,Patti APMC,-0.9498,0.3432,-56580.265681,239,M6,False
tomato,4,600.0,Gurdaspur APMC,0.0088,0.993,845.29693,171,M9,False
tomato,4,603.0,Bathinda APMC,0.682,0.4959,47643.982735,239,M9,False
tomato,4,605.0,Raman APMC,-0.1094,0.913,-9658.559816,239,M6,False
tomato,4,606.0,Faridkot APMC,-1.5375,0.1262,-81701.212544,158,M6,False
tomato,4,608.0,Firozepur City APMC,-0.2481,0.8043,-25674.545466,220,M6,False
tomato,4,613.0,Samrala APMC,-0.025,0.9801,-1990.34332,206,M6,False
tomato,4,614.0,Phagwara APMC,-0.0815,0.9351,-6470.299613,217,M6,False
tomato,4,615.0,Budalada APMC,-0.5285,0.5977,-35038.658333,239,M6,False
tomato,4,617.0,Giddarbaha APMC,-0.4295,0.668,-50229.783506,201,M6,False
tomato,4,619.0,Dudhansadhan APMC,-1.1934,0.2339,-66868.13969,239,M6,False
tomato,4,621.0,Ropar APMC,-0.1142,0.9098,-13784.053146,36,M6,False
tomato,4,627.0,Churu APMC,0.259,0.7958,15359.375367,239,M9,False
tomato,4,631.0,Jalore APMC,-1.8677,0.063,-62355.165971,239,M6,False
tomato,4,636.0,Jhunjhunu APMC,-0.1747,0.8615,-7134.191658,189,M6,False
tomato,4,638.0,Sikar APMC,-1.5452,0.1236,-46862.316159,239,M6,False
tomato,4,642.0,Abu Road APMC,-1.2391,0.2165,-45185.21148,239,M6,False
tomato,4,647.0,Buland Shahr APMC,-0.1374,0.8909,-9261.379147,239,M6,False
tomato,4,649.0,Baraut APMC,-1.3773,0.1698,-73042.216954,223,M6,False
tomato,4,650.0,Shamli APMC,0.3216,0.748,24734.644889,226,M9,False
tomato,4,651.0,Khatauli APMC,1.5143,0.1318,100853.771026,175,M9,False
tomato,4,652.0,Etah APMC,0.0938,0.9253,6323.253174,239,M9,False
tomato,4,653.0,Mathura APMC,-0.3255,0.7451,-21400.81153,239,M6,False
tomato,4,654.0,Rampur APMC,-0.1194,0.9051,-9666.125508,211,M6,False
tomato,4,655.0,Badayoun APMC,0.0986,0.9215,6547.509069,239,M9,False
tomato,4,656.0,Chandausi APMC,-0.0334,0.9734,-2380.876351,239,M6,False
tomato,4,657.0,Raibareilly APMC,0.0572,0.9544,3402.234669,239,M9,False
tomato,4,658.0,Gonda APMC,-0.4717,0.6376,-36958.585898,239,M6,False
tomato,4,659.0,Sultanpur APMC,0.2851,0.7758,18794.427222,221,M9,False
tomato,4,660.0,Pratapgarh APMC,-0.0009,0.9993,-58.917643,239,M6,False
tomato,4,661.0,Devariya APMC,-0.0574,0.9543,-4101.345534,221,M6,False
tomato,4,662.0,Basti APMC,0.0213,0.983,1524.798009,239,M9,False
tomato,4,663.0,Azamgarh APMC,-0.0166,0.9868,-1114.795578,239,M6,False
tomato,4,664.0,Mirzapur APMC,0.0987,0.9215,7065.746895,224,M9,False
tomato,4,666.0,Jhansi APMC,-0.3375,0.7361,-23864.786821,226,M6,False
tomato,4,667.0,Rishikesh APMC,-0.0135,0.9892,-877.63552,239,M6,False
tomato,4,668.0,Vikasnagar APMC,1.2897,0.1984,65306.918509,239,M9,False
tomato,4,669.0,Khateema APMC,1.1207,0.2636,51505.426079,239,M9,False
tomato,4,670.0,Burdwan APMC,-1.4194,0.1571,-183516.602492,239,M6,False
tomato,4,671.0,Medinipur(West) APMC,-1.2921,0.1976,-183938.406091,239,M6,False
tomato,4,672.0,Birbhum APMC,-0.5469,0.585,-81006.982147,239,M6,False
tomato,4,675.0,Jalpaiguri Sadar APMC,-1.1591,0.2478,-170994.725223,208,M6,False
tomato,4,676.0,Alipurduar APMC,-0.8228,0.4115,-133030.787411,239,M6,False
tomato,4,681.0,Vadaseri APMC,-0.6105,0.5428,-86878.666119,110,M6,False
tomato,4,682.0,Muzzafarnagar APMC,0.0346,0.9724,2852.75608,217,M9,False
tomato,4,683.0,Panisagar APMC,-2.1735,0.0308,-394506.905415,228,M6,True
tomato,4,690.0,Channapatna APMC,-1.3788,0.17,-86976.289513,150,M6,False
tomato,4,707.0,Chamarajanagar APMC,0.904,0.3669,67511.092393,239,M9,False
tomato,4,709.0,Chikkamagaluru APMC,-1.2805,0.2016,-73140.180011,239,M6,False
tomato,4,728.0,Kalaburagi APMC,0.692,0.4896,36394.807588,239,M9,False
tomato,4,735.0,Hassan APMC,-1.5471,0.1235,-107140.567442,193,M6,False
tomato,4,742.0,Chickkaballapura APMC,-0.4414,0.6593,-19052.772355,239,M6,False
tomato,4,743.0,Chintamani APMC,0.5696,0.5695,30174.202105,239,M9,False
tomato,4,744.0,Bangarpet APMC,-2.5735,0.0108,-154506.238433,210,M6,True
tomato,4,745.0,Ramanagara APMC,-0.6781,0.4984,-55020.647377,239,M6,False
tomato,4,753.0,Shimoga APMC,-1.1373,0.2566,-62587.078751,239,M6,False
tomato,4,793.0,Lalru APMC,-0.0192,0.9847,-1594.960674,239,M6,False
tomato,4,794.0,Morinda APMC,-1.4377,0.1524,-90135.540018,166,M6,False
tomato,4,795.0,Fatehpur APMC,-0.2688,0.7883,-17568.507845,239,M6,False
tomato,4,796.0,Auraiya APMC,-0.3033,0.762,-19745.091602,239,M6,False
tomato,4,797.0,Mahoba APMC,-0.0343,0.9726,-2362.079797,209,M6,False
tomato,4,799.0,Ramkrishanpur(Howrah) APMC,-1.6838,0.0935,-208061.797253,239,M6,False
tomato,4,813.0,Sangamner APMC,-0.5143,0.6076,-32943.260196,224,M6,False
tomato,4,816.0,Firozabad APMC,-0.3641,0.7161,-24062.104244,239,M6,False
tomato,4,820.0,Ghatal APMC,-1.7257,0.0869,-356016.770067,127,M6,False
tomato,4,821.0,Champadanga APMC,-1.3484,0.1788,-177304.723394,239,M6,False
tomato,4,823.0,Udupi APMC,-1.8188,0.0706,-239656.874551,180,M6,False
tomato,4,892.0,Ibrahimputnam APMC,-0.8653,0.3879,-58315.408722,208,M6,False
tomato,4,987.0,Pattikonda APMC,-2.0333,0.0437,-237293.164467,158,M6,True
tomato,4,1048.0,Venkateswarnagar APMC,-0.2489,0.8036,-12163.042505,230,M6,False
tomato,4,1061.0,Udumalpet APMC,0.1143,0.9092,10847.223643,110,M9,False
tomato,4,1070.0,Haldwani APMC,-0.6484,0.5174,-24098.066594,239,M6,False
tomato,4,1071.0,Haridwar Union APMC,-0.3235,0.7466,-13225.643987,239,M6,False
tomato,4,1072.0,Ramnagar APMC,-1.208,0.2284,-83965.608169,219,M6,False
tomato,4,1073.0,Roorkee APMC,0.6469,0.5183,20605.292621,239,M9,False
tomato,4,1074.0,Kotadwara APMC,-0.9548,0.3406,-63331.576502,239,M6,False
tomato,4,1077.0,Manglaur APMC,-0.3745,0.7084,-13865.543818,239,M6,False
tomato,4,1078.0,Gudimalkapur APMC,-0.1296,0.897,-5216.54601,239,M6,False
tomato,4,1079.0,Gohana APMC,-0.1787,0.8583,-13838.674665,239,M6,False
tomato,4,1081.0,Thodupuzha Market,-0.8665,0.3871,-113843.55958,239,M6,False
tomato,4,1108.0,Ambala Cantt. APMC,-1.4233,0.1562,-43658.080636,201,M6,False
tomato,4,1110.0,Ballabhgarh APMC,-0.5548,0.5796,-36550.781846,239,M6,False
tomato,4,1111.0,Sohna APMC,-0.51,0.6105,-31358.353415,239,M6,False
tomato,4,1113.0,Mohindergarh APMC,-0.5292,0.5972,-37524.63341,219,M6,False
tomato,4,1124.0,Bahadajholla APMC,-2.4663,0.0145,-169119.884051,196,M6,True
tomato,4,1125.0,Panposh APMC,-2.9048,0.0041,-164730.231324,220,M6,True
tomato,4,1128.0,Sirhind APMC,-0.045,0.9642,-3027.927677,239,M6,False
tomato,4,1130.0,Mansa APMC,-0.671,0.5028,-51773.258612,239,M6,False
tomato,4,1132.0,Madanganj Kishangarh APMC,-0.4006,0.6892,-20262.045886,197,M6,False
tomato,4,1138.0,Bijnaur APMC,0.2221,0.8245,17352.653982,223,M9,False
tomato,4,1139.0,Kasganj APMC,0.0769,0.9388,5260.777149,239,M9,False
tomato,4,1140.0,Amroha APMC,0.0719,0.9428,5624.080784,224,M9,False
tomato,4,1141.0,Pukharayan APMC,-0.5981,0.5503,-39921.798767,239,M6,False
tomato,4,1142.0,Kosikalan APMC,-0.4307,0.6671,-27775.958714,239,M6,False
tomato,4,1143.0,Unnao APMC,-0.2262,0.8212,-14505.060714,239,M6,False
tomato,4,1147.0,Padra APMC,-1.6547,0.0993,-127519.293006,239,M6,False
tomato,4,1202.0,Sangareddy APMC,-0.9265,0.3556,-60090.502875,156,M6,False
tomato,4,1214.0,Tindivanam APMC,-1.3165,0.1908,-218973.131285,110,M6,False
tomato,4,1273.0,Navsari APMC,-1.0591,0.2912,-79694.191155,159,M6,False
tomato,4,1275.0,Kapadvanj APMC,-1.9879,0.048,-117117.570051,239,M6,True
tomato,4,1287.0,Shrirampur APMC,-1.798,0.0734,-61991.777285,239,M6,False
tomato,4,1290.0,Bhusaval APMC,-0.7756,0.4388,-66237.872803,239,M6,False
tomato,4,1304.0,Vadgaonpeth APMC,0.1573,0.8751,5405.3399,239,M9,False
tomato,4,1308.0,Islampur APMC,-1.1106,0.2679,-46906.774193,239,M6,False
tomato,4,1310.0,Karad APMC,-1.1581,0.248,-41365.401008,239,M6,False
tomato,4,1312.0,Phaltan APMC,-0.1913,0.8485,-8344.155682,239,M6,False
tomato,4,1313.0,Satara APMC,-0.7776,0.4376,-29843.354918,239,M6,False
tomato,4,1315.0,Vai APMC,-1.1653,0.2451,-53344.315709,239,M6,False
tomato,4,1318.0,Mangal Wedha APMC,-0.5278,0.5981,-26512.630347,239,M6,False
tomato,4,1355.0,Kalmeshwar APMC,-1.6735,0.0956,-111889.308571,239,M6,False
tomato,4,1372.0,Bijaynagar APMC,1.4381,0.1518,54391.602398,223,M9,False
tomato,4,1377.0,Bayana APMC,-0.3051,0.7606,-5813.646325,178,M6,False
tomato,4,1385.0,Sujangarh APMC,-0.4865,0.6271,-25127.590652,239,M6,False
tomato,4,1386.0,Bhadara APMC,-0.3768,0.7066,-33571.001854,239,M6,False
tomato,4,1387.0,Goluwala APMC,-0.1989,0.8425,-15973.052414,239,M6,False
tomato,4,1389.0,Rawatsar APMC,-0.6703,0.5033,-33735.037876,239,M6,False
tomato,4,1391.0,Suratgarh APMC,0.9188,0.3593,67635.90097,197,M9,False
tomato,4,1416.0,Chittorgarh APMC,-1.6293,0.1055,-161411.622354,140,M6,False
tomato,4,1418.0,Rajsamand APMC,-1.0339,0.3022,-46444.072558,239,M6,False
tomato,4,1427.0,Zira APMC,-0.4146,0.6788,-32379.082939,239,M6,False
tomato,4,1428.0,Dinanagar APMC,-0.3071,0.759,-18748.304381,239,M6,False
tomato,4,1432.0,Dasuya APMC,-1.366,0.1737,-165904.65104,175,M6,False
tomato,4,1433.0,Garh Shankar APMC,-0.5624,0.5744,-35655.160167,239,M6,False
tomato,4,1434.0,Tanda Urmur APMC,-0.9149,0.3612,-89692.791423,220,M6,False
tomato,4,1438.0,Lohian Khas APMC,0.0678,0.946,2239.669561,199,M9,False
tomato,4,1441.0,Doraha APMC,-0.4223,0.6732,-32771.445281,239,M6,False
tomato,4,1446.0,Sahnewal APMC,-0.166,0.8683,-13639.680966,239,M6,False
tomato,4,1452.0,Bariwala APMC,-1.0514,0.2942,-104505.751793,226,M6,False
tomato,4,1456.0,Rajpura APMC,-0.6267,0.5314,-37090.788292,239,M6,False
tomato,4,1457.0,Chamkaur Sahib APMC,0.7025,0.4831,47116.092747,206,M9,False
tomato,4,1458.0,Kharar APMC,-0.868,0.3863,-97771.39488,239,M6,False
tomato,4,1464.0,Bassi Pathana APMC,0.0365,0.9709,2674.049571,239,M9,False
tomato,4,1466.0,Khamano APMC,-2.1337,0.0339,-168426.266437,239,M6,True
tomato,4,1469.0,Vellore APMC,-1.2553,0.2121,-187796.955809,110,M6,False
tomato,4,1504.0,Nimapara APMC,-0.268,0.7905,-9234.237193,31,M6,False
tomato,4,1505.0,Parlakhemundi APMC,-1.8546,0.0651,-116886.197665,209,M6,False
tomato,4,1506.0,Bhanjanagar APMC,-1.7826,0.0759,-167026.468661,239,M6,False
tomato,4,1507.0,Boudh APMC,-0.8038,0.4225,-182683.351746,188,M6,False
tomato,4,1510.0,Sargipali APMC,-1.8261,0.0691,-195989.785548,239,M6,False
tomato,4,1511.0,Udala APMC,-2.0056,0.046,-222473.352105,239,M6,True
tomato,4,1512.0,Karanjia APMC,1.0748,0.2896,134932.73343,37,M9,False
tomato,4,1513.0,Jaleswar APMC,-2.0925,0.0376,-234213.675943,203,M6,True
tomato,4,1516.0,Kamakhyanagar APMC,-0.6019,0.5478,-114727.019219,239,M6,False
tomato,4,1519.0,Betnoti APMC,-0.8572,0.3925,-16381.889969,173,M6,False
tomato,4,1520.0,Keonjhar APMC,-1.2008,0.231,-121646.059682,239,M6,False
tomato,4,1523.0,Balugaon APMC,-1.1448,0.2534,-155781.772969,239,M6,False
tomato,4,1525.0,Birmaharajpur APMC,-1.5889,0.1138,-268384.489266,187,M6,False
tomato,4,1527.0,Hinjilicut APMC,-3.0889,0.0023,-209068.337091,210,M6,True
tomato,4,1537.0,Porbandar APMC,-1.4031,0.1619,-162663.563473,239,M6,False
tomato,4,1569.0,Bhagta Bhai Ka APMC,-0.7322,0.4647,-40407.967548,239,M6,False
tomato,4,1570.0,Talwandi Sabo APMC,-0.1861,0.8525,-17047.201961,230,M6,False
tomato,4,1573.0,Mamdot APMC,-1.8069,0.0724,-57548.26424,183,M6,False
tomato,4,1579.0,Bilga APMC,0.8676,0.3866,41433.338814,202,M9,False
tomato,4,1587.0,Dera Bassi APMC,0.0606,0.9517,2780.901564,227,M9,False
tomato,4,1593.0,Lehra Gaga APMC,-0.559,0.5767,-44272.858548,239,M6,False
tomato,4,1595.0,Sangrur APMC,-0.1442,0.8855,-11156.361861,159,M6,False
tomato,4,1598.0,Palitana APMC,-0.7932,0.4288,-87529.651292,159,M6,False
tomato,4,1602.0,Mulbagal APMC,0.6648,0.5068,35579.383771,239,M9,False
tomato,4,1606.0,Rayya APMC,-0.1431,0.8863,-8188.430809,239,M6,False
tomato,4,1610.0,Ajmer(F&V) APMC,-1.2395,0.2164,-42672.799298,239,M6,False
tomato,4,1614.0,Sriganganagar (F&V) APMC,-0.4234,0.6725,-45095.996805,209,M6,False
tomato,4,1626.0,Damnagar APMC,-1.6785,0.0946,-294086.107967,239,M6,False
tomato,4,1631.0,Panvel APMC,-0.3158,0.7524,-26719.393903,236,M6,False
tomato,4,1634.0,Rahuri APMC,-0.732,0.465,-29792.364954,208,M6,False
tomato,4,1637.0,Akluj APMC,-0.0245,0.9805,-1421.756703,136,M6,False
tomato,4,1651.0,Ratnagiri (Nachane) APMC,-1.1293,0.2599,-75637.227463,239,M6,False
tomato,4,1658.0,Patan APMC,1.4233,0.156,78856.596601,239,M9,False
tomato,4,1663.0,Sitarganj APMC,-0.7226,0.4706,-30192.951458,239,M6,False
tomato,4,1664.0,Jaspur(UC) APMC,0.1622,0.8713,8269.532002,207,M9,False
tomato,4,1700.0,Champaknagar APMC,-1.8041,0.0725,-569988.959645,239,M6,False
tomato,4,1702.0,Garjee APMC,-2.2916,0.0228,-574775.061478,239,M6,True
tomato,4,1715.0,Kopaganj APMC,-0.3049,0.7607,-13860.001939,239,M6,False
tomato,4,1716.0,Partaval APMC,0.0549,0.9562,4007.805748,207,M9,False
tomato,4,1717.0,Orai APMC,-0.3916,0.6957,-27726.872456,239,M6,False
tomato,4,1718.0,Kannauj APMC,0.0224,0.9822,1586.049394,225,M9,False
tomato,4,1719.0,Robertsganj APMC,0.2131,0.8314,14191.612098,239,M9,False
tomato,4,1720.0,Aligarh APMC,-0.0813,0.9352,-5858.452241,239,M6,False
tomato,4,1721.0,Akbarpur APMC,0.2931,0.7697,18811.137166,239,M9,False
tomato,4,1722.0,Balrampur APMC,-0.3826,0.7024,-28137.381046,227,M6,False
tomato,4,1723.0,Chandoli APMC,0.2074,0.8359,14426.737221,224,M9,False
tomato,4,1724.0,Ajuha APMC,-0.2141,0.8306,-13539.792787,239,M6,False
tomato,4,1725.0,Banda APMC,-0.0964,0.9233,-6161.641097,223,M6,False
tomato,4,1726.0,Hapur APMC,-0.1148,0.9087,-8065.388278,239,M6,False
tomato,4,1727.0,Naugarh APMC,0.0679,0.9459,4970.349933,229,M9,False
tomato,4,1729.0,Dadri APMC,-0.1802,0.8572,-13195.897356,239,M6,False
tomato,4,1730.0,Haathras APMC,0.0321,0.9745,2352.015449,239,M9,False
tomato,4,1731.0,Golagokarnath APMC,0.4809,0.631,29969.859665,239,M9,False
tomato,4,1732.0,Puranpur APMC,-0.176,0.8604,-11992.779255,239,M6,False
tomato,4,1733.0,Bangarmau APMC,0.1187,0.9056,8122.977488,223,M9,False
tomato,4,1735.0,Bishalpur APMC,-0.068,0.9459,-4616.081527,239,M6,False
tomato,4,1736.0,Tilhar APMC,-1.4809,0.1401,-70948.710287,221,M6,False
tomato,4,1737.0,Kayamganj APMC,0.228,0.8199,15038.764041,229,M9,False
tomato,4,1738.0,Konch APMC,0.3454,0.7301,19190.144829,239,M9,False
tomato,4,1739.0,Mauranipur APMC,-0.0498,0.9603,-3988.374404,208,M6,False
tomato,4,1740.0,Sahiyapur APMC,0.4999,0.6177,30185.596497,203,M9,False
tomato,4,1741.0,Bharthna APMC,-0.3541,0.7235,-20463.78495,239,M6,False
tomato,4,1742.0,Chaandpur APMC,0.5538,0.5803,21100.65491,220,M9,False
tomato,4,1743.0,Jayas APMC,0.1883,0.8508,12146.015737,219,M9,False
tomato,4,1744.0,Ujhani APMC,0.06,0.9523,5564.061426,153,M9,False
tomato,4,1746.0,Paliakala APMC,0.0825,0.9344,7620.143535,159,M9,False
tomato,4,1747.0,Atarra APMC,-0.0023,0.9982,-153.106831,216,M6,False
tomato,4,1748.0,Bindki APMC,0.1087,0.9135,7718.206905,222,M9,False
tomato,4,1750.0,Gurusarai APMC,0.032,0.9745,3987.27531,140,M9,False
tomato,4,1751.0,Sehjanwa APMC,2.9218,0.0039,206442.082464,197,M9,True
tomato,4,1752.0,Jhijhank APMC,1.1597,0.248,84423.84392,147,M9,False
tomato,4,1753.0,Khurja APMC,-0.0213,0.983,-1367.488629,239,M6,False
tomato,4,1754.0,Gangoh APMC,-0.0254,0.9798,-1583.975684,222,M6,False
tomato,4,1755.0,Charra APMC,0.7213,0.4715,52220.178457,225,M9,False
tomato,4,1757.0,Ghiraur APMC,-0.232,0.8168,-16630.5938,206,M6,False
tomato,4,1758.0,Shikohabad APMC,1.1084,0.2695,40296.679696,152,M9,False
tomato,4,1759.0,Khair APMC,-0.3199,0.7493,-25489.908839,239,M6,False
